auction_date,judgment_amount,address,city,state,zip,date_added
06/21/2022,"$380,826.19",331 SW 120 AVE,PEMBROKE PINES,FL,33025,05/18/2022
06/21/2022,"$180,923.32",506 EAGLE CT,POINCIANA,FL,34759,05/18/2022
06/21/2022,"$157,338.24",2325 SE WEST ST,PORT SAINT LUCIE,FL,34953,05/18/2022
06/21/2022,"$166,593.15",2105 N 42ND ST,SAINT LUCIE COUNTY,FL,34950,05/18/2022
06/21/2022,"$215,441.12",2967 BENT PINE DR,SAINT LUCIE COUNTY,FL,34951,05/18/2022
06/21/2022,"$635,939.04",5725 CHURCHILL DOWNS RD,SARASOTA,FL,34241,05/18/2022
06/21/2022,"$3,726.92",11816 MANGO CROSS CT,SEFFNER,FL,33584,06/11/2022
06/21/2022,"$121,851.30",18316 OXENHAM AVE,SPRING HILL,FL,34610,06/16/2022
06/21/2022,"$404,609.50",18555 COLLINS AVE 4401,SUNNY ISLES BEACH,FL,33160,05/18/2022
06/21/2022,"$264,650.56",2410 NW 85 AVE,SUNRISE,FL,33322,05/18/2022
06/21/2022,"$19,990.00",7516 NEEDLE LEAF PL UNIT D,TAMPA,FL,33617,06/11/2022
06/21/2022,"$175,564.75",4442 FENNWOOD COURT,WESLEY CHAPEL,FL,33543,06/16/2022
06/21/2022,"$509,868.89",6333 OPEN PASTURE COURT,WESLEY CHAPEL,FL,33545,06/16/2022
06/21/2022,"$316,592.01",512 EL PRADO STREET,WEST PALM BEACH,FL,33405,05/18/2022
06/21/2022,"$250,279.64",915 9TH WAY,WEST PALM BEACH,FL,33407,05/25/2022
06/21/2022,"$22,241.87",5600 N FLAGLER DR 605,WEST PALM BEACH,FL,33407,05/18/2022
06/21/2022,"$671,662.23",9334 MADEWOOD CT,WEST PALM BEACH,FL,33411,05/18/2022
06/21/2022,"$639,120.39",865 GAZETTA WAY,WEST PALM BEACH,FL,33413,05/18/2022
06/21/2022,"$59,237.09",1801 NE 26 DR,WILTON MANORS,FL,33306,05/18/2022
06/21/2022,"$221,537.50",320 W STORY RD,WINTER GARDEN,FL,34787,05/18/2022
06/21/2022,"$85,944.71",621 MORGAN RD,WINTER HAVEN,FL,33880,05/18/2022
06/21/2022,"$298,105.90",343 LAKE ELOISE POINTE DR,WINTER HAVEN,FL,33880,05/27/2022
06/21/2022,"$136,744.74",40018 PROUD MOCKINGBIRD ROAD,ZEPHYRHILLS,FL,33540,05/27/2022
06/22/2022,"$1,642,156.60",872 GLOUCHESTER ST,BOCA RATON,FL,33487,05/25/2022
06/22/2022,"$585,535.30",6157 41ST ST E,BRADENTON,FL,34203,05/18/2022
06/22/2022,"$72,385.78",115 28TH ST NW,BRADENTON,FL,34205,05/18/2022
06/22/2022,"$114,429.89",2115 30TH AVE E,BRADENTON,FL,34208,05/18/2022
06/22/2022,"$324,183.06",4280 SE 20TH PL 402,CAPE CORAL,FL,33904,05/21/2022
06/22/2022,$0.00,1917 SW 54TH LN,CAPE CORAL,FL,33914,05/18/2022
06/22/2022,"$239,770.18",312 S BETTY LN,CLEARWATER,FL,33756,05/27/2022
06/22/2022,"$9,203.92",1403 BRIGADOON DR,CLEARWATER,FL,33759,05/18/2022
06/22/2022,"$35,261.66",1012 PEARCE DR # 108,CLEARWATER,FL,33764,05/27/2022
06/22/2022,"$103,641.95",10777 W SAMPLE RD 1003,CORAL SPRINGS,FL,33065,05/18/2022
06/22/2022,"$362,032.40",308 WHIRLAWAY DR,DAVENPORT,FL,33837,05/19/2022
06/22/2022,"$22,867.45",14141 APPALACHIAN TRL,DAVIE,FL,33325,05/25/2022
06/22/2022,"$192,713.83",213 SW 4 ST,DEERFIELD BEACH,FL,33441,05/18/2022
06/22/2022,"$861,006.17",7763 NW 112 PL,DORAL,FL,33178,05/18/2022
06/22/2022,"$591,514.11",2000 N OCEAN BLVD 625,FORT LAUDERDALE,FL,33305,05/25/2022
06/22/2022,"$234,889.28",3847 DESOTO AVE,FORT MYERS,FL,33916,05/27/2022
06/22/2022,"$393,765.44",4471 BAY BEACH LN 351,FORT MYERS BEACH,FL,33931,05/21/2022
06/22/2022,"$102,461.37",1126 AVENUE F,FORT PIERCE,FL,34950,05/18/2022
06/22/2022,"$107,216.86",203 N 8TH ST,FORT PIERCE,FL,34950,05/18/2022
06/22/2022,"$6,406.93",1202 AVENUE F,FORT PIERCE,FL,34950,05/18/2022
06/22/2022,"$144,462.82",908 NW 13 AVE,FT LAUDERDALE,FL,33311,06/11/2022
06/22/2022,"$11,494.17",2825 KOKOMO LOOP,HAINES CITY,FL,33844,05/27/2022
06/22/2022,"$152,496.08",3022 HOLIDAY LAKE DR,HOLIDAY,FL,34691-5016,06/16/2022
06/22/2022,"$140,401.74",2814 FUNSTON ST,HOLLYWOOD,FL,33020,05/18/2022
06/22/2022,"$460,712.34",610 N 31 CT,HOLLYWOOD,FL,33021,06/02/2022
06/22/2022,"$221,440.02",1251 LUFFNESS DR,JACKSONVILLE,FL,32221,05/25/2022
06/22/2022,"$213,771.12",6320 TORRINGTON CIR,LAKELAND,FL,33811,05/27/2022
06/22/2022,"$200,436.64",3910 NW 33 AVE,LAUDERDALE LAKES,FL,33309,05/18/2022
06/22/2022,"$174,348.32",4701 NW 41 CT,LAUDERDALE LAKES,FL,33319,06/02/2022
06/22/2022,"$259,805.27",1444 ARCHER ST,LEHIGH ACRES,FL,33936,05/19/2022
06/22/2022,"$298,902.04",1513 MAGNOLIA AVE,LEHIGH ACRES,FL,33972,05/21/2022
06/22/2022,"$430,877.73",419 FIFTH AVE,LEHIGH ACRES,FL,33972,05/27/2022
06/22/2022,"$10,057.39",6795 NW 17 ST,MARGATE,FL,33063,05/25/2022
06/22/2022,"$231,596.14",10423 N KENDALL DR C107,MIAMI,FL,33176,05/18/2022
06/22/2022,"$286,564.75",4460 NW 170 ST,MIAMI GARDENS,FL,33055,05/18/2022
06/22/2022,"$502,152.51",12875 SW 50 CT,MIRAMAR,FL,33027,05/18/2022
06/22/2022,"$904,575.44",5925 SEASIDE DR,NEW PORT RICHEY,FL,34652,06/11/2022
06/22/2022,"$11,659.11",8119 HATHAWAY DR,NEW PORT RICHEY,FL,34654,06/04/2022
06/22/2022,"$185,899.68",9323 VIA SEGOVIA,NEW PORT RICHEY,FL,34655,06/09/2022
06/22/2022,"$26,335.49",1165 PALM AVE 3D,NORTH FORT MYERS,FL,33903,05/25/2022
06/22/2022,"$169,588.71",1044 RIDGEWAY DR,NORTH FORT MYERS,FL,33903,05/27/2022
06/22/2022,"$182,039.85",300 NE 123 ST,NORTH MIAMI,FL,33161,05/18/2022
06/22/2022,"$32,431.94",1105 NE 133 ST,NORTH MIAMI,FL,33161,05/27/2022
06/22/2022,"$105,380.13",1315 NW 13TH AVE,OCALA,FL,34475,05/18/2022
06/22/2022,"$36,114.19",5520 NW 49TH PL,OCALA,FL,34482,05/27/2022
06/22/2022,"$139,728.87",4132 HWY 441 SE,OKEECHOBEE,FL,34974,05/18/2022
06/22/2022,"$556,222.66",512 FLOWER FIELDS LN,ORLANDO,FL,32824,05/18/2022
06/22/2022,"$108,536.09",13341 LAVER LN,ORLANDO,FL,32824,05/25/2022
06/22/2022,"$5,189.95",364 FAIRWAY POINTE CIR,ORLANDO,FL,32828,05/18/2022
06/22/2022,"$324,257.14",5017 SANTA CLARA DR,ORLANDO,FL,32837,05/25/2022
06/22/2022,"$29,500.00",4837 EAGLE COVE BLVD,PALM HARBOR,FL,34685,05/28/2022
06/22/2022,"$82,060.44",1260 NW 144 AVE,PEMBROKE PINES,FL,33028,06/02/2022
06/22/2022,"$91,271.88",9261 W SUNRISE BLVD,PLANTATION,FL,33322,05/18/2022
06/22/2022,"$232,080.79",9384 NW 8 CIR,PLANTATION,FL,33324,05/18/2022
06/22/2022,"$169,025.87",2400 NE 16 ST,POMPANO BEACH,FL,33062,05/25/2022
06/22/2022,"$945,386.10",2710 NE 23 ST,POMPANO BEACH,FL,33062,05/18/2022
06/22/2022,"$91,717.22",11120 GRANT DRIVE,PORT RICHEY,FL,34668,06/02/2022
06/22/2022,"$104,880.80",11178 SW WYNDHAM WAY,PORT SAINT LUCIE,FL,34987,05/18/2022
06/22/2022,"$1,359,558.78",6798 SARASEA CIR 4,SARASOTA,FL,34242,05/19/2022
06/22/2022,"$175,017.69",7338 PARKSIDE VILLAS DR,ST PETERSBURG,FL,33709,05/18/2022
06/22/2022,"$335,880.13",12691 NW 14 PL,SUNRISE,FL,33323,05/25/2022
06/22/2022,"$5,366.29",1240 NW 133 AVE,SUNRISE,FL,33323,05/18/2022
06/22/2022,"$210,872.51",9747 NW 37 ST,SUNRISE,FL,33351,06/02/2022
06/22/2022,"$239,557.61",4909 NW 44 AVE,TAMARAC,FL,33321,06/02/2022
06/22/2022,"$258,760.63",17413 SE 76TH FLINTLOCK TER,THE VILLAGES,FL,32162,05/18/2022
06/23/2022,"$117,209.45",5 N COLUMBUS ST,BEVERLY HILLS,FL,34465,05/18/2022
06/23/2022,"$25,720.56",19187 SABAL LAKE DR,BOCA RATON,FL,33434,06/04/2022
06/23/2022,"$29,321.01",7188 DREWRYS BLUFF,BRADENTON,FL,34203,05/25/2022
06/23/2022,"$212,098.47",1009 6TH ST W,BRADENTON,FL,34205,05/18/2022
06/23/2022,"$78,815.00",311 10TH AVENUE DR E,BRADENTON,FL,34208,05/18/2022
06/23/2022,"$39,166.47",4119 61ST AVENUE TER W UNIT 40,BRADENTON,FL,34210,05/18/2022
06/23/2022,"$179,831.06",3409 W FAIRBANK DR,CITRUS SPRINGS,FL,34433,05/18/2022
06/23/2022,"$628,123.85",2220 NW 41 AVE,COCONUT CREEK,FL,33441,05/25/2022
06/23/2022,"$135,534.10",2830 RIVERSIDE DR,CORAL SPRINGS,FL,33065,06/02/2022
06/23/2022,"$170,895.70",5377 NW 126 DR,CORAL SPRINGS,FL,33076,06/02/2022
06/23/2022,"$41,425.76",36155 STATE ROAD 52 WEST,DADE CITY,FL,33525,06/11/2022
06/23/2022,"$33,312.47",121 EMERALD LOOP,DAVENPORT,FL,33897,05/18/2022
06/23/2022,"$192,307.50",2840 SW 82 WAY,DAVIE,FL,33328,06/02/2022
06/23/2022,"$1,441,449.96",15201 SW 39 ST,DAVIE,FL,33331,05/25/2022
06/23/2022,"$173,076.01",390 BELINDA DRIVE,DELAND,FL,32720,05/18/2022
06/23/2022,"$164,263.47",2223 E FLORENCE AVE,DELAND,FL,32724,05/18/2022
06/23/2022,"$15,053.63",513 VISTA WAY LN,EAGLE LAKE,FL,33839,05/27/2022
06/23/2022,"$427,354.23",1700 NE 19 ST,FORT LAUDERDALE,FL,33305,06/07/2022
06/23/2022,"$99,978.40",1411 SE 35TH ST,GAINESVILLE,FL,32641,05/21/2022
06/23/2022,"$246,860.41",7026 NUNDY AVE,GIBSONTON,FL,33534,05/27/2022
06/23/2022,"$270,603.18",511 N 24 AVE,HOLLYWOOD,FL,33020,05/18/2022
06/23/2022,"$135,222.62",450 S PARK RD,HOLLYWOOD,FL,33021,05/18/2022
06/23/2022,"$218,343.44",7461 FARRAGUT ST,HOLLYWOOD,FL,33024,05/18/2022
06/23/2022,"$330,622.93",12518 JILLIAN CIR,HUDSON,FL,34669,06/11/2022
06/23/2022,"$113,741.14",12536 SHADOW RIDGE BLVD,HUDSON,FL,34669,06/11/2022
06/23/2022,"$41,419.94",5794 E SLATE ST,INVERNESS,FL,34452,05/18/2022
06/23/2022,"$162,022.96",1045 LAKE FOREST BLVD,JACKSONVILLE,FL,32208,05/28/2022
06/23/2022,"$368,330.23",12782 DUNNS VIEW DR,JACKSONVILLE,FL,32218,05/25/2022
06/23/2022,"$371,898.15",4391 CURT LN,JAY,FL,32565,05/25/2022
06/23/2022,"$284,519.45",3792 NW ADRIATIC LN,JENSEN BEACH,FL,34957,06/02/2022
06/23/2022,"$199,467.04",3119 FORESTGREEN DR N,LAKELAND,FL,33811,05/28/2022
06/23/2022,"$280,430.89",3825 BENERAID STREET,LAND O LAKES,FL,34638,06/11/2022
06/23/2022,"$207,968.55",12704 128TH LN,LARGO,FL,33774-2617,05/18/2022
06/23/2022,"$214,617.52",6568 FALL ST,MILTON,FL,32570,05/25/2022
06/23/2022,"$290,682.12",1809 SW 155 AVE,MIRAMAR,FL,33027,06/02/2022
06/23/2022,"$122,628.09",701 N ATLANTIC AVE 402,NEW SMYRNA BEACH,FL,32169,05/27/2022
06/23/2022,"$70,739.09",5151 N ANDREWS AVE,OAKLAND PARK,FL,33309,06/11/2022
06/23/2022,"$163,851.17",34PECAN RUN TER,OCALA,FL,34472,05/18/2022
06/23/2022,"$143,271.00",1125 NW 56TH CT,OCALA,FL,34482,05/18/2022
06/23/2022,"$228,784.78",419 DOLPHIN DR S,OLDSMAR,FL,34677,05/18/2022
06/23/2022,"$239,896.72",10351 KAPOK CT,ORLANDO,FL,32817,05/18/2022
06/23/2022,"$253,424.69",406 BEECH ST,PALATKA,FL,32177,05/27/2022
06/23/2022,"$4,081.69",3629 COUNTRY POINTE PL,PALM HARBOR,FL,34684,06/07/2022
06/23/2022,"$3,792.64",3683 IMPERIAL RIDGE PKWY,PALM HARBOR,FL,34684,06/04/2022
06/23/2022,"$150,653.65",642 GLENHAVEN AVENUE,PEIRSON,FL,32180,05/18/2022
06/23/2022,"$189,705.11",1111 NW 99 TER,PEMBROKE PINES,FL,33024,05/18/2022
06/23/2022,"$229,605.94",6833 DURANT RD,PLANT CITY,FL,33567,05/27/2022
06/23/2022,"$87,622.02",127 ROBIN RD,POMONA PARK,FL,32181,05/27/2022
06/23/2022,"$9,781.85",251 S GOLF BLVD,POMPANO BEACH,FL,33064,05/25/2022
06/23/2022,"$53,510.00",402 MARY ST,PUNTA GORDA,FL,33950,05/18/2022
06/23/2022,"$669,944.29",11302 MARION LAKE CT,RIVERVIEW,FL,33569,05/18/2022
06/23/2022,"$193,470.86",485 CORAL RIDGE CT F/K/A 2900,SAINT AUGUSTINE,FL,32084,05/18/2022
06/23/2022,"$238,479.29",425 SEGOVIA RD,SAINT AUGUSTINE,FL,32086,05/27/2022
06/23/2022,"$4,213.59",159 BEDSTONE DR,SAINT JOHNS,FL,32259,05/18/2022
06/23/2022,"$282,371.49",3001 6TH AVE S,ST PETERSBURG,FL,33712-1524,05/18/2022
06/23/2022,"$272,419.48",7310 NW 20 ST,SUNRISE,FL,33313,06/02/2022
06/23/2022,"$278,907.85",9691 NW 20 PL,SUNRISE,FL,33322,05/18/2022
06/23/2022,"$103,164.40",2418 PONTIAC DR,TALLAHASSEE,FL,32301,05/18/2022
06/23/2022,"$138,611.75",5449 TALLAPOOSA RD,TALLAHASSEE,FL,32303,05/18/2022
06/23/2022,"$20,848.25",0 HIDDEN MEADOW CT,TALLAHASSEE,FL,32310,05/19/2022
06/23/2022,"$215,039.25",7780 GRANVILLE DR 313,TAMARAC,FL,33321,05/25/2022
06/23/2022,"$98,018.31",312 N GOMEZ AVE,TAMPA,FL,33609,05/27/2022
06/23/2022,"$192,704.89",4419 SWEETWATER DR,TAMPA,FL,33615,05/27/2022
06/23/2022,"$40,228.98",9933 E FOWLER AVE,THONOTOSASSA,FL,33592,05/25/2022
06/23/2022,"$120,445.75",2928 HIAWATHA AVE,WEST PALM BEACH,FL,33409,05/18/2022
06/23/2022,"$265,421.62",2540 SW 58 AVE,WEST PARK,FL,33023,06/02/2022
06/23/2022,"$65,219.14",4500 SW 23 ST,WEST PARK,FL,33023,05/18/2022
06/23/2022,"$531,665.74",2743 CENTER COURT DR,WESTON,FL,33332,05/25/2022
06/23/2022,"$343,750.24",10709 CARLOWAY HILLS DR,WIMAUMA,FL,33598,05/25/2022
06/24/2022,"$10,683.33",27312 BOURBONNIERE DR,BONITA SPRINGS,FL,34135,06/02/2022
06/24/2022,"$191,316.32",2131 NW 17TH AVE,CAPE CORAL,FL,33993,05/25/2022
06/24/2022,"$10,333.95",2750 CARAMBOLA CIR S,COCONUT CREEK,FL,33066,06/09/2022
06/24/2022,"$192,350.28",102 HILLCREST RD,DAVENPORT,FL,33897,05/18/2022
06/24/2022,"$20,002.77",539 S KEECH ST,DAYTONA BEACH,FL,32114,05/18/2022
06/24/2022,"$17,090.42",550 WALLACE STREET,DAYTONA BEACH,FL,32114,05/18/2022
06/24/2022,"$96,216.89",1016 JERRY SMITH RD,DOVER,FL,33527,05/27/2022
06/24/2022,"$33,866.87",8541 AMBERJACK CIR -UNIT 203,ENGLEWOOD,FL,34224,05/18/2022
06/24/2022,"$257,591.55",20850 BLACKSMITH FORGE,ESTERO,FL,33928,05/25/2022
06/24/2022,"$12,708.39",10025 CHIANA CIR,FORT MYERS,FL,33905,06/07/2022
06/24/2022,"$1,375,042.78",138 E ST,LAKE WALES,FL,33853,05/18/2022
06/24/2022,"$145,931.20",2705 PRINE RD,LAKELAND,FL,33810,05/18/2022
06/24/2022,"$11,501.15",3301 NW 47 TER 429,LAUDERDALE LAKES,FL,33319,06/09/2022
06/24/2022,"$23,225.35",17390 SW 21 ST,MIRAMAR,FL,33029,05/19/2022
06/24/2022,"$7,463.90",19261 NW 14 ST,PEMBROKE PINES,FL,33029,05/18/2022
06/24/2022,"$95,282.37",8350 COUNTRY WALK DR D,PENSACOLA,FL,32514,06/02/2022
06/24/2022,"$219,629.45",710 DIVOT LN,POINCIANA,FL,34759,05/18/2022
06/24/2022,"$11,646.46",3201 N COURSE LN 208,POMPANO BEACH,FL,33069,05/25/2022
06/24/2022,"$7,120.58",21260 BRINSON AVE -UNIT 310,PORT CHARLOTTE,FL,33952,05/18/2022
06/24/2022,"$104,978.65",2117 RANDA BLVD,SARASOTA,FL,34235,05/27/2022
06/24/2022,"$9,300.53",8020 SUNRISE LAKES DR N,SUNRISE,FL,33322,06/11/2022
06/24/2022,"$16,021.67",8350 SUNRISE LAKES BLVD 112,SUNRISE,FL,33322,05/18/2022
