auction_date,judgment_amount,address,city,state,zip,date_added
08/23/2022,"$317,655.66",4043 CRESCENT CREEK DR,COCONUT CREEK,FL,33073,08/02/2022
08/23/2022,"$628,123.85",2220 NW 41 AVE,COCONUT CREEK,FL,33441,08/02/2022
08/23/2022,"$195,346.77",9004 NW 23 ST,CORAL SPRINGS,FL,33065,08/02/2022
08/23/2022,"$313,753.57",11417 LAKEVIEW DR,CORAL SPRINGS,FL,33071,08/02/2022
08/23/2022,"$11,058.61",8463 SHADOW CT,CORAL SPRINGS,FL,33071,08/02/2022
08/23/2022,"$235,095.82",3341 DEER CREEK LAKE SHORE DR,DEERFIELD BEACH,FL,33442,08/02/2022
08/23/2022,"$125,630.00",5160 LAS VERDES CIR 302,DELRAY BEACH,FL,33484,06/02/2022
08/23/2022,"$483,048.05",210 TWO CIRCLE RD,DESTIN,FL,32541,08/02/2022
08/23/2022,"$196,679.13",13603 E 92 HWY,DOVER,FL,33527,08/02/2022
08/23/2022,"$42,866.09",10736 SW 153RD LN,DUNNELLON,FL,34432,08/02/2022
08/23/2022,"$161,323.64",4500 W 19 CT 431,HIALEAH,FL,33012,08/02/2022
08/23/2022,"$245,445.00",10402 NW 133 ST,HIALEAH GARDENS,FL,33018,08/02/2022
08/23/2022,"$1,287,099.26",1594 SHORELINE WAY,HOLLYWOOD,FL,33019,08/02/2022
08/23/2022,"$80,474.32",4304 DE KALB AVE,JACKSONVILLE,FL,32207,08/16/2022
08/23/2022,"$117,544.33",1770 NASH RD,JACKSONVILLE,FL,32209,08/16/2022
08/23/2022,"$227,926.26",10411 CENTERWOOD CT,JACKSONVILLE,FL,32218,08/16/2022
08/23/2022,"$111,443.69",11322 HARTS RD,JACKSONVILLE,FL,32218,08/16/2022
08/23/2022,"$70,736.94",3062 SUNNYBROOK CT,JACKSONVILLE,FL,32254,08/16/2022
08/23/2022,"$123,737.21",2265 NE ARCH ST,JENSEN BEACH,FL,34967,08/02/2022
08/23/2022,"$74,945.69",1118 TRIMBLE DR,LAKELAND,FL,33801,06/16/2022
08/23/2022,"$235,734.60",1421 NW 51 AVE,LAUDERHILL,FL,33313,08/04/2022
08/23/2022,"$301,404.78",23555 SW 120 AVE,MIAMI,FL,33032,05/18/2022
08/23/2022,"$383,616.29",1924 NW 17 AVE,MIAMI,FL,33125,05/28/2022
08/23/2022,"$358,709.74",2345 NW 65 ST,MIAMI,FL,33147,08/02/2022
08/23/2022,"$426,606.85",5811 SW 25 ST,MIAMI,FL,33155,08/02/2022
08/23/2022,"$81,212.81",12700 NW 18 CT,MIAMI,FL,33167,08/02/2022
08/23/2022,"$681,728.12",20464 NW 19 AVE,MIAMI GARDENS,FL,33056,08/02/2022
08/23/2022,"$1,568,476.23",2040 RENEGADE LN,MILTON,FL,32583,06/14/2022
08/23/2022,"$14,141.65",4922 SW 166 AVE,MIRAMAR,FL,33027,08/02/2022
08/23/2022,"$101,825.98",44302 SR 70 E,MYAKKA CITY,FL,34251,06/23/2022
08/23/2022,"$9,571.14",7544 WIMPOLE DRIVE,NEW PORT RICHEY,FL,34655,08/02/2022
08/23/2022,"$432,386.22",1933 BAYVIEW DR,NEW SMYRNA BEACH,FL,32168,08/02/2022
08/23/2022,"$332,180.52",492 ORIONVISTA WAY,OAKLAND,FL,34787,06/25/2022
08/23/2022,"$253,032.25",1838 WINDMILL DR,ORLANDO,FL,32818,08/02/2022
08/23/2022,"$178,322.13",18900 MONROE AVE,ORLANDO,FL,32820,06/23/2022
08/23/2022,"$53,422.06",3991 ATRIUM DR UNIT U-7,ORLANDO,FL,32822,08/02/2022
08/23/2022,"$301,369.58",10607 ALLISHEIM AVE,ORLANDO,FL,32825,08/02/2022
08/23/2022,"$276,631.00",3825 ALBRIGHT LN,ORLANDO,FL,32828,08/02/2022
08/23/2022,"$245,787.48",3450 S OCEAN BLVD 415,PALM BEACH,FL,33480,06/02/2022
08/23/2022,"$309,378.98",4000 SW STONEYBROOK WAY,PALM CITY,FL,34990,08/02/2022
08/23/2022,"$83,218.12",2920 W GONZALEZ ST,PENSACOLA,FL,32505,08/06/2022
08/23/2022,"$357,377.73",2446 SUNNYDALE DR,PENSACOLA,FL,32534,08/02/2022
08/23/2022,"$1,501,473.13",9155 SW 58 AVE,PINECREST,FL,33156,08/02/2022
08/23/2022,"$6,665.92",1449 ORLANDO CT,POINCIANA,FL,34759,08/02/2022
08/23/2022,"$9,881.25",8105 MERRIMAC DRIVE,PORT RICHEY,FL,34668,08/02/2022
08/23/2022,"$128,199.22",11212 RICE CREEK RD,RIVERVIEW,FL,33569,08/02/2022
08/23/2022,"$166,593.15",2105 N 42ND ST,SAINT LUCIE COUNTY,FL,34950,06/23/2022
08/23/2022,"$86,518.82",570 SE 129 CT,SILVER SPRINGS,FL,34488,08/02/2022
08/23/2022,"$339,371.47",7490 GRANVILLE DR 412,TAMARAC,FL,33321,08/04/2022
08/23/2022,"$200,330.67",3724 N 51ST ST,TAMPA,FL,33619,08/02/2022
08/23/2022,"$101,922.58",2105 TALLAHASSEE DR,WEST PALM BEACH,FL,33409,08/02/2022
08/23/2022,"$480,013.86",12757 78TH PL N,WEST PALM BEACH,FL,33412,05/18/2022
08/23/2022,"$7,671.03",2985 CROSLEY DR W J,WEST PALM BEACH,FL,33415,08/02/2022
08/23/2022,"$765,787.07",4107 SABAL RIDGE CIR,WESTON,FL,33331,08/06/2022
08/24/2022,"$92,523.79",1348 CRAWFORD DR,APOPKA,FL,32703,08/02/2022
08/24/2022,"$303,643.34",6037 BALBOA CIR 202,BOCA RATON,FL,33433,05/18/2022
08/24/2022,"$207,539.57",1004 LEMONWOOD AVE,BRADENTON,FL,34207,08/02/2022
08/24/2022,"$439,320.16",10395 NW 42 DR,CORAL SPRINGS,FL,33065,08/02/2022
08/24/2022,"$112,169.82",167 CONGRESS AVE,DAYTONA BEACH,FL,32114,08/13/2022
08/24/2022,"$123,703.38",400 AUBURN DR 1,DAYTONA BEACH,FL,32118,08/13/2022
08/24/2022,"$97,397.62",1129 BLUE SKY PL,DOVER,FL,33527,08/02/2022
08/24/2022,"$754,657.16",662 SE 6 PL,HIALEAH,FL,33010,08/02/2022
08/24/2022,"$589,454.74",2655 W 10 CT,HIALEAH,FL,33010,08/02/2022
08/24/2022,"$206,070.37",2660 W 76 ST 213,HIALEAH,FL,33016,06/21/2022
08/24/2022,"$126,383.69",12813 KELLYWOOD CIRCLE,HUDSON,FL,34669,08/06/2022
08/24/2022,"$200,443.93",8010 QUEENSFERRY LANE,JACKSONVILLE,FL,32244,08/02/2022
08/24/2022,"$71,425.18",7850 RANCHETTE,KEYSTONE HEIGHTS,FL,32656,08/18/2022
08/24/2022,"$472,783.62",2927 MARBLE CREST DR,LAND O LAKES,FL,34638,06/16/2022
08/24/2022,"$248,949.46",7360 ULMERTON RD # 3D,LARGO,FL,33771,08/20/2022
08/24/2022,"$336,421.75",3661 NW 1 CT,LAUDERHILL,FL,33311,08/04/2022
08/24/2022,"$161,154.98",606 GRANDVIEW DR,LEHIGH ACRES,FL,33936,08/04/2022
08/24/2022,"$470,415.18",19354 NW 54 CT,MIAMI,FL,33055,06/21/2022
08/24/2022,"$27,336.26",68 SE 6 ST 2004,MIAMI,FL,33131,08/02/2022
08/24/2022,"$224,482.23",2357 NW 55 TER,MIAMI,FL,33142,08/02/2022
08/24/2022,"$423,376.78",16110 SW 107 PL,MIAMI,FL,33157,08/02/2022
08/24/2022,"$82,810.62",11001 NW 17 AVE,MIAMI,FL,33167,08/02/2022
08/24/2022,"$422,232.43",5357 SW 133 AVE,MIRAMAR,FL,33027,08/02/2022
08/24/2022,"$48,299.41",11711 BAYONET LANE,NEW PORT RICHEY,FL,34654,08/04/2022
08/24/2022,"$47,670.19",CUSTER CIR,NORTH PORT,FL,34288,08/02/2022
08/24/2022,"$6,398.26",GREENHOUSE AVE,NORTH PORT,FL,34288,08/04/2022
08/24/2022,"$78,984.88",8688 SW 66TH AVE,OCALA,FL,34476,08/02/2022
08/24/2022,"$173,692.57",632 CRYSTAL WAY,ORANGE PARK,FL,32065,08/09/2022
08/24/2022,"$104,555.84",3876 VILLA ROSE LN,ORLANDO,FL,32808,08/02/2022
08/24/2022,"$288,610.78",1717 IDAHO AVE,ORLANDO,FL,32809,05/25/2022
08/24/2022,"$323,569.86",6578 SWISSCO DR UNIT 114,ORLANDO,FL,32822,06/25/2022
08/24/2022,"$149,452.06",12311 LANTANA PARK LN UNIT 104,ORLANDO,FL,32837,08/02/2022
08/24/2022,"$1,930,618.69",12283 NW 68 CT,PARKLAND,FL,33076,08/02/2022
08/24/2022,"$125,752.24",1100 SAINT CHARLES PL,PEMBROKE PINES,FL,33026,08/02/2022
08/24/2022,"$152,685.04",13853 NW 21 ST,PEMBROKE PINES,FL,33028,08/02/2022
08/24/2022,"$187,845.43",1009 TUNIS ST,PENSACOLA,FL,32503,08/02/2022
08/24/2022,"$93,393.02",8576 WESTVIEW LN,PENSACOLA,FL,32514,08/02/2022
08/24/2022,"$36,170.28",9492 GALAXIE CIR,PORT CHARLOTTE,FL,33981,08/02/2022
08/24/2022,"$183,091.68",1154 ASHLAND CT,PORT ORANGE,FL,32129,08/13/2022
08/24/2022,"$130,843.67",113 SW ESSEX DR,PORT SAINT LUCIE,FL,34953,08/02/2022
08/24/2022,"$317,807.37",10605 AVIAN FORREST DR,RIVERVIEW,FL,33578,08/02/2022
08/24/2022,"$174,657.82",11911 CEDARFIELD DR,RIVERVIEW,FL,33579,06/04/2022
08/24/2022,"$4,278,345.84",16001 COLLINS AVE 404,SUNNY ISLES BEACH,FL,33160,08/06/2022
08/24/2022,"$66,870.52",1520 BAREBACK DR,TALLAHASSEE,FL,32310,08/02/2022
08/24/2022,"$579,577.88",4009 W KNIGHTS AVE,TAMPA,FL,33611,08/02/2022
08/24/2022,"$208,256.06",3812 ARGON DR,TAMPA,FL,33619,08/02/2022
08/25/2022,"$528,714.71",1905 SEMINOLE RD,ATLANTIC BEACH,FL,32233,08/02/2022
08/25/2022,"$149,816.15",4512 N RONALD TER,BEVERLY HILLS,FL,34465,08/02/2022
08/25/2022,"$13,372.95",1791 BANYAN CREEK CIR N,BOYNTON BEACH,FL,33436,08/09/2022
08/25/2022,"$39,004.97",2305 W WINTER PL,CITRUS SPRINGS,FL,34434,08/02/2022
08/25/2022,"$6,369.23",606 SW NATURA BLVD,DEERFIELD BEACH,FL,33441,06/25/2022
08/25/2022,"$218,920.14",148 CRAWL KEY CT,DELAND,FL,32720-3951,08/02/2022
08/25/2022,"$383,017.76",1601 RANDOLPH ST,DELTONA,FL,32725,06/14/2022
08/25/2022,"$95,232.56",2202 NW 10TH ST,GAINESVILLE,FL,32609,08/02/2022
08/25/2022,"$207,491.42",6025 SHORE BLVD S # 105,GULFPORT,FL,33707,08/02/2022
08/25/2022,"$100,774.07",2610 E MONTE CT,HERNANDO,FL,34442,08/02/2022
08/25/2022,"$22,316.63",2751 S OCEAN DR N308,HOLLYWOOD,FL,33019,08/02/2022
08/25/2022,"$102,890.53",832 STATELY OAKS DR,INVERNESS,FL,34453,05/25/2022
08/25/2022,"$97,964.25",5217 POLAN LN,JACKSONVILLE,FL,32209,08/16/2022
08/25/2022,"$47,570.47",6036 MONCRIEF RD,JACKSONVILLE,FL,32209,08/02/2022
08/25/2022,"$247,631.72",7134 S ELECTRA DR,JACKSONVILLE,FL,32210,08/02/2022
08/25/2022,"$162,699.55",7227 S GLENDYNE DR,JACKSONVILLE,FL,32216,08/02/2022
08/25/2022,"$299,357.76",16161 ALISON CREEK DR,JACKSONVILLE,FL,32218,08/02/2022
08/25/2022,"$259,167.56",1218 E SUMMIT OAKS DR,JACKSONVILLE,FL,32221,08/02/2022
08/25/2022,"$195,599.81",5341 WINROSE FALLS DR,JACKSONVILLE,FL,32258,08/02/2022
08/25/2022,"$71,775.45",8230 N DAMES POINT CROSSING BL,JACKSONVILLE,FL,32277,08/02/2022
08/25/2022,"$103,109.60",8230 N DAMES POINT CROSSING BL,JACKSONVILLE,FL,32277,08/02/2022
08/25/2022,"$26,372.45",4239 OAK TERRACE DR,LAKE WORTH,FL,33463,08/02/2022
08/25/2022,"$6,102.01",3807 ROLLINGSFORD CIR,LAKELAND,FL,33810,08/02/2022
08/25/2022,"$199,467.04",3119 FORESTGREEN DR N,LAKELAND,FL,33811,08/02/2022
08/25/2022,"$133,755.29",11656 OAK LN,LARGO,FL,33778,08/02/2022
08/25/2022,"$102,880.21",117 EDWARD AVE,LEHIGH ACRES,FL,33936,08/06/2022
08/25/2022,"$9,388.47",12653 SW 29 ST,MIRAMAR,FL,33027,08/02/2022
08/25/2022,"$321,355.94",7608 SW 9 ST,NORTH LAUDERDALE,FL,33068,08/02/2022
08/25/2022,"$5,587.72",124 LOBLOLLY CT # C,OLDSMAR,FL,34677,06/16/2022
08/25/2022,"$18,831.87",N LEAVITT AVE,ORANGE CITY,FL,32763,08/02/2022
08/25/2022,"$134,458.09",5228 CYPRESS CREEK DR UNIT 105,ORLANDO,FL,32811,08/02/2022
08/25/2022,"$162,737.31",8157 VILLAGE GREEN RD,ORLANDO,FL,32818,08/02/2022
08/25/2022,"$556,222.66",512 FLOWER FIELDS LN,ORLANDO,FL,32824,06/25/2022
08/25/2022,"$365,412.53",9862 PINEY POINT CIR,ORLANDO,FL,32825,08/09/2022
08/25/2022,"$140,203.85",10154 ANDOVER POINT CIR,ORLANDO,FL,32825,08/02/2022
08/25/2022,"$19,368.16",1809 WESTPOINTE CIR,ORLANDO,FL,32835,08/02/2022
08/25/2022,"$51,689.74",1231 CHEYENNE CIR,PENSACOLA,FL,32505,08/02/2022
08/25/2022,"$455,214.47",4738 PEBBLE CREEK DR,PENSACOLA,FL,32526,08/02/2022
08/25/2022,"$15,696.74",1417 SEBRING WAY,POINCIANA,FL,34759,08/02/2022
08/25/2022,"$369,135.80",10618 LOGAN CHASE LN,RIVERVIEW,FL,33579,08/02/2022
08/25/2022,"$287,681.46",3340 WEBBER ST,SARASOTA,FL,34239,08/04/2022
08/25/2022,"$213,485.76",10739 64TH AVENUE,SEMINOLE,FL,33772,08/20/2022
08/25/2022,"$143,880.28",4669 AVENUE D,ST AUGUSTINE,FL,32095,08/04/2022
08/25/2022,"$11,439.52",4609 FAIRFIELD AVENUE SOUTH,ST PETERSBERG,FL,33711,08/02/2022
08/25/2022,"$409,976.90",3800 SE 150 ST,SUMMERFIELD,FL,34491,08/02/2022
08/25/2022,"$429,733.23",928 OAK RIDGE RD W,TALLAHASSEE,FL,32305,08/02/2022
08/25/2022,"$101,581.16",1357 LAWNDALE RD,TALLAHASSEE,FL,32317,05/18/2022
08/25/2022,"$192,338.93",1714 W SITKA ST,TAMPA,FL,33604,08/02/2022
08/25/2022,"$92,033.08",4901 E HANNA AVE,TAMPA,FL,33610,08/02/2022
08/25/2022,"$88,486.45",104110TH PL,VERO BEACH,FL,32960,06/09/2022
08/25/2022,"$4,429.70",34341 COUNTRY BREEZE AVE,WESLEY CHAPEL,FL,33543,08/11/2022
08/25/2022,"$190,830.99",960 42ND ST,WEST PALM BEACH,FL,33407,08/02/2022
08/26/2022,"$20,845.57",3427 NW 14 CT,LAUDERHILL,FL,33311,08/02/2022
08/26/2022,"$7,618.71",4176 INVERRARY DR 410,LAUDERHILL,FL,33319,08/02/2022
08/26/2022,"$9,477.66",6010 S FALLS CIRCLE DR,LAUDERHILL,FL,33319,08/02/2022
08/26/2022,"$498,546.74",504 STRATFIELD DR,LUTZ,FL,33549,08/02/2022
08/26/2022,"$256,998.24",34 PLAZA DR,ORMOND BEACH,FL,32176,06/02/2022
08/26/2022,"$190,797.61",3202 THONOTOSASSA RD,PLANT CITY,FL,33565,08/02/2022
08/26/2022,"$234,692.73",208 ATHABASCA DR,POINCIANA,FL,34759,05/18/2022
08/26/2022,"$2,272.32",11562 CAPTIVA KAY DR,RIVERVIEW,FL,33569,08/02/2022
08/26/2022,"$28,400.00",2122 PLEASURE RUN DR,RUSKIN,FL,33570,08/02/2022
08/26/2022,"$7,935.00",125 ORANGE MILL AVE,RUSKIN,FL,33570,08/02/2022
08/26/2022,"$690,959.09",125 S ARRAWANA AVE,TAMPA,FL,33609,08/02/2022
08/26/2022,"$39,185.92",20106 BLUE DAZE AVE,TAMPA,FL,33647,08/02/2022
08/29/2022,"$635,190.57",20191 E COUNTRY CLUB DR 403,AVENTURA,FL,33180,08/02/2022
08/29/2022,"$423,501.34",6711 MONTEGO BAY BLVD,BOCA RATON,FL,33433,08/02/2022
08/29/2022,"$254,625.04",1 RENAISSANCE WAY UNIT 315,BOYNTON BEACH,FL,33426,08/02/2022
08/29/2022,"$464,715.47",533 BLAKE AVE,DAVENPORT,FL,33897,08/02/2022
08/29/2022,"$255,367.02",230 SW 13TH AVE,DELRAY BEACH,FL,33444,08/02/2022
08/29/2022,"$1,137,438.01",6431 NW 112 PL,DORAL,FL,33178,08/16/2022
08/29/2022,"$8,025.53",3364 BRADLEY CREEK PKWY,GREEN COVE SPRINGS,FL,32043,08/09/2022
08/29/2022,"$191,974.62",6125 W 20 AVE 112,HIALEAH,FL,33012,08/13/2022
08/29/2022,"$593,651.75",4660 W 8 PL,HIALEAH,FL,33012,08/02/2022
08/29/2022,"$111,501.26",6355 JACK RABBIT LN,HIALEAH,FL,33014,08/16/2022
08/29/2022,"$274,131.15",7235 W 2 CT,HIALEAH,FL,33014,08/02/2022
08/29/2022,"$80,718.15",2605 W ELISA DR,JACKSONVILLE,FL,32216,08/02/2022
08/29/2022,"$77,705.21",FOREST TRAIL RD,JACKSONVILLE,FL,32234,08/06/2022
08/29/2022,"$239,060.70",6273 TORONJA DR,LAKE WALES,FL,33898,08/02/2022
08/29/2022,"$126,237.56",4717 CARLTON GOLF DR,LAKE WORTH,FL,33449,08/18/2022
08/29/2022,"$122,701.25",1139 SWINDELL AVE N,LAKELAND,FL,33805,08/02/2022
08/29/2022,"$1,941,296.81",3135 MARBLE CREST DR,LAND O LAKES,FL,34638,05/18/2022
08/29/2022,"$227,644.36",6762 BROOKLINE DR,MIAMI,FL,33015,08/02/2022
08/29/2022,"$604,634.06",15401 SW 277 ST,MIAMI,FL,33032,08/02/2022
08/29/2022,"$218,879.55",25941 SW 130 AVE,MIAMI,FL,33032,08/02/2022
08/29/2022,"$227,977.17",263 NW 40 ST,MIAMI,FL,33127,05/18/2022
08/29/2022,"$236,835.78",1906 NW 82 ST,MIAMI,FL,33147,05/27/2022
08/29/2022,"$223,033.10",7182 NW 16 AVE,MIAMI,FL,33147,05/18/2022
08/29/2022,"$313,090.07",10900 N BAYSHORE DR,MIAMI,FL,33161,05/18/2022
08/29/2022,"$482,506.18",4500 SW 115 AVE,MIAMI,FL,33165,08/02/2022
08/29/2022,"$420,577.48",18041 NW 4 AVE,MIAMI,FL,33169,08/16/2022
08/29/2022,"$369,150.54",10415 SW 6 ST,MIAMI,FL,33174,08/16/2022
08/29/2022,"$1,170,882.45",5200 SW 122 AVE,MIAMI,FL,33175,08/02/2022
08/29/2022,"$383,120.75",13700 SW 18 TER,MIAMI,FL,33175,05/18/2022
08/29/2022,"$211,813.64",20319 SW 124 AVE,MIAMI,FL,33177,08/02/2022
08/29/2022,"$398,157.73",20506 NE 9 PL,MIAMI,FL,33179,08/02/2022
08/29/2022,"$8,227.76",12931 SW 79 ST,MIAMI,FL,33183,08/02/2022
08/29/2022,"$262,172.04",3871 NW 161 ST,MIAMI GARDENS,FL,33054,05/18/2022
08/29/2022,"$331,733.04",4341 NW 167 TER,MIAMI GARDENS,FL,33055,08/02/2022
08/29/2022,"$309,465.57",1770 NW 186 ST,MIAMI GARDENS,FL,33056,05/18/2022
08/29/2022,"$272,600.07",3360 NW 215 ST,MIAMI GARDENS,FL,33056,08/02/2022
08/29/2022,"$78,751.53",214 TEAKWOOD CIR,MIDDLEBURG,FL,32068,08/02/2022
08/29/2022,"$76,810.66",10834 LEON STREET,NEW PORT RICHEY,FL,34654,08/02/2022
08/29/2022,"$14,077.44",3054 ALACHUA PLACE,NEW PORT RICHEY,FL,34655,08/11/2022
08/29/2022,"$109,393.27",2431 NW 140 ST,OPA-LOCKA,FL,33054,05/18/2022
08/29/2022,"$362,334.66",9435 MYRTLE CREEK LN UNIT 303,ORLANDO,FL,32832,08/02/2022
08/29/2022,"$390,908.97",11560 BLACKMOOR DR,ORLANDO,FL,32837,05/18/2022
08/29/2022,"$737,174.34",11324 POSTON RD,PANAMA CITY,FL,32404,08/02/2022
08/29/2022,"$261,596.86",307 CASCADE BEND DR,RUSKIN,FL,33570,08/02/2022
08/29/2022,"$128,187.25",17819 SE 95TH CIR,SUMMERFIELD,FL,34491,08/02/2022
08/29/2022,"$244,314.13",640 NW 114 AVE 102,SWEETWATER,FL,33172,05/18/2022
08/29/2022,"$9,746.42",14015 CITRUS POINTE DR,TAMPA,FL,33625,08/04/2022
08/29/2022,"$607,450.98",168 WADING BIRD DR,VENICE,FL,34292,08/06/2022
08/29/2022,"$146,523.07",975 LANTERN TREE LN,WELLINGTON,FL,33414,08/04/2022
08/29/2022,"$1,053,047.29",13445 44TH PL N,WEST PALM BEACH,FL,33411,05/18/2022
08/29/2022,"$215,559.81",5785 AZALEA CIR,WEST PALM BEACH,FL,33415,08/02/2022
08/29/2022,"$247,415.28",464 MILLWOOD PL,WINTER GARDEN,FL,34787,06/11/2022
08/29/2022,"$224,172.52",9201 INDIAN BLUFF RD,YOUNGSTOWN,FL,32466,08/02/2022
08/30/2022,"$252,212.60",980 CHESAPEAKE TRL,CANTONMENT,FL,32533,08/06/2022
08/30/2022,"$277,001.40",2102 LUCAYA BND,COCONUT CREEK,FL,33066,08/02/2022
08/30/2022,"$466,467.74",5663 NW 39 AVE,COCONUT CREEK,FL,33073,06/02/2022
08/30/2022,"$386,393.86",4180 CORAL SPRINGS DR,CORAL SPRINGS,FL,33065,08/02/2022
08/30/2022,"$97,201.74",14310 N WOOTEN RD,DOVER,FL,33527,08/04/2022
08/30/2022,"$289,920.45",23 NE 16 CT,FORT LAUDERDALE,FL,33305,08/02/2022
08/30/2022,"$6,062.80",1202 AVENUE F,FORT PIERCE,FL,34950,08/02/2022
08/30/2022,"$13,178.08",1000 NE 14 AVE 304,HALLANDALE BEACH,FL,33009,05/18/2022
08/30/2022,"$287,811.43",6580 W 11 CT,HIALEAH,FL,33012,05/18/2022
08/30/2022,"$161,612.62",4711 LAMBING RD,JACKSONVILLE,FL,32210,08/02/2022
08/30/2022,"$1,334,779.47",121 MYSTIC LN,JUPITER,FL,33458,05/18/2022
08/30/2022,"$131,855.95",4644 S GARY AVE,LAKELAND,FL,33813,08/02/2022
08/30/2022,"$121,877.66",3321 NW 47 TER,LAUDERDALE LAKES,FL,33319,08/02/2022
08/30/2022,"$193,054.61",7017 NW 49 PL,LAUDERHILL,FL,33319,08/02/2022
08/30/2022,"$62,375.05",3300 SPANISH MOSS TER,LAUDERHILL,FL,33319,08/02/2022
08/30/2022,"$237,956.58",15680 SW 82 LN 85,MIAMI,FL,33193,08/02/2022
08/30/2022,"$317,398.74",3423 FOXCROFT RD,MIRAMAR,FL,33025,05/18/2022
08/30/2022,"$335,787.47",8625 WINDSOR DR,MIRAMAR,FL,33025,08/06/2022
08/30/2022,"$574,569.01",4602 SW 131 TER,MIRAMAR,FL,33027,08/02/2022
08/30/2022,"$1,166,194.70",6021 S ATLANTIC AVE,NEW SMYRNA BEACH,FL,32169,08/02/2022
