"auction_type","auction_date","auction_time","sold_to","sold_amount","judgment_amount","assessed_value","plaintiff_max_bid","surplus_amount","case_number","parcel_id","address","city","state","zip"
"FORECLOSURE","01/14/2025","11:05 AM ET","3rd Party Bidder","$160,100.00","$133,204.71","$207,152.00","Hidden","$26,895.29","01 2024 CA 000147","06014-022-013","5901 NW 26TH TER","GAINESVILLE","FL","32653"
"FORECLOSURE","01/14/2025","11:14 AM ET","3rd Party Bidder","$231,000.00","$115,610.02","$264,096.00","Hidden","$115,389.98","01 2024 CA 001075","04437-034-001","3321 SW 162ND ST","ARCHER","FL","32618"
"FORECLOSURE","01/14/2025","11:29 AM ET","3rd Party Bidder","$136,500.00","$19,941.87","$113,531.00","Hidden","$116,558.13","01 2024 CC 003317","06680-101-059","819 SW 51ST WAY","GAINESVILLE","FL","32607"
"FORECLOSURE","01/16/2025","11:10 AM ET","3rd Party Bidder","$146,800.00","$93,862.66","$87,800.00","Hidden","$52,937.34","01 2024 CA 000634","15883-000-000","214 SE 13TH PL","GAINESVILLE","FL","32601"
"FORECLOSURE","02/06/2025","11:08 AM ET","3rd Party Bidder","$77,000.00","$12,301.88","$85,036.00","Hidden","$64,698.12","01 2024 CC 003485","15486-404-022","1700 SW 16TH CT","GAINESVILLE","FL","32608"
"FORECLOSURE","02/06/2025","11:11 AM ET","3rd Party Bidder","$77,100.00","$11,656.94","$85,036.00","Hidden","$65,443.06","01 2024 CC 003487","15486-405-030","1700 SW 16TH CT","GAINESVILLE","FL","32608"
"FORECLOSURE","02/06/2025","11:13 AM ET","3rd Party Bidder","$52,100.00","$12,359.19","$96,373.00","Hidden","$39,740.81","01 2024 CC 003867","15486-410-021","1700 SW 16TH CT","GAINESVILLE","FL","32608"
"FORECLOSURE","11/06/2024","11:14 AM CT","3rd Party Bidder","$200,300.00","$150,000.00","$172,468.00","$150,000.00","$50,300.00","23001356CA","07379-654-000","6807 FORSYTHE DR","PANAMA CITY","FL","32404"
"FORECLOSURE","11/12/2024","11:12 AM CT","3rd Party Bidder","$103,200.00","$103,087.53","$101,606.00","$82,940.98","$112.47","22000051CA","13854-000-000","1809 FLOWER AVE","PANAMA CITY","FL","32405"
"FORECLOSURE","11/20/2024","11:09 AM CT","3rd Party Bidder","$157,000.00","$177,716.85","$122,917.00","$115,975.00","$-20,716.85","19003087CA","11634-830-000","703 AMY ST","LYNN HAVEN","FL","32444"
"FORECLOSURE","12/05/2024","11:02 AM CT","3rd Party Bidder","$177,400.00","$182,710.82","$149,119.00","Hidden","$-5,310.82","23001123CA","06935-005-000","6522 HIWASSEE ST","PANAMA CITY","FL","32404"
"FORECLOSURE","12/11/2024","11:02 AM CT","3rd Party Bidder","$155,100.00","$0.00","$168,024.00","$0.00","$155,100.00","23001356CA","07379-654-000","6807 FORSYTHE DR","PANAMA CITY","FL","32404"
"FORECLOSURE","01/06/2025","11:09 AM CT","3rd Party Bidder","$141,300.00","$168,923.30","$153,261.00","$101,400.00","$-27,623.30","24000126CA","07095-000-000","300 GAY AVE S","PANAMA CITY","FL","32404"
"FORECLOSURE","01/08/2025","11:03 AM CT","3rd Party Bidder","$178,100.00","$219,659.97","$227,103.00","Hidden","$-41,559.97","24000132CA","11849-123-000","3749 GREENTREE CIR","PANAMA CITY","FL","32405"
"FORECLOSURE","01/10/2025","11:14 AM CT","3rd Party Bidder","$336,100.00","$248,382.93","$237,031.00","Hidden","$87,717.07","22000583CA","33829-591-000","101 LOBLOLLY CT","PANAMA CITY BEACH","FL","32413"
"FORECLOSURE","01/23/2025","11:02 AM CT","3rd Party Bidder","$79,200.00","$78,217.05","Not Found","$79,133.08","$982.95","24000613CA","Property Appraiser","7512 HARVEY ST","PANAMA CITY","FL","32404"
"FORECLOSURE","02/10/2025","11:02 AM CT","3rd Party Bidder","$241,300.00","$257,632.91","$241,213.00","Hidden","$-16,332.91","23000231CA","07379-875-195","125 RED BAY RD","PANAMA CITY","FL","32404"
"FORECLOSURE","02/10/2025","11:11 AM CT","3rd Party Bidder","$269,100.00","$214,845.88","$179,109.00","$222,765.62","$54,254.12","23001382CA","11705-160-000","705 MALLORY DR","PANAMA CITY","FL","32405"
"FORECLOSURE","02/11/2025","11:26 AM CT","3rd Party Bidder","$26,500.00","$9,435.42","$24,300.00","$9,435.42","$17,064.58","24000353CA","25446-000-000","4623 HYACINTH ST","PANAMA CITY","FL","32404"
"FORECLOSURE","11/01/2024","10:02 AM ET","3rd Party Bidder","$125,000.00","$57,852.83","Not Found","$57,852.83","$67,147.17","COCE-24-003505","494220080640","3105 NW 25 WAY","Not Found","Not Found","Not Found"
"FORECLOSURE","11/01/2024","10:04 AM ET","3rd Party Bidder","$50,000.00","$19,148.64","Not Found","$19,148.64","$30,851.36","COCE-24-003658","494106AA0190","7257 ASHMONT CIR","Not Found","Not Found","Not Found"
"FORECLOSURE","11/01/2024","10:18 AM ET","3rd Party Bidder","$210,100.00","$39,049.50","Not Found","$51,682.17","$171,050.50","CONO-24-009364","494319AA2080","4010 GALT OCEAN DR","Not Found","Not Found","Not Found"
"FORECLOSURE","11/01/2024","10:28 AM ET","3rd Party Bidder","$259,100.00","$12,163.25","Not Found","$12,163.25","$246,936.75","COWE-22-002925","514030071480","18104 SW 28 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","11/05/2024","10:11 AM ET","3rd Party Bidder","$102,500.00","$16,831.61","Not Found","$17,002.46","$85,668.39","CACE-23-000409","514104060400","8504 NW 37 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","11/05/2024","10:25 AM ET","3rd Party Bidder","$110,100.00","$47,985.29","Not Found","$47,985.29","$62,114.71","CACE-23-017348","514226DC0310","3140 S OCEAN DR","Not Found","Not Found","Not Found"
"FORECLOSURE","11/05/2024","10:46 AM ET","3rd Party Bidder","$1,330,100.00","$763,994.69","Not Found","Hidden","$566,105.31","CACE-23-018833","494236080220","1222 BAYVIEW DR","Not Found","Not Found","Not Found"
"FORECLOSURE","11/05/2024","10:11 AM ET","3rd Party Bidder","$102,500.00","$16,831.61","Not Found","$17,002.46","$85,668.39","CACE-23-000409","514104060400","8504 NW 37 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","11/05/2024","10:25 AM ET","3rd Party Bidder","$110,100.00","$47,985.29","Not Found","$47,985.29","$62,114.71","CACE-23-017348","514226DC0310","3140 S OCEAN DR","Not Found","Not Found","Not Found"
"FORECLOSURE","11/05/2024","10:46 AM ET","3rd Party Bidder","$1,330,100.00","$763,994.69","Not Found","Hidden","$566,105.31","CACE-23-018833","494236080220","1222 BAYVIEW DR","Not Found","Not Found","Not Found"
"FORECLOSURE","11/08/2024","10:43 AM ET","3rd Party Bidder","$123,100.00","$19,203.79","Not Found","$21,486.29","$103,896.21","COCE-24-043559","484217AB0220","4111 CORAL TREE CIR","Not Found","Not Found","Not Found"
"FORECLOSURE","11/14/2024","10:01 AM ET","3rd Party Bidder","$413,100.00","$439,243.95","Not Found","$413,059.95","$-26,143.95","CACE-22-013676","494130061500","10620 NW 28 MNR","Not Found","Not Found","Not Found"
"FORECLOSURE","11/15/2024","10:12 AM ET","3rd Party Bidder","$190,600.00","$7,644.94","Not Found","$7,644.94","$182,955.06","CONO-24-000562","494035063810","12782 NW 11 PL","Not Found","Not Found","Not Found"
"FORECLOSURE","11/19/2024","10:21 AM ET","3rd Party Bidder","$272,600.00","$147,780.95","Not Found","Hidden","$124,819.05","CACE-24-002179","514024111510","11624 SW 19 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","11/19/2024","10:21 AM ET","3rd Party Bidder","$272,600.00","$147,780.95","Not Found","Hidden","$124,819.05","CACE-24-002179","514024111510","11624 SW 19 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","11/20/2024","10:04 AM ET","3rd Party Bidder","$333,400.00","$282,026.33","Not Found","Hidden","$51,373.67","CACE-10-005226","494136060870","4950 NW 16 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","11/20/2024","10:18 AM ET","3rd Party Bidder","$476,600.00","$389,618.43","Not Found","Hidden","$86,981.57","CACE-23-001415","514024115450","11390 SW 21 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","11/20/2024","10:04 AM ET","3rd Party Bidder","$333,400.00","$282,026.33","Not Found","Hidden","$51,373.67","CACE-10-005226","494136060870","4950 NW 16 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","11/20/2024","10:18 AM ET","3rd Party Bidder","$476,600.00","$389,618.43","Not Found","Hidden","$86,981.57","CACE-23-001415","514024115450","11390 SW 21 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","11/22/2024","10:02 AM ET","3rd Party Bidder","$25,100.00","$21,590.17","Not Found","$21,590.17","$3,509.83","COCE-23-078131","494105BH0510","9525 WELDON CIR","Not Found","Not Found","Not Found"
"FORECLOSURE","12/03/2024","10:09 AM ET","3rd Party Bidder","$238,100.00","$183,875.37","Not Found","Hidden","$54,224.63","CACE-22-004661","514230086800","4110 SW 32 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","12/03/2024","10:12 AM ET","3rd Party Bidder","$254,700.00","$250,240.13","Not Found","Hidden","$4,459.87","CACE-22-006143","494229160110","2910 NW 26 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","12/03/2024","10:21 AM ET","3rd Party Bidder","$101,100.00","$65,599.33","Not Found","Hidden","$35,500.67","CACE-22-013426","494124JJ0210","3101 NW 47 TER","Not Found","Not Found","Not Found"
"FORECLOSURE","12/03/2024","10:09 AM ET","3rd Party Bidder","$238,100.00","$183,875.37","Not Found","Hidden","$54,224.63","CACE-22-004661","514230086800","4110 SW 32 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","12/03/2024","10:12 AM ET","3rd Party Bidder","$254,700.00","$250,240.13","Not Found","Hidden","$4,459.87","CACE-22-006143","494229160110","2910 NW 26 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","12/03/2024","10:21 AM ET","3rd Party Bidder","$101,100.00","$65,599.33","Not Found","Hidden","$35,500.67","CACE-22-013426","494124JJ0210","3101 NW 47 TER","Not Found","Not Found","Not Found"
"FORECLOSURE","12/04/2024","10:02 AM ET","3rd Party Bidder","$75,000.00","$69,516.95","Not Found","$69,516.95","$5,483.05","CACE-19-012661","494125JH0240","4848 NW 24 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","12/04/2024","10:13 AM ET","3rd Party Bidder","$606,200.00","$478,369.66","Not Found","$512,307.38","$127,830.34","CACE-22-007908","494227360270","706 NW 24 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","12/04/2024","10:39 AM ET","3rd Party Bidder","$91,500.00","$88,871.30","Not Found","$91,490.14","$2,628.70","CACE-24-000680","494130JH0030","2941 N NOB HILL RD","Not Found","Not Found","Not Found"
"FORECLOSURE","12/04/2024","10:02 AM ET","3rd Party Bidder","$75,000.00","$69,516.95","Not Found","$69,516.95","$5,483.05","CACE-19-012661","494125JH0240","4848 NW 24 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","12/04/2024","10:13 AM ET","3rd Party Bidder","$606,200.00","$478,369.66","Not Found","$512,307.38","$127,830.34","CACE-22-007908","494227360270","706 NW 24 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","12/04/2024","10:39 AM ET","3rd Party Bidder","$91,500.00","$88,871.30","Not Found","$91,490.14","$2,628.70","CACE-24-000680","494130JH0030","2941 N NOB HILL RD","Not Found","Not Found","Not Found"
"FORECLOSURE","12/10/2024","10:04 AM ET","3rd Party Bidder","$90,000.00","$81,894.98","Not Found","$84,272.18","$8,105.02","CACE-21-019038","494129HC0210","9201 SUNRISE LAKES BLVD","Not Found","Not Found","Not Found"
"FORECLOSURE","12/10/2024","10:09 AM ET","3rd Party Bidder","$70,900.00","$37,744.32","Not Found","$37,744.32","$33,155.68","CACE-23-014054","494125HH0830","2650 NW 49 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","12/10/2024","10:11 AM ET","3rd Party Bidder","$820,100.00","$959,028.76","Not Found","$820,000.00","$-138,928.76","CACE-23-022404","513901030110","6231 SW 188 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","12/11/2024","10:17 AM ET","3rd Party Bidder","$405,100.00","$520,455.25","Not Found","$348,232.60","$-115,355.25","CACE-16-005082","514125180220","6399 SW 34 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","12/11/2024","10:26 AM ET","3rd Party Bidder","$201,200.00","$0.00","Not Found","$0.00","$201,200.00","CACE-19-026498","514223BJ2090","600 THREE ISLANDS BLVD","Not Found","Not Found","Not Found"
"FORECLOSURE","12/11/2024","10:34 AM ET","3rd Party Bidder","$321,600.00","$191,531.62","Not Found","$202,015.01","$130,068.38","CACE-22-011947","474236040080","240 NW 5 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","12/11/2024","10:17 AM ET","3rd Party Bidder","$405,100.00","$520,455.25","Not Found","$348,232.60","$-115,355.25","CACE-16-005082","514125180220","6399 SW 34 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","12/11/2024","10:26 AM ET","3rd Party Bidder","$201,200.00","$0.00","Not Found","$0.00","$201,200.00","CACE-19-026498","514223BJ2090","600 THREE ISLANDS BLVD","Not Found","Not Found","Not Found"
"FORECLOSURE","12/11/2024","10:34 AM ET","3rd Party Bidder","$321,600.00","$191,531.62","Not Found","$202,015.01","$130,068.38","CACE-22-011947","474236040080","240 NW 5 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","12/12/2024","10:16 AM ET","3rd Party Bidder","$213,100.00","$299,218.28","Not Found","Hidden","$-86,118.28","CACE-19-019175","494233180010","1773 LAUDERDALE MANOR DR","Not Found","Not Found","Not Found"
"FORECLOSURE","12/12/2024","10:16 AM ET","3rd Party Bidder","$213,100.00","$299,218.28","Not Found","Hidden","$-86,118.28","CACE-19-019175","494233180010","1773 LAUDERDALE MANOR DR","Not Found","Not Found","Not Found"
"FORECLOSURE","12/18/2024","10:19 AM ET","3rd Party Bidder","$460,200.00","$69,714.79","Not Found","Hidden","$390,485.21","CACE-23-013628","514016071700","15023 SW 16 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","12/19/2024","10:06 AM ET","3rd Party Bidder","$96,800.00","$95,359.31","Not Found","$96,718.89","$1,440.69","CACE-23-013529","494204DK0140","3100 N COURSE LN","Not Found","Not Found","Not Found"
"FORECLOSURE","12/19/2024","10:06 AM ET","3rd Party Bidder","$96,800.00","$95,359.31","Not Found","$96,718.89","$1,440.69","CACE-23-013529","494204DK0140","3100 N COURSE LN","Not Found","Not Found","Not Found"
"FORECLOSURE","12/19/2024","10:17 AM ET","3rd Party Bidder","$503,900.00","$287,954.31","Not Found","$287,954.31","$215,945.69","CACE-23-017382","514110200610","1768 NW 78 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","12/19/2024","10:23 AM ET","3rd Party Bidder","$52,100.00","$12,802.34","Not Found","$3,500.00","$39,297.66","CACE-24-008566","494125AD0090","2980 NW 43 TER","Not Found","Not Found","Not Found"
"FORECLOSURE","01/07/2025","10:17 AM ET","3rd Party Bidder","$91,200.00","$81,470.42","Not Found","$84,911.08","$9,729.58","CACE-24-002425","494220BG0620","116 LAKE EMERALD DR","Not Found","Not Found","Not Found"
"FORECLOSURE","01/07/2025","10:17 AM ET","3rd Party Bidder","$91,200.00","$81,470.42","Not Found","$84,911.08","$9,729.58","CACE-24-002425","494220BG0620","116 LAKE EMERALD DR","Not Found","Not Found","Not Found"
"FORECLOSURE","01/08/2025","10:18 AM ET","3rd Party Bidder","$100,200.00","$23,198.54","Not Found","$26,319.51","$77,001.46","CACE-22-018252","484126180600","1845 VISTA WAY","Not Found","Not Found","Not Found"
"FORECLOSURE","01/08/2025","10:18 AM ET","3rd Party Bidder","$100,200.00","$23,198.54","Not Found","$26,319.51","$77,001.46","CACE-22-018252","484126180600","1845 VISTA WAY","Not Found","Not Found","Not Found"
"FORECLOSURE","01/09/2025","10:07 AM ET","3rd Party Bidder","$355,600.00","$558,938.50","Not Found","Hidden","$-203,338.50","CACE-16-004032","494117220710","5307 NW 93 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","01/09/2025","10:22 AM ET","3rd Party Bidder","$145,100.00","$68,912.78","Not Found","Hidden","$76,187.22","CACE-22-016539","514203DA0350","430 SE 7 ST 204E","Not Found","Not Found","Not Found"
"FORECLOSURE","01/09/2025","10:24 AM ET","3rd Party Bidder","$290,000.00","$390,451.44","Not Found","Hidden","$-100,451.44","CACE-23-012786","504104430168","580 N UNIVERSITY DR","Not Found","Not Found","Not Found"
"FORECLOSURE","01/09/2025","10:07 AM ET","3rd Party Bidder","$355,600.00","$558,938.50","Not Found","Hidden","$-203,338.50","CACE-16-004032","494117220710","5307 NW 93 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","01/09/2025","10:22 AM ET","3rd Party Bidder","$145,100.00","$68,912.78","Not Found","Hidden","$76,187.22","CACE-22-016539","514203DA0350","430 SE 7 ST 204E","Not Found","Not Found","Not Found"
"FORECLOSURE","01/09/2025","10:24 AM ET","3rd Party Bidder","$290,000.00","$390,451.44","Not Found","Hidden","$-100,451.44","CACE-23-012786","504104430168","580 N UNIVERSITY DR","Not Found","Not Found","Not Found"
"FORECLOSURE","01/09/2025","10:25 AM ET","3rd Party Bidder","$204,700.00","$190,013.29","Not Found","Hidden","$14,686.71","CACE-23-013296","494201AA0020","750 PINE DR","Not Found","Not Found","Not Found"
"FORECLOSURE","01/09/2025","10:32 AM ET","3rd Party Bidder","$392,600.00","$179,195.49","Not Found","Hidden","$213,404.51","CACE-23-015282","494129042750","9490 NW 20 PL","Not Found","Not Found","Not Found"
"FORECLOSURE","01/09/2025","10:46 AM ET","3rd Party Bidder","$504,100.00","$373,809.00","Not Found","$386,308.06","$130,291.00","CACE-23-019677","514221060703","955 S 26 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","01/09/2025","10:58 AM ET","3rd Party Bidder","$60,100.00","$67,333.81","Not Found","$34,892.00","$-7,233.81","CACE-24-002066","484135DA0130","7505 W ATLANTIC BLVD","Not Found","Not Found","Not Found"
"FORECLOSURE","01/10/2025","10:01 AM ET","3rd Party Bidder","$87,100.00","$53,632.98","Not Found","$53,632.98","$33,467.02","COCE-20-036675","514206BJ0880","2802 N 46 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","01/10/2025","10:18 AM ET","3rd Party Bidder","$101,200.00","$20,477.61","Not Found","$20,477.61","$80,722.39","COCE-24-013912","494124JD0990","3361 NW 47 TER","Not Found","Not Found","Not Found"
"FORECLOSURE","01/10/2025","10:36 AM ET","3rd Party Bidder","$71,100.00","$15,318.87","Not Found","$15,318.87","$55,781.13","COCE-24-033061","494106KP0440","7763 SOUTHAMPTON TER","Not Found","Not Found","Not Found"
"FORECLOSURE","01/10/2025","10:39 AM ET","3rd Party Bidder","$50,100.00","$11,128.57","Not Found","$11,128.57","$38,971.43","CONO-23-006325","484203AN0080","248 VENTNOR R","Not Found","Not Found","Not Found"
"FORECLOSURE","01/14/2025","10:02 AM ET","3rd Party Bidder","$342,800.00","$111,992.82","Not Found","Hidden","$230,807.18","CACE-09-029656","494116018920","8031 NW 47 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","01/14/2025","10:07 AM ET","3rd Party Bidder","$275,100.00","$126,724.15","Not Found","$143,576.97","$148,375.85","CACE-16-007761","504208031360","449 SW 22 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","01/14/2025","10:13 AM ET","3rd Party Bidder","$350,200.00","$325,600.78","Not Found","Hidden","$24,599.22","CACE-18-024478","514128021300","8436 SOUTHAMPTON DR","Not Found","Not Found","Not Found"
"FORECLOSURE","01/14/2025","10:21 AM ET","3rd Party Bidder","$430,100.00","$385,310.79","Not Found","Hidden","$44,789.21","CACE-19-001724","484126100230","6940 NW 20 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","01/14/2025","10:02 AM ET","3rd Party Bidder","$342,800.00","$111,992.82","Not Found","Hidden","$230,807.18","CACE-09-029656","494116018920","8031 NW 47 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","01/14/2025","10:07 AM ET","3rd Party Bidder","$275,100.00","$126,724.15","Not Found","$143,576.97","$148,375.85","CACE-16-007761","504208031360","449 SW 22 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","01/14/2025","10:13 AM ET","3rd Party Bidder","$350,200.00","$325,600.78","Not Found","Hidden","$24,599.22","CACE-18-024478","514128021300","8436 SOUTHAMPTON DR","Not Found","Not Found","Not Found"
"FORECLOSURE","01/14/2025","10:21 AM ET","3rd Party Bidder","$430,100.00","$385,310.79","Not Found","Hidden","$44,789.21","CACE-19-001724","484126100230","6940 NW 20 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","01/14/2025","10:25 AM ET","3rd Party Bidder","$51,200.00","$30,170.10","Not Found","Hidden","$21,029.90","CACE-23-001686","494204AD0840","3250 N PALM AIRE DR","Not Found","Not Found","Not Found"
"FORECLOSURE","01/14/2025","10:29 AM ET","3rd Party Bidder","$97,900.00","$78,308.68","Not Found","Hidden","$19,591.32","CACE-23-016228","514103AG0100","3777 NW 78 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","01/14/2025","10:30 AM ET","3rd Party Bidder","$273,100.00","$299,248.75","Not Found","Hidden","$-26,148.75","CACE-23-020404","474236050830","714 NW 1 WAY","Not Found","Not Found","Not Found"
"FORECLOSURE","01/14/2025","10:32 AM ET","3rd Party Bidder","$470,100.00","$449,461.18","Not Found","Hidden","$20,638.82","CACE-24-000597","494114091250","5600 S TRAVELERS PALM LN","Not Found","Not Found","Not Found"
"FORECLOSURE","01/14/2025","10:34 AM ET","3rd Party Bidder","$70,400.00","$64,476.13","Not Found","$65,826.41","$5,923.87","CACE-24-002698","494128BK0270","3001 SUNRISE LAKES DR E","Not Found","Not Found","Not Found"
"FORECLOSURE","01/15/2025","10:10 AM ET","3rd Party Bidder","$667,800.00","$586,618.37","Not Found","Hidden","$81,181.63","CACE-23-014989","514010043090","2037 NW 139 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","01/16/2025","10:24 AM ET","3rd Party Bidder","$120,300.00","$53,407.57","Not Found","$54,482.57","$66,892.43","CACE-18-028388","504127BD0220","4165 SW 66 TER","Not Found","Not Found","Not Found"
"FORECLOSURE","01/16/2025","10:32 AM ET","3rd Party Bidder","$381,400.00","$397,125.11","Not Found","Hidden","$-15,725.11","CACE-23-016217","514017101370","884 NW 170 TER","Not Found","Not Found","Not Found"
"FORECLOSURE","01/16/2025","10:58 AM ET","3rd Party Bidder","$36,100.00","$29,440.79","Not Found","$30,112.51","$6,659.21","CACE-23-019212","494213AK0160","5321 NE 24 TER","Not Found","Not Found","Not Found"
"FORECLOSURE","01/16/2025","10:24 AM ET","3rd Party Bidder","$120,300.00","$53,407.57","Not Found","$54,482.57","$66,892.43","CACE-18-028388","504127BD0220","4165 SW 66 TER","Not Found","Not Found","Not Found"
"FORECLOSURE","01/16/2025","10:32 AM ET","3rd Party Bidder","$381,400.00","$397,125.11","Not Found","Hidden","$-15,725.11","CACE-23-016217","514017101370","884 NW 170 TER","Not Found","Not Found","Not Found"
"FORECLOSURE","01/16/2025","10:58 AM ET","3rd Party Bidder","$36,100.00","$29,440.79","Not Found","$30,112.51","$6,659.21","CACE-23-019212","494213AK0160","5321 NE 24 TER","Not Found","Not Found","Not Found"
"FORECLOSURE","01/17/2025","10:04 AM ET","3rd Party Bidder","$100,900.00","$12,907.64","Not Found","$12,907.64","$87,992.36","COCE-24-010256","494206BK0170","501 GARDENS DR","Not Found","Not Found","Not Found"
"FORECLOSURE","01/17/2025","10:07 AM ET","3rd Party Bidder","$60,200.00","$14,772.78","Not Found","Hidden","$45,427.22","COCE-24-012595","484233052910","2700 NW 11 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","01/17/2025","10:31 AM ET","3rd Party Bidder","$230,100.00","$6,459.13","Not Found","$7,731.58","$223,640.87","COCE-24-036425","494110052470","7101 NW 68 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","01/17/2025","10:53 AM ET","3rd Party Bidder","$89,400.00","$21,283.06","Not Found","$21,283.06","$68,116.94","CONO-24-025683","494204GH0980","575 OAKS LN","Not Found","Not Found","Not Found"
"FORECLOSURE","01/21/2025","10:18 AM ET","3rd Party Bidder","$429,800.00","$323,664.92","Not Found","Hidden","$106,135.08","CACE-19-023869","484230280750","1461 NW 47 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","01/21/2025","10:20 AM ET","3rd Party Bidder","$100,600.00","$22,970.39","Not Found","$22,970.39","$77,629.61","CACE-22-014932","494129200530","2824 NW 99 TER","Not Found","Not Found","Not Found"
"FORECLOSURE","01/21/2025","10:32 AM ET","3rd Party Bidder","$171,100.00","$47,220.79","Not Found","$35,000.00","$123,879.21","CACE-24-000254","504209AA0400","1000 RIVER REACH DR","Not Found","Not Found","Not Found"
