"auction_type","auction_date","auction_time","sold_to","sold_amount","judgment_amount","assessed_value","plaintiff_max_bid","surplus_amount","case_number","parcel_id","address","city","state","zip"
"FORECLOSURE","12/02/2024","10:15 AM ET","3rd Party Bidder","$25,600.00","$6,875.01","$258,096.00","$6,875.01","$18,724.99","2022CA003497000000","27-27-16-740506-000060","327 EAGLECREST DR","HAINES CITY","FL","33844"
"FORECLOSURE","12/02/2024","10:25 AM ET","3rd Party Bidder","$204,100.00","$155,376.30","$168,256.00","Hidden","$48,723.70","2023CA005014000000","23-29-09-139631-000400","3573 MARSH WREN ST","LAKELAND","FL","33811"
"FORECLOSURE","12/02/2024","10:15 AM ET","3rd Party Bidder","$25,600.00","$6,875.01","$258,096.00","$6,875.01","$18,724.99","2022CA003497000000","27-27-16-740506-000060","327 EAGLECREST DR","HAINES CITY","FL","33844"
"FORECLOSURE","12/02/2024","10:25 AM ET","3rd Party Bidder","$204,100.00","$155,376.30","$168,256.00","Hidden","$48,723.70","2023CA005014000000","23-29-09-139631-000400","3573 MARSH WREN ST","LAKELAND","FL","33811"
"FORECLOSURE","12/10/2024","10:02 AM ET","3rd Party Bidder","$79,700.00","$151,002.98","$96,594.00","$79,618.40","$-71,302.98","2022CA004265000000","24-28-26-242500-003707","2116 DAWN HEIGHTS DR","LAKELAND","FL","33801"
"FORECLOSURE","12/13/2024","10:02 AM ET","3rd Party Bidder","$9,000.00","$8,923.09","$493,232.00","$8,923.09","$76.91","2023CC001553000000","27-26-10-701302-002620","5249 OAKBOURNE AVE","DAVENPORT","FL","33837"
"FORECLOSURE","12/16/2024","10:07 AM ET","3rd Party Bidder","$75,100.00","$75,078.15","$77,035.00","$70,000.00","$21.85","2022CA003252000000","27-27-28-769000-002100","324 13TH ST N","HAINES CITY","FL","33844"
"FORECLOSURE","12/19/2024","10:02 AM ET","3rd Party Bidder","$101,100.00","$37,351.33","$119,790.00","$37,351.33","$63,748.67","2023CC001968000000","26-25-12-999967-302010","805 GRAN BAHAMA BLVD","DAVENPORT","FL","33837"
"FORECLOSURE","12/19/2024","10:05 AM ET","3rd Party Bidder","$40,100.00","$9,439.47","$274,234.00","$9,439.47","$30,660.53","2024CC000300000000","23-28-27-138001-000170","2847 IVY LAKE CT","LAKELAND","FL","33811"
"FORECLOSURE","12/20/2024","10:15 AM ET","3rd Party Bidder","$140,200.00","$75,478.42","$17,736.00","Hidden","$64,721.58","2024CA000125000000","25-29-27-362260-001300","2865 BARTON PL","BARTOW","FL","33830"
"FORECLOSURE","12/26/2024","10:05 AM ET","3rd Party Bidder","$12,300.00","$9,145.13","$20,570.00","$9,145.13","$3,154.87","2023CC008809000000","28-27-33-934460-445030","1344 CONGO CT","POINCIANA","FL","34759"
"FORECLOSURE","12/26/2024","10:16 AM ET","3rd Party Bidder","$64,400.00","$7,874.02","$216,856.00","$7,874.02","$56,525.98","2024CA000214000000","23-28-28-138018-003920","2519 RYLAND FALLS DR","LAKELAND","FL","33811"
"FORECLOSURE","10/17/2024","11:04 AM ET","3rd Party Bidder","$88,000.00","$86,481.05","$70,980.00","Hidden","$1,518.95","542023CA000537CAAXMX","28-10-27-3700-0000-0300","133 OLEANDER DR","SAN MATEO","FL","32187"
"FORECLOSURE","11/21/2024","11:02 AM ET","3rd Party Bidder","$32,200.00","$47,395.60","$108,280.00","Hidden","$-15,195.60","542023CA000527CAAXMX","03-12-27-0000-0010-0390","105 BASS TR","CRESCENT CITY","FL","32112"
"FORECLOSURE","10/17/2024","12:08 PM ET","3rd Party Bidder","$247,500.00","$199,317.49","$242,739.00","$201,538.82","$48,182.51","CA23-1534","0096252390","165 SERVIA DR","SAINT JOHNS","FL","32259"
"FORECLOSURE","10/17/2024","12:36 PM ET","3rd Party Bidder","$127,300.00","$142,520.56","$104,788.00","Hidden","$-15,220.56","CA24-0181","0502900286","9640 HUSKENS AVE","HASTINGS","FL","32145"
"FORECLOSURE","10/17/2024","12:58 PM ET","3rd Party Bidder","$305,200.00","$222,487.44","$216,374.00","$225,393.72","$82,712.56","CA24-0540","0099813500","1553 W WINDY WILLOW DR","SAINT AUGUSTINE","FL","32092"
"FORECLOSURE","11/14/2024","12:26 PM ET","3rd Party Bidder","$161,000.00","$138,702.74","$66,442.00","Hidden","$22,297.26","CA23-2145","1062600000","1081 HIBISCUS ST","SAINT AUGUSTINE","FL","32084"
"FORECLOSURE","11/14/2024","12:36 PM ET","3rd Party Bidder","$10,100.00","$41,161.86","Not Found","Hidden","$-31,061.86","CC23-3086","Property Appraiser","6372 PUTNAM STREET","ST AUGUSTINE","FL","32080"
"FORECLOSURE","12/19/2024","12:15 PM ET","3rd Party Bidder","$86,200.00","$74,671.65","$77,284.00","Hidden","$11,528.35","CA23-1623","0353880010","6357 ARMSTRONG RD","ELKTON","FL","32033"
"FORECLOSURE","11/05/2024","11:05 AM CT","3rd Party Bidder","$257,100.00","$239,768.26","$238,045.00","Hidden","$17,331.74","572023CA000932CAAXMX","17-2S-26-2750-02300-0100","8399 LUCENA ST","NAVARRE","FL","32566"
"FORECLOSURE","11/05/2024","11:09 AM CT","3rd Party Bidder","$123,000.00","$120,969.21","$63,204.00","Hidden","$2,030.79","572023CA001064CAAXMX","12-1N-29-0000-00254-0000","4697 CYRIL DR","PACE","FL","32571"
"FORECLOSURE","11/07/2024","11:01 AM CT","3rd Party Bidder","$44,100.00","$78,882.50","$67,535.00","Hidden","$-34,782.50","572023CA000802CAAXMX","08-1N-29-2308-00D00-0170","3801 LEGEND CREEK DR","PACE","FL","32571"
"FORECLOSURE","11/08/2024","11:03 AM CT","3rd Party Bidder","$128,600.00","$114,273.31","Not Found","Hidden","$14,326.69","572022CA000607CAAXMX","Property Appraiser","4274 AVENIDA SAN MARCUS","PACE","FL","32571"
"FORECLOSURE","11/08/2024","11:04 AM CT","3rd Party Bidder","$200,700.00","$206,401.59","$190,029.00","Hidden","$-5,701.59","572023CA000544CAAXMX","43-1N-28-0770-00B00-0070","5674 WINDSONG DR","MILTON","FL","32570"
"FORECLOSURE","11/13/2024","11:01 AM CT","3rd Party Bidder","$52,600.00","$31,938.19","$74,935.00","Hidden","$20,661.81","572022CA000650CAAXMX","01-1N-28-0000-06900-0000","7474 EMBERS LN","MILTON","FL","32583"
"FORECLOSURE","12/03/2024","11:13 AM CT","3rd Party Bidder","$41,900.00","$40,647.06","$61,015.00","Hidden","$1,252.94","572023CA000624CAAXMX","31-5N-29-0000-00500-0000","13398 HWY 89","JAY","FL","32565"
"FORECLOSURE","12/03/2024","11:17 AM CT","3rd Party Bidder","$225,600.00","$105,160.60","$204,585.00","Hidden","$120,439.40","572023CA001100CAAXMX","28-2S-28-5271-00D00-0090","1320 STERLING POINT PL","GULF BREEZE","FL","32563"
"FORECLOSURE","12/03/2024","11:26 AM CT","3rd Party Bidder","$238,100.00","$46,564.51","$243,314.00","Hidden","$191,535.49","572024CC000575CCAXMX","18-2N-28-0760-00B00-0060","5700 COUNTRY SQUIRE DR","MILTON","FL","32570"
"FORECLOSURE","12/19/2024","11:19 AM CT","3rd Party Bidder","$171,000.00","$62,076.52","$178,632.00","Hidden","$108,923.48","572024CA000136CAAXMX","28-2N-29-5763-00C00-0180","3954 WILLOW GLEN DR","PACE","FL","32571"
"FORECLOSURE","10/22/2024","09:12 AM ET","3rd Party Bidder","$372,101.00","$256,201.61","$163,432.00","$260,132.91","$115,899.39","2024 CA 001542 NC","0058080018","3317 PINE VALLEY DR","Not Found","Not Found","Not Found"
"FORECLOSURE","10/28/2024","09:06 AM ET","3rd Party Bidder","$50,001.00","$25,910.01","$253,979.00","$27,368.21","$24,090.99","2024 CC 000994 SC","0980037133","1431 TORINO ST","Not Found","Not Found","Not Found"
"FORECLOSURE","12/12/2024","09:03 AM ET","3rd Party Bidder","$188,751.00","$192,942.78","$121,813.00","$188,750.02","$-4,191.78","2010 CA 012116 NC","0061090008","3439 BELMONT BLVD","Not Found","Not Found","Not Found"
"FORECLOSURE","10/02/2024","08:01 AM ET","3rd Party Bidder","$20,100.00","$13,986.59","Not Found","$14,581.97","$6,113.41","2024CC000971","Property Appraiser","1004 SW CAMELOT GARDENS BLVD","Not Found","Not Found","Not Found"
"FORECLOSURE","10/08/2024","08:05 AM ET","3rd Party Bidder","$158,300.00","$158,227.18","$181,400.00","$158,227.18","$72.82","2024CA000834","2421-602-0057-000-1","1919 ROYAL PALM DR","SAINT LUCIE COUNTY","FL","34950"
"FORECLOSURE","10/15/2024","08:03 AM ET","3rd Party Bidder","$153,700.00","$134,048.98","$133,765.00","Hidden","$19,651.02","2023CA002057","2422-504-0033-000-9","115 MAPLE AVE","FORT PIERCE","FL","34982"
"FORECLOSURE","10/22/2024","08:05 AM ET","3rd Party Bidder","$217,600.00","$232,173.53","$82,900.00","Hidden","$-14,573.53","2024CA000203","3420-570-0785-000-7","884 SW THRIFT AVE","PORT SAINT LUCIE","FL","34953"
"FORECLOSURE","10/22/2024","08:10 AM ET","3rd Party Bidder","$217,600.00","$218,835.65","$91,900.00","Hidden","$-1,235.65","2024CA000205","3420-715-1021-000-4","4947 NW FLINTSTONE AVE","PORT SAINT LUCIE","FL","34953"
"FORECLOSURE","10/23/2024","08:02 AM ET","3rd Party Bidder","$243,500.00","$338,726.96","$320,977.00","Hidden","$-95,226.96","2022CA000406","3420-600-0659-000-5","3933 SW KAKOPO ST","PORT SAINT LUCIE","FL","34953"
"FORECLOSURE","10/23/2024","08:05 AM ET","3rd Party Bidder","$2,600.00","$249,755.00","$47,158.00","Hidden","$-247,155.00","2024CA000611","2404-515-0026-000-5","1405 N 15TH ST","FORT PIERCE","FL","34950"
"FORECLOSURE","11/13/2024","08:22 AM ET","3rd Party Bidder","$47,300.00","$24,959.55","$67,682.00","Hidden","$22,340.45","2021CC001853","3425-703-0084-000-4","8564 GALLBERRY CIR","SAINT LUCIE COUNTY","FL","34950"
"FORECLOSURE","12/03/2024","08:13 AM ET","3rd Party Bidder","$96,900.00","$93,091.46","$118,700.00","Hidden","$3,808.54","2022CA001415","2404-613-0023-000-5","1710 N 18TH ST","FORT PIERCE","FL","34950"
"FORECLOSURE","12/03/2024","08:30 AM ET","3rd Party Bidder","$170,100.00","$118,446.28","$111,502.00","Hidden","$51,653.72","2023CA001515","2417-431-0014-010-4","2008 S 30TH ST","FORT PIERCE","FL","34947"
"FORECLOSURE","12/03/2024","08:34 AM ET","3rd Party Bidder","$150,100.00","$18,956.32","$394,387.00","$19,668.45","$131,143.68","2024CA000838","3333-508-0079-000-5","9214 SW MICHELE WAY","PORT SAINT LUCIE","FL","34987"
"FORECLOSURE","10/01/2024","11:03 AM ET","3rd Party Bidder","$95,200.00","$75,023.95","Not Found","Hidden","$20,176.05","2023 10065 CIDL","MULTIPLE PARCELS","Not Found","Not Found","Not Found","Not Found"
"FORECLOSURE","10/04/2024","11:08 AM ET","3rd Party Bidder","$430,100.00","$351,445.42","$493,987.00","Hidden","$78,654.58","2022 31166 CICI","633015000170","6065 SPRUCE POINT CIR","PORT ORANGE","FL","32128"
"FORECLOSURE","10/08/2024","11:06 AM ET","3rd Party Bidder","$198,500.00","$195,498.37","$252,033.00","Hidden","$3,001.63","2023 12094 CIDL","813003410250","1902 N NORMANDY BLVD","DELTONA","FL","32725"
"FORECLOSURE","10/14/2024","11:02 AM ET","3rd Party Bidder","$24,600.00","$24,025.15","$265,228.00","$24,243.46","$574.85","2024 12980 CODL","840102002680","807 STARBOARD AVE","EDGEWATER","FL","32141"
"FORECLOSURE","10/28/2024","11:01 AM ET","3rd Party Bidder","$51,100.00","$10,894.90","$206,666.00","$10,894.90","$40,205.10","2024 12022 CODL","813003490180","1962 URBANA AVE","DELTONA","FL","32725"
"FORECLOSURE","11/19/2024","11:22 AM ET","3rd Party Bidder","$103,200.00","$43,656.58","$173,313.00","Hidden","$59,543.42","2023 12619 CIDL","803407010190","10 SEMINOLE DR","DEBARY","FL","32713"
"FORECLOSURE","12/06/2024","11:05 AM ET","3rd Party Bidder","$157,200.00","$126,343.08","Not Found","Hidden","$30,856.92","2019 31680 CICI","Property Appraiser","1601 FLOMICH ST","DAYTONA BEACH","FL","32117"
"FORECLOSURE","12/06/2024","11:19 AM ET","3rd Party Bidder","$121,100.00","$100,155.95","$134,001.00","Hidden","$20,944.05","2023 32900 CICI","523706100080","607 CEDAR AVE","HOLLY HILL","FL","32117"
"FORECLOSURE","10/10/2024","11:18 AM CT","3rd Party Bidder","$70,000.00","$28,757.51","Not Found","Hidden","$41,242.49","23CC000448","MULTIPLE PARCELS","Not Found","Not Found","Not Found","Not Found"
"FORECLOSURE","12/27/2024","11:14 AM CT","3rd Party Bidder","$140,000.00","$188,126.00","$90,160.00","Hidden","$-48,126.00","24CA000225","25-3N-19-19230-000-0010","423 LIVE OAK AVE W","DEFUNIAK SPRINGS","FL","32435"
"FORECLOSURE","11/21/2024","11:02 AM CT","3rd Party Bidder","$25,300.00","$144,771.18","$151,917.00","Hidden","$-119,471.18","072022CA000018CAAXMX","24-1N-09-0000-0012-0100","18650 NW JAP AUSTIN RD","BLOUNTSTOWN","FL","32424"
"FORECLOSURE","11/22/2024","11:07 AM ET","3rd Party Bidder","$207,200.00","$231,813.99","$213,990.00","Hidden","$-24,613.99","2023 CA 000960","07-11-31-7058-00560-0040","16 SEPTEMBER PL","PALM COAST","FL","32164"
"FORECLOSURE","10/01/2024","11:10 AM ET","3rd Party Bidder","$389,100.00","$255,634.81","$295,040.00","Hidden","$133,465.19","2023CA002668","23-20-30-502-0000-0560","5685 AUTUMN CHASE CIR","SANFORD","FL","32773"
"FORECLOSURE","10/10/2024","11:02 AM ET","3rd Party Bidder","$36,300.00","$33,185.11","$224,543.00","$36,206.23","$3,114.89","2023CA003597","07-20-30-507-0000-03D0","107 CARLI CT","LAKE MARY","FL","32746"
"FORECLOSURE","10/15/2024","01:06 PM ET","3rd Party Bidder","$230,300.00","$167,356.84","$207,191.00","Hidden","$62,943.16","2023CA002792","32-20-30-513-0O00-0310","304 LAKEVIEW DR","LONGWOOD","FL","32750"
"FORECLOSURE","11/12/2024","11:03 AM ET","3rd Party Bidder","$187,200.00","$174,401.99","$175,305.00","Hidden","$12,798.01","2023CA002870","07-20-31-513-0000-1480","363 CARINA CIR","SANFORD","FL","32773"
"FORECLOSURE","12/10/2024","11:14 AM ET","3rd Party Bidder","$70,300.00","$33,666.12","$71,979.00","$33,666.12","$36,633.88","2023CA004238","25-19-30-5AG-0311-009A","810 W 2ND ST","SANFORD","FL","32771"
"FORECLOSURE","10/16/2024","10:01 AM CT","3rd Party Bidder","$41,900.00","$42,930.62","Not Found","Hidden","$-1,030.62","672022CA000072CAAXMX","Property Appraiser","Not Found","Not Found","Not Found","Not Found"
"FORECLOSURE","11/13/2024","10:12 AM CT","3rd Party Bidder","$96,700.00","$182,519.87","Not Found","$87,878.00","$-85,819.87","672023CA000052CAAXMX","Property Appraiser","2351 VICTORY RD","CHIPLEY","FL","32428"
"FORECLOSURE","11/13/2024","10:21 AM CT","3rd Party Bidder","$73,100.00","$33,112.13","$71,841.00","$33,482.71","$39,987.87","672023CA000108CAAXMX","00000000-00-4151-0175","3350 NATIVE DANCER TRL","CHIPLEY","FL","32428"
"FORECLOSURE","12/11/2024","10:01 AM CT","3rd Party Bidder","$91,500.00","$91,437.54","Not Found","$91,437.54","$62.46","672024CA000018CAAXMX","Property Appraiser","1697 CLAYTON RD","CHIPLEY","FL","32428"
