auction_date,judgment_amount,address,city,state,zip,date_added
08/08/2022,"$455,335.18",19502 SW 129 CT,MIAMI,FL,33177,06/23/2022
08/08/2022,"$37,635.69",303 NE 187 ST 727,MIAMI,FL,33179,08/02/2022
08/08/2022,"$373,457.45",13451 SW 99 TER,MIAMI,FL,33186,05/18/2022
08/08/2022,"$401,727.85",13213 SW 146 ST,MIAMI,FL,33186,06/20/2022
08/08/2022,"$216,926.75",9380 CARIBBEAN BLVD,MIAMI,FL,33189,08/02/2022
08/08/2022,"$629,031.27",5151 COLLINS AVE 1722,MIAMI BEACH,FL,33140,05/18/2022
08/08/2022,"$183,571.79",20129 NW 34 AVE,MIAMI GARDENS,FL,33056,08/02/2022
08/08/2022,"$287,750.22",1682 NW 192 TER,MIAMI GARDENS,FL,33169,06/09/2022
08/08/2022,"$173,395.22",20520 NW 15 AVE 127,MIAMI GARDENS,FL,33169,05/18/2022
08/08/2022,"$323,838.76",18600 NW 5 AVE,MIAMI GARDENS,FL,33169,05/18/2022
08/08/2022,"$470,041.51",7443 BIG CYPRESS DR,MIAMI LAKES,FL,33014,06/23/2022
08/08/2022,"$179,389.79",6739 KINGSMOOR WAY,MIAMI LAKES,FL,33014,05/27/2022
08/08/2022,"$27,721.36",144 NW 110 ST,MIAMI SHORES,FL,33168,08/02/2022
08/08/2022,"$62,669.56",13480 NE 6 AVE 213,NORTH MIAMI,FL,33161,06/14/2022
08/08/2022,"$336,473.48",1581 S CHAMBERLAIN BLVD,NORTH PORT,FL,34286,08/02/2022
08/08/2022,"$126,649.80",4516 NE 8TH ST,OCALA,FL,34470,06/11/2022
08/08/2022,"$205,389.08",3107 WANDERING OAKS DR,ORANGE PARK,FL,32065,06/09/2022
08/08/2022,"$177,894.06",901 W REYNOLDS ST,PLANT CITY,FL,33563,08/02/2022
08/08/2022,"$33,981.20",2003 MARSH HARBOUR DR,RIVIERA BEACH,FL,33404,08/02/2022
08/08/2022,"$218,001.31",320 SANDPIPER AVE,ROYAL PALM BEACH,FL,33411,05/18/2022
08/08/2022,"$180,887.51",5624 SHEFFIELD GREENE CIR 13 B,SARASOTA,FL,34235,08/02/2022
08/08/2022,"$810,919.09",717 EDGEMERE LN,SARASOTA,FL,34242,08/02/2022
08/08/2022,"$90,220.13",2825 STOKLEY LN,TALLAHASSEE,FL,32303,08/02/2022
08/08/2022,"$14,892.91",1416 N BRONOUGH ST,TALLAHASSEE,FL,32303,08/02/2022
08/08/2022,"$258,136.45",20751 GREAT LAUREL AVE,TAMPA,FL,33647,08/02/2022
08/08/2022,"$66,995.85",8509 SE 68 CT,TRENTON,FL,32693,08/02/2022
08/08/2022,"$295,754.21",12969 54TH ST N,WEST PALM BEACH,FL,33411,06/23/2022
08/08/2022,"$255,672.05",2286 BLUE SPRINGS RD,WEST PALM BEACH,FL,33411,06/09/2022
08/08/2022,"$9,254.47",14200 AVALON RD UNIT 305,WINTER GARDEN,FL,34787,05/21/2022
08/08/2022,"$46,689.84",2012 ENGESSOR ROAD,ZEPHYRHILLS,FL,33540,08/02/2022
08/09/2022,"$83,828.38",1867 PIEDMONT PARK BLVD,APOPKA,FL,32703,08/02/2022
08/09/2022,"$14,489.25",1577 WOODSTONE DR,APOPKA,FL,32703,06/16/2022
08/09/2022,"$1,010,795.20",5046 MARINA CIR,BOCA RATON,FL,33486,06/04/2022
08/09/2022,"$375,641.20",2341 NW 98 WAY,CORAL SPRINGS,FL,33065,08/02/2022
08/09/2022,"$233,673.09",361 SOUTH SHORE DR,EAGLE LAKE,FL,33839,08/02/2022
08/09/2022,"$171,443.49",501 FITZGERALD DR,EATONVILLE,FL,32751,08/02/2022
08/09/2022,"$332,992.68",1629 LAUDERDALE MANOR DR,FORT LAUDERDALE,FL,33311,06/11/2022
08/09/2022,"$56,184.97",112 BREAM,HAWTHORNE,FL,32640,08/02/2022
08/09/2022,"$326,251.28",1614 SE 16 ST,HOMESTEAD,FL,33035,05/18/2022
08/09/2022,"$34,998.29",3623 ABBY LN,JACKSONVILLE,FL,32207,08/02/2022
08/09/2022,"$153,990.96",8406 GEMINI RD,JACKSONVILLE,FL,32216,08/02/2022
08/09/2022,"$8,129.69",12995 N HIGHLAND GLEN WAY,JACKSONVILLE,FL,32224,08/02/2022
08/09/2022,"$143,504.00",5446 OAKBRANCH DR,LAKE WORTH,FL,33463-6783,05/18/2022
08/09/2022,"$82,820.67",2428 MOSSWOOD LN,LAKELAND,FL,33801,08/02/2022
08/09/2022,"$248,696.21",904 S WABASH AVE,LAKELAND,FL,33815,06/11/2022
08/09/2022,"$242,025.78",3175 HOLIDAY SPRINGS BLVD,MARGATE,FL,33063,06/16/2022
08/09/2022,"$711,125.12",22912 SW 114 PL,MIAMI,FL,33170,05/18/2022
08/09/2022,"$70,638.51",8075 SW 107 AVE 214,MIAMI,FL,33173,08/02/2022
08/09/2022,"$270,307.91",11332 SW 203 TER,MIAMI,FL,33189,08/02/2022
08/09/2022,"$198,913.65",9847 CHUMUCKLA SPRINGS RD,MILTON,FL,32565,08/02/2022
08/09/2022,"$56,401.48",5149 RON JIMAR DR,MILTON,FL,32570,06/21/2022
08/09/2022,"$537,135.63",16891 SW 49 CT,MIRAMAR,FL,33027,08/02/2022
08/09/2022,"$164,691.10",11457 SHADY OAKS LN,NORTH PALM BEACH,FL,33408,05/18/2022
08/09/2022,"$126,353.68",5842 NW 17TH ST,OCALA,FL,34482,05/28/2022
08/09/2022,"$61,138.79",4856 KATHY JO TER,ORLANDO,FL,32808,08/02/2022
08/09/2022,"$52,790.19",2929 W OAK RIDGE RD UNIT H8,ORLANDO,FL,32809,06/16/2022
08/09/2022,"$190,385.32",4115 RALEIGH ST,ORLANDO,FL,32811,06/14/2022
08/09/2022,"$2,293,380.10",9214 BAYWAY DR,ORLANDO,FL,32819,08/02/2022
08/09/2022,"$196,695.42",59 CARDAMON DR,ORLANDO,FL,32825,08/02/2022
08/09/2022,"$349,244.06",4556 AGUILA PL,ORLANDO,FL,32826,08/02/2022
08/09/2022,"$32,739.11",9165 CARDINAL MEADOW TRL,ORLANDO,FL,32827,08/02/2022
08/09/2022,"$97,624.19",2009 LAUREL,PALATKA,FL,32177,08/02/2022
08/09/2022,"$462,813.31",16759 NW 15 ST,PEMBROKE PINES,FL,33028,08/02/2022
08/09/2022,"$84,398.27",920 TWINBROOK AVE,PENSACOLA,FL,32505,08/02/2022
08/09/2022,"$214,965.94",9028 GULF BEACH HWY,PENSACOLA,FL,32507,08/02/2022
08/09/2022,"$97,487.08",338 LOVELAND CIR,PENSACOLA,FL,32526,08/02/2022
08/09/2022,"$195,115.80",7446 BURNT BARN AVE,PLANT CITY,FL,33565,08/02/2022
08/09/2022,"$136,693.93",3050 NE 13 AVE,POMPANO BEACH,FL,33064,06/14/2022
08/09/2022,"$824,407.50",3661 SW EUROPE ST,PORT SAINT LUCIE,FL,34953,05/18/2022
08/09/2022,"$114,040.71",2502 SE BERKSHIRE BLVD,PORT SAINT LUCIE,FL,34953,05/18/2022
08/09/2022,"$98,647.23",401 3RD,SATSUMA,FL,32189,08/02/2022
08/09/2022,"$226,988.01",135 PALMETTO RD,SATSUMA,FL,32189,08/02/2022
08/09/2022,"$161,283.87",9330 NW 49 PL,SUNRISE,FL,33351,08/02/2022
08/09/2022,"$224,143.80",2115 INTERVISTA LN,VALRICO,FL,33594,08/02/2022
08/09/2022,"$230,501.45",536 18TH ST,WEST PALM BEACH,FL,33407,05/18/2022
08/09/2022,"$287,984.61",2716 NE 1 AVE,WILTON MANORS,FL,33334,08/02/2022
08/10/2022,"$343,872.73",27293 BUCCANEER DR,BONITA SPRINGS,FL,34135,08/02/2022
08/10/2022,"$263,220.55",300 NW 20TH TER,CAPE CORAL,FL,33993,08/02/2022
08/10/2022,"$85,409.42",2625 STATE ROAD 590 # 1324,CLEARWATER,FL,33759-2218,06/11/2022
08/10/2022,"$20,271.79",3064 RIVERSIDE DR,CORAL SPRINGS,FL,33065,06/16/2022
08/10/2022,"$94,779.87",6071 SONNY LN,CRESTVIEW,FL,32539,08/02/2022
08/10/2022,"$29,074.77",1428 SE 4 AVE 265,DEERFIELD BEACH,FL,33441,08/02/2022
08/10/2022,"$47,167.23",6224 CERES ST,ENGLEWOOD,FL,34224,08/02/2022
08/10/2022,"$112,427.22",1316 NW 2 AVE,FORT LAUDERDALE,FL,33311,08/02/2022
08/10/2022,"$12,708.39",10025 CHIANA CIR,FORT MYERS,FL,33905,08/02/2022
08/10/2022,"$570,440.10",10738 NORTHRIDGE COURT,FORT RICHEY,FL,34655,08/02/2022
08/10/2022,"$129,873.43",539 DEER PATH RD,GREEN COVE SPRINGS,FL,32043,08/02/2022
08/10/2022,"$24,406.07",6322 SEVEN SPRINGS BLVD C,GREENACRES,FL,33463,05/18/2022
08/10/2022,"$79,610.81",4505 S OCEAN BLVD 903,HIGHLAND BEACH,FL,33487,08/02/2022
08/10/2022,"$62,670.17",4608 WHEELER AVE,JACKSONVILLE,FL,32210,08/02/2022
08/10/2022,"$296,925.42",13364 BEACH BLVD 631,JACKSONVILLE,FL,32224,08/02/2022
08/10/2022,"$332,250.49",13891 SUNRISE LAKE CT,JACKSONVILLE,FL,32224,08/02/2022
08/10/2022,"$203,920.09",2856 ANNISTON RD,JACKSONVILLE,FL,32246,08/02/2022
08/10/2022,"$220,565.31",4410 MILLSTONE CT,JACKSONVILLE,FL,32257,08/02/2022
08/10/2022,"$9,317.69",586 LACONIA CIR,LAKE WORTH,FL,33467,08/02/2022
08/10/2022,"$182,726.07",3536 CINDY LN,LAKELAND,FL,33801,06/16/2022
08/10/2022,"$45,051.61",3531 INVERRARY DR 301,LAUDERHILL,FL,33319,08/02/2022
08/10/2022,"$165,993.66",2509 42ND ST W,LEHIGH ACRES,FL,33971,08/02/2022
08/10/2022,"$265,432.20",1915 NW 83 ST,MIAMI,FL,33147,05/27/2022
08/10/2022,"$135,350.40",20 S SHORE DR 24,MIAMI BEACH,FL,33141,08/02/2022
08/10/2022,"$411,241.84",1821 SW 98 TER,MIRAMAR,FL,33025,08/02/2022
08/10/2022,"$177,006.48",3155 SW 128TH STREET RD,OCALA,FL,34473,06/07/2022
08/10/2022,"$10,015.50",3354 NW 24TH LANE,OKEECHOBEE,FL,34972,06/09/2022
08/10/2022,"$7,661.61",22335 NW 276TH ST,OKEECHOBEE,FL,34972,05/18/2022
08/10/2022,"$80,057.54",4704 CHEVY PL UNIT 180,ORLANDO,FL,32811,08/02/2022
08/10/2022,"$253,080.76",2137 WINDCREST LAKE CIR,ORLANDO,FL,32824,06/14/2022
08/10/2022,"$275,193.34",8416 MATTITUCK CIR,ORLANDO,FL,32829,08/02/2022
08/10/2022,"$6,085.91",4036 BELMOOR DR,PALM HARBOR,FL,34685,08/02/2022
08/10/2022,"$529,466.74",4143 HARLAN SHOPE RD,PANAMA CITY,FL,32404,05/18/2022
08/10/2022,"$108,346.39",5300 GARDEN COVE RD,PANAMA CITY,FL,32404,08/02/2022
08/10/2022,"$729,659.22",16535 NW 13 CT,PEMBROKE PINES,FL,33028,08/02/2022
08/10/2022,"$92,338.93",56 N 67TH AVE,PENSACOLA,FL,32506,08/02/2022
08/10/2022,"$105,671.80",421 RENTZ AVE,PERDIDO KEY,FL,32507,05/28/2022
08/10/2022,"$235,815.28",221 RIALTO RD,POINCIANA,FL,34759,06/16/2022
08/10/2022,"$102,877.01",1225 S FLAGLER AVE,POMPANO BEACH,FL,33060,08/02/2022
08/10/2022,"$153,463.66",5241 NE 16 TER,POMPANO BEACH,FL,33064,06/09/2022
08/10/2022,"$141,967.30",1830 SW 81 AVE 4414,POMPANO BEACH,FL,33068,08/02/2022
08/10/2022,"$13,727.86",3150 N PALM AIRE DR 206,POMPANO BEACH,FL,33069,08/02/2022
08/10/2022,"$174,403.09",5644 WOOD ST,PORT ORANGE,FL,32127,06/21/2022
08/10/2022,"$278,434.12",313 SW DONNA TER,PORT SAINT LUCIE,FL,34984,05/18/2022
08/10/2022,"$182,450.78",7124 WILLOW ST,SARASOTA,FL,34243,08/02/2022
08/10/2022,"$312,183.29",4000 HIGHLAND ST S,ST PETERSBURG,FL,33705,08/02/2022
08/10/2022,"$138,778.97",6241 51ST TER N,ST PETERSBURG,FL,33709,06/09/2022
08/10/2022,"$281,872.80",865 KINGSWAY RD,TALLAHASSEE,FL,32301,05/18/2022
08/10/2022,"$163,927.96",2620 CROCKET CT,TALLAHASSEE,FL,32303,08/02/2022
08/10/2022,"$206,593.79",4005 CLEMATIS CT,TALLAHASSEE,FL,32305,06/07/2022
08/10/2022,"$47,563.78",4360 SLASH PINE LN,TALLAHASSEE,FL,32305,06/11/2022
08/10/2022,"$219,094.92",1941 COLLINS LANDING RD,TALLAHASSEE,FL,32310,06/07/2022
08/10/2022,"$103,117.51",11112 N DIXON AVE,TAMPA,FL,33612,08/02/2022
08/10/2022,"$152,116.65",7101 CUMBERLAND PL,TAMPA,FL,33617,08/02/2022
08/10/2022,"$27,400.00",8415 TANGERINE PL,TAMPA,FL,33617,08/02/2022
08/10/2022,"$145,575.40",850 RYANWOOD DR,WEST PALM BEACH,FL,33413,05/18/2022
08/11/2022,"$98,445.93",515 WALNUT ST,AUBURNDALE,FL,33823,08/02/2022
08/11/2022,"$80,649.85",15 DELLA ST,BEVERLY HILLS,FL,34465,08/02/2022
08/11/2022,"$176,984.63",4436 56TH AVENUE TER E,BRADENTON,FL,34203,06/16/2022
08/11/2022,"$141,742.04",2312 14TH AVE W,BRADENTON,FL,34205,08/02/2022
08/11/2022,"$1,268,996.62",3333 SAN JOSE ST,CLEARWATER,FL,33759,08/02/2022
