"auction_type","auction_date","auction_time","sold_to","sold_amount","judgment_amount","assessed_value","plaintiff_max_bid","surplus_amount","case_number","parcel_id","address","city","state","zip"
"FORECLOSURE","09/09/2024","11:07 AM ET","3rd Party Bidder","$176,123.00","$153,232.20","$211,741.00","Hidden","$22,890.80","422021CA000747CAAXXX","2563966","8315 SW 135TH STREET RD","OCALA","FL","34473"
"FORECLOSURE","09/09/2024","11:33 AM ET","3rd Party Bidder","$190,176.00","$169,964.92","$320,092.00","Hidden","$20,211.08","422024CA000234CAAXMX","1862752","5435 SW 165TH STREET RD","OCALA","FL","34473"
"FORECLOSURE","09/30/2024","11:25 AM ET","3rd Party Bidder","$205,701.00","$98,705.30","$273,094.00","Hidden","$106,995.70","422023CA001692CAAXXX","3154932","8697 SE 136TH LN","SUMMERFIELD","FL","34491"
"FORECLOSURE","09/30/2024","11:26 AM ET","3rd Party Bidder","$119,001.00","$162,677.49","$10,285.00","Hidden","$-43,676.49","422024CA000094CAAXMX","357596","5562 SW 206TH AVE","DUNNELLON","FL","34431"
"FORECLOSURE","10/01/2024","11:02 AM ET","3rd Party Bidder","$68,235.00","$66,130.83","$109,617.00","Hidden","$2,104.17","422023CA002632CAAXXX","1963231","6522 SE 111TH ST","BELLEVIEW","FL","34420"
"FORECLOSURE","10/09/2024","11:19 AM ET","3rd Party Bidder","$178,023.00","$114,953.72","$149,280.00","Hidden","$63,069.28","422017CA000413CAAXXX","1429455","30 TEAK LOOP","OCALA","FL","34472"
"FORECLOSURE","10/09/2024","11:39 AM ET","3rd Party Bidder","$118,201.00","$56,805.63","$59,308.00","Hidden","$61,395.37","422022CA001750CAAXXX","743160","16995 E FORT KING ST","SILVER SPRINGS","FL","34488"
"FORECLOSURE","10/09/2024","11:42 AM ET","3rd Party Bidder","$174,202.00","$151,192.84","$175,450.00","Hidden","$23,009.16","422023CA002530CAAXXX","291064","1021 NE 45TH ST","OCALA","FL","34479"
"FORECLOSURE","10/16/2024","11:01 AM ET","3rd Party Bidder","$156,311.00","$149,288.48","$117,321.00","Hidden","$7,022.52","422023CA002813CAAXXX","1241995","421 NE 55TH CT","OCALA","FL","34470"
"FORECLOSURE","11/13/2024","11:01 AM ET","3rd Party Bidder","$107,198.00","$107,197.00","$101,273.00","$107,197.00","$1.00","422023CA002538CAAXXX","1369614","190 OAK CIR","OCALA","FL","34472"
"FORECLOSURE","11/13/2024","11:08 AM ET","3rd Party Bidder","$191,000.00","$55,932.45","$342,060.00","Hidden","$135,067.55","422024CA000693CAAXMX","1813689","327 SE 50TH AVE","OCALA","FL","34471"
"FORECLOSURE","11/14/2024","11:15 AM ET","3rd Party Bidder","$72,001.00","$31,632.95","$43,307.00","Hidden","$40,368.05","422024CA000513CAAXMX","1929776","2813 SW 32ND AVE","OCALA","FL","34474"
"FORECLOSURE","11/18/2024","11:03 AM ET","3rd Party Bidder","$27,001.00","$11,360.69","$159,801.00","$11,360.69","$15,640.31","422023CC002087CCAXXX","2647329","8720 SW 90TH ST UNIT D","OCALA","FL","34481"
"FORECLOSURE","12/04/2024","11:02 AM ET","3rd Party Bidder","$13,066.00","$68,428.41","Not Found","Hidden","$-55,362.41","422022CA002272CAAXXX","Property Appraiser","26 PINE RUN","OCALA","FL","34472"
"FORECLOSURE","12/04/2024","11:04 AM ET","3rd Party Bidder","$50,901.00","$2,447.03","$205,301.00","Hidden","$48,453.97","422024CA001502CAAXMX","3364759","4460 SW 44TH ST","OCALA","FL","34474"
"FORECLOSURE","12/05/2024","11:11 AM ET","3rd Party Bidder","$88,701.00","$20,172.08","$123,685.00","$20,172.08","$68,528.92","422024CC000951CCAXMX","1974836","5425 SE 28TH LN","OCALA","FL","34480"
"FORECLOSURE","09/03/2024","10:56 AM ET","3rd Party Bidder","$137,500.00","$133,006.57","$246,970.00","Hidden","$4,493.43","23001232CAAXMX","51-38-41-004-013-00010-4","4985 SE CAPSTAN AVE","STUART","FL","34997"
"FORECLOSURE","09/17/2024","10:07 AM ET","3rd Party Bidder","$100,100.00","$74,651.76","$71,940.00","Hidden","$25,448.24","23001287CAAXMX","52-38-41-001-000-00030-8","2845 SE CARROLL ST","STUART","FL","34997"
"FORECLOSURE","10/15/2024","10:04 AM ET","3rd Party Bidder","$433,100.00","$46,427.22","$629,690.00","$46,427.22","$386,672.78","24000598CCAXMX","31-38-42-004-000-00360-7","6102 SE OAKMONT PL","STUART","FL","34997"
"FORECLOSURE","10/29/2024","10:04 AM ET","3rd Party Bidder","$210,100.00","$41,237.48","$247,800.00","$41,237.48","$168,862.52","23001930CCAXMX","18-38-41-015-105-00060-3","1574 SW SILVER PINE WAY 105-F","PALM CITY","FL","34990"
"FORECLOSURE","09/03/2024","09:26 AM ET","3rd Party Bidder","$500,100.00","$404,796.68","$361,423.00","Hidden","$95,303.32","2021-022005-CA-01","36-6004-003-0230","19201 FLAG DR","CUTLER BAY","FL","33157"
"FORECLOSURE","09/03/2024","09:26 AM ET","3rd Party Bidder","$500,100.00","$404,796.68","$361,423.00","Hidden","$95,303.32","2021-022005-CA-01","36-6004-003-0230","19201 FLAG DR","CUTLER BAY","FL","33157"
"FORECLOSURE","09/03/2024","09:37 AM ET","3rd Party Bidder","$214,100.00","$162,401.05","$292,415.00","Hidden","$51,698.95","2022-024641-CA-01","30-6926-011-0670","26022 SW 133 PL","HOMESTEAD","FL","33032"
"FORECLOSURE","09/03/2024","09:53 AM ET","3rd Party Bidder","$256,900.00","$155,025.63","$165,463.00","Hidden","$101,874.37","2023-020209-CA-01","30-4933-112-0530","14931 SW 82 TER 4-203","MIAMI","FL","33193"
"FORECLOSURE","09/09/2024","09:05 AM ET","3rd Party Bidder","$425,600.00","$250,359.26","$243,648.00","$266,055.41","$175,240.74","2016-026557-CA-01","01-3123-022-0320","765 NW 45 ST","MIAMI","FL","33127"
"FORECLOSURE","09/09/2024","09:05 AM ET","3rd Party Bidder","$425,600.00","$250,359.26","$243,648.00","$266,055.41","$175,240.74","2016-026557-CA-01","01-3123-022-0320","765 NW 45 ST","MIAMI","FL","33127"
"FORECLOSURE","09/09/2024","09:09 AM ET","3rd Party Bidder","$400,100.00","$388,823.44","$278,868.00","Hidden","$11,276.56","2021-022798-CA-01","30-2136-025-0460","51 NW 118 ST","MIAMI","FL","33168"
"FORECLOSURE","09/10/2024","09:08 AM ET","3rd Party Bidder","$374,100.00","$499,642.08","$260,774.00","Hidden","$-125,542.08","2022-015118-CA-01","36-6010-007-0580","19810 SW 79 AVE","MIAMI","FL","33189"
"FORECLOSURE","09/16/2024","09:01 AM ET","3rd Party Bidder","$50,100.00","$38,844.50","$29,414.00","Hidden","$11,255.50","2018-021596-CC-23","30-2205-039-0880","1401 NE MIAMI GARDENS DR 193","MIAMI","FL","33179"
"FORECLOSURE","09/16/2024","09:19 AM ET","3rd Party Bidder","$200,000.00","$131,064.77","$287,390.00","Hidden","$68,935.23","2021-000433-CA-01","04-2132-007-1040","670 E 57 ST","HIALEAH","FL","33013"
"FORECLOSURE","09/16/2024","09:01 AM ET","3rd Party Bidder","$50,100.00","$38,844.50","$29,414.00","Hidden","$11,255.50","2018-021596-CC-23","30-2205-039-0880","1401 NE MIAMI GARDENS DR 193","MIAMI","FL","33179"
"FORECLOSURE","09/16/2024","09:19 AM ET","3rd Party Bidder","$200,000.00","$131,064.77","$287,390.00","Hidden","$68,935.23","2021-000433-CA-01","04-2132-007-1040","670 E 57 ST","HIALEAH","FL","33013"
"FORECLOSURE","09/16/2024","09:51 AM ET","3rd Party Bidder","$160,100.00","$25,975.00","$118,902.00","Hidden","$134,125.00","2021-024264-CC-25","01-4103-064-0120","2500 SW 6 ST 404","MIAMI","FL","33135"
"FORECLOSURE","09/16/2024","10:06 AM ET","3rd Party Bidder","$386,100.00","$283,128.73","$237,794.00","Hidden","$102,971.27","2023-016708-CA-01","01-4137-060-1430","50 BISCAYNE BLVD 504","MIAMI","FL","33132"
"FORECLOSURE","09/17/2024","09:26 AM ET","3rd Party Bidder","$725,200.00","$538,351.62","$662,568.00","Hidden","$186,848.38","2023-026627-CA-01","01-3230-093-1250","650 NE 32 ST 3703","MIAMI","FL","33137"
"FORECLOSURE","09/18/2024","09:01 AM ET","3rd Party Bidder","$485,100.00","$566,042.23","$238,021.00","Hidden","$-80,942.23","2023-023338-CA-01","35-3019-039-0550","5609 NW 113 CT","DORAL","FL","33178"
"FORECLOSURE","09/23/2024","09:05 AM ET","3rd Party Bidder","$236,600.00","$214,736.57","$158,343.00","Hidden","$21,863.43","2019-002271-CA-01","30-5909-046-3120","15320 SW 106 TER 1118","MIAMI","FL","33196"
"FORECLOSURE","09/23/2024","09:05 AM ET","3rd Party Bidder","$236,600.00","$214,736.57","$158,343.00","Hidden","$21,863.43","2019-002271-CA-01","30-5909-046-3120","15320 SW 106 TER 1118","MIAMI","FL","33196"
"FORECLOSURE","09/23/2024","09:12 AM ET","3rd Party Bidder","$500,000.00","$1,218,412.96","$469,986.00","Hidden","$-718,412.96","2022-015508-CA-01","30-4911-003-0370","2301 SW 129 AVE","MIAMI","FL","33175"
"FORECLOSURE","09/23/2024","09:39 AM ET","3rd Party Bidder","$770,100.00","$259,810.31","$601,002.00","Hidden","$510,289.69","2023-018485-CA-01","30-5003-007-0050","7800 SW 94 ST","MIAMI","FL","33156"
"FORECLOSURE","09/23/2024","09:44 AM ET","3rd Party Bidder","$511,300.00","$95,619.04","$176,342.00","$50,412.81","$415,680.96","2023-020313-CA-01","30-2003-026-1020","8501 NW 191 ST","MIAMI","FL","33015"
"FORECLOSURE","09/23/2024","09:50 AM ET","3rd Party Bidder","$200,500.00","$242,834.12","$181,820.00","$173,800.00","$-42,334.12","2023-027762-CA-01","30-4032-046-1260","10431 N KENDALL DR D211","MIAMI","FL","33176"
"FORECLOSURE","09/23/2024","10:09 AM ET","3rd Party Bidder","$255,900.00","$36,410.87","$198,720.00","Hidden","$219,489.13","2023-057532-CC-25","32-2023-029-1350","7440 MIAMI LAKES DR F-305","MIAMI LAKES","FL","33014"
"FORECLOSURE","09/30/2024","09:06 AM ET","3rd Party Bidder","$365,600.00","$416,749.29","$137,161.00","Hidden","$-51,149.29","2018-005153-CA-01","01-3114-036-0700","1051 NW 63 ST","MIAMI","FL","33150"
"FORECLOSURE","09/30/2024","09:12 AM ET","3rd Party Bidder","$342,000.00","$69,141.53","$231,971.00","$79,894.21","$272,858.47","2021-020630-CA-01","34-2104-004-0320","3010 NW 186 TER","MIAMI GARDENS","FL","33056"
"FORECLOSURE","09/30/2024","09:06 AM ET","3rd Party Bidder","$365,600.00","$416,749.29","$137,161.00","Hidden","$-51,149.29","2018-005153-CA-01","01-3114-036-0700","1051 NW 63 ST","MIAMI","FL","33150"
"FORECLOSURE","09/30/2024","09:12 AM ET","3rd Party Bidder","$342,000.00","$69,141.53","$231,971.00","$79,894.21","$272,858.47","2021-020630-CA-01","34-2104-004-0320","3010 NW 186 TER","MIAMI GARDENS","FL","33056"
"FORECLOSURE","09/30/2024","09:27 AM ET","3rd Party Bidder","$251,700.00","$113,744.73","$244,655.00","$114,535.35","$137,955.27","2022-023589-CA-01","06-2230-035-0052","549 NE 131 ST","NORTH MIAMI","FL","33161"
"FORECLOSURE","09/30/2024","09:29 AM ET","3rd Party Bidder","$675,000.00","$310,196.36","$447,327.00","$340,716.02","$364,803.64","2023-018676-CA-01","30-4010-012-0500","1811 SW 83 AVE","MIAMI","FL","33155"
"FORECLOSURE","10/08/2024","09:15 AM ET","3rd Party Bidder","$459,100.00","$376,392.51","$107,951.00","Hidden","$82,707.49","2021-019072-CA-01","30-5020-018-0030","10530 SW 146 ST","MIAMI","FL","33176"
"FORECLOSURE","10/15/2024","09:10 AM ET","3rd Party Bidder","$935,000.00","$461,063.13","$154,745.00","Hidden","$473,936.87","2006-002204-CA-01","18-3207-049-0320","333 NE 86 ST","EL PORTAL","FL","33138"
"FORECLOSURE","10/15/2024","09:13 AM ET","3rd Party Bidder","$1,305,100.00","$2,445,351.98","$928,336.00","Hidden","$-1,140,251.98","2012-035887-CA-01","35-3018-017-0020","11110 NW 71 ST","DORAL","FL","33178"
"FORECLOSURE","10/15/2024","09:25 AM ET","3rd Party Bidder","$121,800.00","$222,663.23","Not Found","$121,719.02","$-100,863.23","2019-000249-CA-01","Property Appraiser","19201 COLLINS AVE","SUNNY ISLES BEACH","FL","33160"
"FORECLOSURE","10/15/2024","09:10 AM ET","3rd Party Bidder","$935,000.00","$461,063.13","$154,745.00","Hidden","$473,936.87","2006-002204-CA-01","18-3207-049-0320","333 NE 86 ST","EL PORTAL","FL","33138"
"FORECLOSURE","10/15/2024","09:13 AM ET","3rd Party Bidder","$1,305,100.00","$2,445,351.98","$928,336.00","Hidden","$-1,140,251.98","2012-035887-CA-01","35-3018-017-0020","11110 NW 71 ST","DORAL","FL","33178"
"FORECLOSURE","10/15/2024","09:25 AM ET","3rd Party Bidder","$121,800.00","$222,663.23","Not Found","$121,719.02","$-100,863.23","2019-000249-CA-01","Property Appraiser","19201 COLLINS AVE","SUNNY ISLES BEACH","FL","33160"
"FORECLOSURE","10/15/2024","09:51 AM ET","3rd Party Bidder","$486,600.00","$400,860.42","$362,765.00","Hidden","$85,739.58","2022-006215-CA-01","34-2108-010-1670","4490 NW 171 TER","MIAMI GARDENS","FL","33055"
"FORECLOSURE","10/15/2024","09:52 AM ET","3rd Party Bidder","$247,200.00","$240,821.06","$212,643.00","Hidden","$6,378.94","2022-010929-CA-01","30-3111-035-3290","774 NW 74 ST","MIAMI","FL","33150"
"FORECLOSURE","10/15/2024","09:54 AM ET","3rd Party Bidder","$415,100.00","$368,386.11","$353,651.00","Hidden","$46,713.89","2022-011303-CA-01","34-2111-002-0890","16810 NW 7 RD","MIAMI","FL","33169"
"FORECLOSURE","10/15/2024","10:24 AM ET","3rd Party Bidder","$604,200.00","$604,180.19","$384,546.00","$604,180.19","$19.81","2023-015246-CA-01","30-4028-006-1340","5711 SW 92 AVE","MIAMI","FL","33173"
"FORECLOSURE","10/15/2024","10:32 AM ET","3rd Party Bidder","$950,200.00","$711,477.73","$563,519.00","$735,752.38","$238,722.27","2023-019621-CA-01","33-5026-007-0290","15240 SW 72 AVE","PALMETTO BAY","FL","33157"
"FORECLOSURE","10/15/2024","10:36 AM ET","3rd Party Bidder","$297,300.00","$42,727.45","$293,110.00","$44,829.15","$254,572.55","2023-026244-CA-01","02-3211-047-0150","6725 HARDING AVE 603","MIAMI BEACH","FL","33141"
"FORECLOSURE","10/16/2024","09:10 AM ET","3rd Party Bidder","$406,000.00","$401,065.95","$60,596.00","Hidden","$4,934.05","2015-026956-CA-01","30-6935-023-0090","27636 SW 132 PL","HOMESTEAD","FL","33032"
"FORECLOSURE","10/16/2024","09:16 AM ET","3rd Party Bidder","$581,100.00","$883,677.03","$420,809.00","$552,000.00","$-302,577.03","2019-004254-CA-01","32-2021-023-0400","14368 NW 88 CT","MIAMI LAKES","FL","33018"
"FORECLOSURE","10/16/2024","09:23 AM ET","3rd Party Bidder","$205,000.00","$119,313.81","$335,500.00","Hidden","$85,686.19","2024-000965-CA-01","30-5909-048-2250","15345 SW 119 LN","MIAMI","FL","33196"
"FORECLOSURE","10/21/2024","09:02 AM ET","3rd Party Bidder","$350,100.00","$288,912.43","$96,803.00","Hidden","$61,187.57","2016-017789-CA-01","34-2101-001-0540","571 NW 189 ST","MIAMI","FL","33169"
"FORECLOSURE","10/21/2024","09:12 AM ET","3rd Party Bidder","$575,100.00","$480,594.70","$374,868.00","Hidden","$94,505.30","2018-041490-CA-01","27-2029-006-0070","10298 NW 130 ST","HIALEAH GARDENS","FL","33018"
"FORECLOSURE","10/21/2024","09:02 AM ET","3rd Party Bidder","$350,100.00","$288,912.43","$96,803.00","Hidden","$61,187.57","2016-017789-CA-01","34-2101-001-0540","571 NW 189 ST","MIAMI","FL","33169"
"FORECLOSURE","10/21/2024","09:12 AM ET","3rd Party Bidder","$575,100.00","$480,594.70","$374,868.00","Hidden","$94,505.30","2018-041490-CA-01","27-2029-006-0070","10298 NW 130 ST","HIALEAH GARDENS","FL","33018"
"FORECLOSURE","10/21/2024","09:14 AM ET","3rd Party Bidder","$477,800.00","$436,797.66","$180,605.00","$469,055.47","$41,002.34","2019-022026-CA-01","30-5933-005-0240","14862 SW 170 TER","MIAMI","FL","33187"
"FORECLOSURE","10/21/2024","09:27 AM ET","3rd Party Bidder","$330,300.00","$313,953.47","$113,195.00","Hidden","$16,346.53","2019-031217-CA-01","30-4926-035-0050","5914 SW 133 PL","MIAMI","FL","33183"
"FORECLOSURE","10/21/2024","09:34 AM ET","3rd Party Bidder","$91,100.00","$59,103.29","$101,200.00","$59,776.93","$31,996.71","2023-003397-CC-24","02-4203-075-0040","636 MERIDIAN AVE 4","MIAMI BEACH","FL","33139"
"FORECLOSURE","10/23/2024","09:06 AM ET","3rd Party Bidder","$491,500.00","$484,712.02","$162,238.00","Hidden","$6,787.98","2024-004825-CA-01","05-3118-016-0350","461 PLOVER AVE","MIAMI SPRINGS","FL","33166"
"FORECLOSURE","10/28/2024","09:02 AM ET","3rd Party Bidder","$170,900.00","$205,933.77","$110,110.00","Hidden","$-35,033.77","2019-000519-CA-01","10-7929-010-0460","1241 SE 29 ST 205-27","HOMESTEAD","FL","33035"
"FORECLOSURE","10/28/2024","09:02 AM ET","3rd Party Bidder","$170,900.00","$205,933.77","$110,110.00","Hidden","$-35,033.77","2019-000519-CA-01","10-7929-010-0460","1241 SE 29 ST 205-27","HOMESTEAD","FL","33035"
"FORECLOSURE","10/28/2024","09:07 AM ET","3rd Party Bidder","$295,800.00","$253,187.06","$238,920.00","Hidden","$42,612.94","2021-024694-CA-01","30-4005-035-0140","251 W PARK DR 10-201","MIAMI","FL","33172"
"FORECLOSURE","10/28/2024","09:13 AM ET","3rd Party Bidder","$752,100.00","$712,108.92","$540,877.00","$726,699.43","$39,991.08","2023-014532-CA-01","30-5017-015-0170","13000 SW 96 AVE","MIAMI","FL","33176"
"FORECLOSURE","10/28/2024","09:15 AM ET","3rd Party Bidder","$500,100.00","$265,569.32","$474,401.00","Hidden","$234,530.68","2023-021930-CA-01","01-4001-005-5560","521 SW 64 CT","MIAMI","FL","33144"
"FORECLOSURE","10/30/2024","09:12 AM ET","3rd Party Bidder","$642,100.00","$357,067.55","$571,409.00","$360,779.69","$285,032.45","2022-011804-CA-01","01-3231-044-0660","801 N VENETIAN DR 208","MIAMI","FL","33139"
"FORECLOSURE","10/30/2024","09:18 AM ET","3rd Party Bidder","$420,100.00","$317,831.26","$126,532.00","$318,101.26","$102,268.74","2024-008147-CA-01","30-2123-022-0850","851 NW 151 ST","MIAMI","FL","33169"
"FORECLOSURE","11/04/2024","09:28 AM ET","3rd Party Bidder","$59,800.00","$30,905.65","$149,022.00","Hidden","$28,894.35","2023-003632-CA-01","01-3134-121-0020","2415 NW 16 STREET RD 301-1","MIAMI","FL","33125"
"FORECLOSURE","11/04/2024","09:35 AM ET","3rd Party Bidder","$305,200.00","$183,573.99","$254,833.00","Hidden","$121,626.01","2023-019920-CA-01","02-4203-206-0540","335 OCEAN DR 319","MIAMI BEACH","FL","33139"
"FORECLOSURE","11/06/2024","09:01 AM ET","3rd Party Bidder","$110,500.00","$110,488.59","$379,703.00","Hidden","$11.41","2024-001720-CA-01","30-4010-019-1050","7910 SW 12 ST","MIAMI","FL","33144"
"FORECLOSURE","11/12/2024","09:07 AM ET","3rd Party Bidder","$300,300.00","$348,977.98","$244,557.00","$299,250.00","$-48,677.98","2019-002541-CA-01","01-4138-122-0770","690 SW 1 CT 1205","MIAMI","FL","33130"
"FORECLOSURE","11/12/2024","09:11 AM ET","3rd Party Bidder","$476,300.00","$459,292.65","$147,308.00","Hidden","$17,007.35","2019-008338-CA-01","04-3120-013-0940","712 HIALEAH DR","HIALEAH","FL","33010"
"FORECLOSURE","11/12/2024","09:07 AM ET","3rd Party Bidder","$300,300.00","$348,977.98","$244,557.00","$299,250.00","$-48,677.98","2019-002541-CA-01","01-4138-122-0770","690 SW 1 CT 1205","MIAMI","FL","33130"
"FORECLOSURE","11/12/2024","09:11 AM ET","3rd Party Bidder","$476,300.00","$459,292.65","$147,308.00","Hidden","$17,007.35","2019-008338-CA-01","04-3120-013-0940","712 HIALEAH DR","HIALEAH","FL","33010"
"FORECLOSURE","11/12/2024","09:32 AM ET","3rd Party Bidder","$656,000.00","$794,517.02","$436,570.00","Hidden","$-138,517.02","2019-021468-CA-01","30-4018-010-0060","3420 SW 108 AVE","MIAMI","FL","33165"
"FORECLOSURE","11/12/2024","10:23 AM ET","3rd Party Bidder","$525,000.00","$324,071.54","$481,375.00","$324,071.54","$200,928.46","2022-016916-CA-01","35-3007-031-0280","11278 NW 88 TER","DORAL","FL","33178"
"FORECLOSURE","11/12/2024","10:24 AM ET","3rd Party Bidder","$400,100.00","$389,585.27","$270,244.00","Hidden","$10,514.73","2023-023831-CA-01","04-3106-008-0320","257 E 38 ST","HIALEAH","FL","33013"
"FORECLOSURE","11/12/2024","10:28 AM ET","3rd Party Bidder","$170,100.00","$5,386.01","$282,942.00","Hidden","$164,713.99","2023-024476-CA-01","10-7915-017-0180","602 SE 33 TER","HOMESTEAD","FL","33033"
"FORECLOSURE","11/18/2024","09:39 AM ET","3rd Party Bidder","$920,100.00","$861,331.15","$707,741.00","Hidden","$58,768.85","2023-018907-CA-01","02-3227-042-0420","2155 WASHINGTON CT 607","MIAMI BEACH","FL","33139"
"FORECLOSURE","11/20/2024","09:17 AM ET","3rd Party Bidder","$70,700.00","$23,704.34","$250,588.00","Hidden","$46,995.66","2024-010170-CA-01","02-4203-051-0140","701 COLLINS AVE 3B","MIAMI BEACH","FL","33139"
"FORECLOSURE","11/25/2024","09:04 AM ET","3rd Party Bidder","$374,500.00","$499,642.08","$260,774.00","Hidden","$-125,142.08","2022-015118-CA-01","36-6010-007-0580","19810 SW 79 AVE","MIAMI","FL","33189"
"FORECLOSURE","11/25/2024","09:04 AM ET","3rd Party Bidder","$374,500.00","$499,642.08","$260,774.00","Hidden","$-125,142.08","2022-015118-CA-01","36-6010-007-0580","19810 SW 79 AVE","MIAMI","FL","33189"
"FORECLOSURE","11/25/2024","09:18 AM ET","3rd Party Bidder","$429,300.00","$475,687.77","$376,410.00","$410,000.00","$-46,387.77","2024-009912-CA-01","30-4923-029-0320","5506 SW 134 PL","MIAMI","FL","33175"
"FORECLOSURE","12/02/2024","09:15 AM ET","3rd Party Bidder","$371,000.00","$441,605.19","$404,464.00","$301,544.12","$-70,605.19","2019-017711-CA-01","30-3121-037-0380","3039 NW 51 TER","MIAMI","FL","33142"
"FORECLOSURE","12/02/2024","09:22 AM ET","3rd Party Bidder","$264,100.00","$270,675.42","$58,975.00","Hidden","$-6,575.42","2019-035118-CA-01","04-2035-129-0540","5625 W 20 AVE 215","HIALEAH","FL","33012"
"FORECLOSURE","12/02/2024","09:15 AM ET","3rd Party Bidder","$371,000.00","$441,605.19","$404,464.00","$301,544.12","$-70,605.19","2019-017711-CA-01","30-3121-037-0380","3039 NW 51 TER","MIAMI","FL","33142"
"FORECLOSURE","12/02/2024","09:22 AM ET","3rd Party Bidder","$264,100.00","$270,675.42","$58,975.00","Hidden","$-6,575.42","2019-035118-CA-01","04-2035-129-0540","5625 W 20 AVE 215","HIALEAH","FL","33012"
"FORECLOSURE","12/02/2024","09:24 AM ET","3rd Party Bidder","$3,700,000.00","$2,501,577.30","$3,348,464.00","$3,291,456.19","$1,198,422.70","2022-007882-CA-01","20-5002-045-0020","9775 S DIXIE HWY","MIAMI","FL","33156"
"FORECLOSURE","12/02/2024","09:25 AM ET","3rd Party Bidder","$330,000.00","$294,333.91","$274,069.00","Hidden","$35,666.09","2022-012187-CA-01","01-3123-011-0820","1015 NW 48 ST","MIAMI","FL","33127"
"FORECLOSURE","12/02/2024","09:48 AM ET","3rd Party Bidder","$1,205,100.00","$662,840.21","$591,966.00","Hidden","$542,259.79","2023-003511-CA-01","14-2235-006-1150","9356 ABBOTT AVE","SURFSIDE","FL","33154"
"FORECLOSURE","12/03/2024","09:11 AM ET","3rd Party Bidder","$371,900.00","$279,700.06","$343,196.00","Hidden","$92,199.94","2024-008851-CA-01","30-5903-012-1210","14328 SW 98 TER","MIAMI","FL","33186"
"FORECLOSURE","12/09/2024","09:13 AM ET","3rd Party Bidder","$190,200.00","$207,155.50","$254,513.00","Hidden","$-16,955.50","2017-009049-CA-01","28-2210-013-5030","2750 NE 183 ST 1803","AVENTURA","FL","33160"
"FORECLOSURE","12/09/2024","09:15 AM ET","3rd Party Bidder","$436,900.00","$423,376.78","$313,331.00","$436,800.00","$13,523.22","2018-019370-CA-01","30-5030-003-0740","16110 SW 107 PL","MIAMI","FL","33157"
"FORECLOSURE","12/09/2024","09:27 AM ET","3rd Party Bidder","$387,800.00","$376,172.01","$460,092.00","Hidden","$11,627.99","2019-007521-CA-01","04-2131-024-0450","210 E 64 ST","HIALEAH","FL","33013"
"FORECLOSURE","12/09/2024","09:13 AM ET","3rd Party Bidder","$190,200.00","$207,155.50","$254,513.00","Hidden","$-16,955.50","2017-009049-CA-01","28-2210-013-5030","2750 NE 183 ST 1803","AVENTURA","FL","33160"
"FORECLOSURE","12/09/2024","09:15 AM ET","3rd Party Bidder","$436,900.00","$423,376.78","$313,331.00","$436,800.00","$13,523.22","2018-019370-CA-01","30-5030-003-0740","16110 SW 107 PL","MIAMI","FL","33157"
"FORECLOSURE","12/09/2024","09:27 AM ET","3rd Party Bidder","$387,800.00","$376,172.01","$460,092.00","Hidden","$11,627.99","2019-007521-CA-01","04-2131-024-0450","210 E 64 ST","HIALEAH","FL","33013"
"FORECLOSURE","12/09/2024","09:28 AM ET","3rd Party Bidder","$321,200.00","$298,154.82","$144,610.00","$320,993.92","$23,045.18","2019-036620-CA-01","30-5032-016-0370","10411 SW 184 ST","MIAMI","FL","33157"
"FORECLOSURE","12/09/2024","09:36 AM ET","3rd Party Bidder","$228,100.00","$82,337.00","$315,260.00","Hidden","$145,763.00","2022-004767-CA-01","02-3234-053-0060","1800 COLLINS AVE 5B","MIAMI BEACH","FL","33139"
"FORECLOSURE","12/09/2024","10:46 AM ET","3rd Party Bidder","$703,100.00","$423,731.18","$771,321.00","Hidden","$279,368.82","2023-021340-CA-01","07-2207-055-0270","930 NE 182 TER","NORTH MIAMI BEACH","FL","33162"
"FORECLOSURE","12/10/2024","09:02 AM ET","3rd Party Bidder","$272,400.00","$269,948.61","$350,442.00","$272,300.00","$2,451.39","2024-006556-CA-01","30-3110-057-1240","2282 NW 81 ST","MIAMI","FL","33147"
"FORECLOSURE","12/10/2024","09:03 AM ET","3rd Party Bidder","$899,100.00","$1,063,665.30","$863,911.00","Hidden","$-164,565.30","2024-009432-CA-01","33-5034-013-1340","7845 SW 179 TER","PALMETTO BAY","FL","33157"
"FORECLOSURE","12/11/2024","09:18 AM ET","3rd Party Bidder","$557,600.00","$408,604.05","$450,725.00","Hidden","$148,995.95","2023-026562-CA-01","30-4017-018-0180","3101 SW 103 CT","MIAMI","FL","33165"
"FORECLOSURE","10/24/2024","11:45 AM ET","3rd Party Bidder","$116,200.00","$296,572.52","$60,063.00","$90,100.00","$-180,372.52","452022CA000119CAAXYX","04-1N-25-2786-0001-0000","44030 PINEBREEZE CIR","CALLAHAN","FL","32011"
"FORECLOSURE","11/07/2024","11:35 AM ET","3rd Party Bidder","$205,100.00","$469,687.00","$188,503.00","Hidden","$-264,587.00","452023CA000457CAAXYX","44-2N-28-5210-0049-0000","95441 ALLIGATOR CREEK RD","FERNANDINA BEACH","FL","32034"
