"auction_type","auction_date","auction_time","sold_to","sold_amount","judgment_amount","assessed_value","plaintiff_max_bid","surplus_amount","case_number","parcel_id","address","city","state","zip"
"FORECLOSURE","08/07/2024","11:02 AM ET","3rd Party Bidder","$79,500.00","$79,407.58","$38,432.00","Hidden","$92.42","412020CA003285CAAXMA","4956602207","2901 26TH ST W APT 317","BRADENTON","FL","34205"
"FORECLOSURE","08/07/2024","11:04 AM ET","3rd Party Bidder","$180,300.00","$177,074.99","$145,350.00","Hidden","$3,225.01","412022CA001071CAAXMA","5250300000","3025 48TH AVENUE DR W","BRADENTON","FL","34207"
"FORECLOSURE","08/21/2024","11:34 AM ET","3rd Party Bidder","$154,100.00","$80,075.00","$117,641.00","Hidden","$74,025.00","412024CA000571CAAXMA","4416000000","1426 17TH ST W","BRADENTON","FL","34205"
"FORECLOSURE","08/28/2024","11:03 AM ET","3rd Party Bidder","$268,000.00","$262,538.13","$189,775.00","Hidden","$5,461.87","412018CA004138CAAXMA","584109607","6427 GOLDEN LEAF CT","LAKEWOOD RANCH","FL","34202"
"FORECLOSURE","09/18/2024","11:04 AM ET","3rd Party Bidder","$288,300.00","$425,000.00","$393,733.00","Hidden","$-136,700.00","412023CA004038CAAXMA","740902859","8243 47TH STREET CIR E","PALMETTO","FL","34221"
"FORECLOSURE","09/19/2024","11:03 AM ET","3rd Party Bidder","$155,500.00","$266,762.54","$173,696.00","Hidden","$-111,262.54","412018CA005898CAAXMA","2051761050","6211 TIMBER LAKE DR UNIT B8","SARASOTA","FL","34243"
"FORECLOSURE","10/16/2024","11:24 AM ET","3rd Party Bidder","$225,300.00","$72,677.89","$273,036.00","Hidden","$152,622.11","412023CA000504CAAXMA","2612800009","215 16TH ST W","PALMETTO","FL","34221"
"FORECLOSURE","08/01/2024","11:08 AM ET","3rd Party Bidder","$133,100.00","$81,514.05","$61,948.00","$83,408.23","$51,585.95","01 2024 CA 000336","03221-002-007","13929 NW 155TH LN","ALACHUA","FL","32615"
"FORECLOSURE","08/15/2024","11:09 AM ET","3rd Party Bidder","$198,100.00","$169,457.79","$186,019.00","Hidden","$28,642.21","01 2023 CA 002229","07814-100-117","7806 NW 21ST TER","GAINESVILLE","FL","32609"
"FORECLOSURE","08/27/2024","11:22 AM ET","3rd Party Bidder","$62,100.00","$23,793.01","$77,012.00","Hidden","$38,306.99","01 2022 CA 000274","04775-004-000","13971 SW 130TH AVE","ARCHER","FL","32618"
"FORECLOSURE","08/27/2024","11:31 AM ET","3rd Party Bidder","$269,500.00","$178,582.37","$275,494.00","$178,360.91","$90,917.63","01 2023 CA 003821","06308-012-071","10074 NW 22ND RD","GAINESVILLE","FL","32606"
"FORECLOSURE","09/12/2024","11:25 AM ET","3rd Party Bidder","$466,100.00","$191,145.64","Not Found","Hidden","$274,954.36","01 2023 CA 004859","Property Appraiser","2039 NW 3RD AVE","GAINESVILLE","FL","32603"
"FORECLOSURE","10/08/2024","11:16 AM ET","3rd Party Bidder","$80,200.00","$17,371.07","$71,500.00","$17,844.68","$62,828.93","01 2023 CC 001361","06653-020-000","7200 SW 8TH AVE","GAINESVILLE","FL","32607"
"FORECLOSURE","10/08/2024","11:27 AM ET","3rd Party Bidder","$147,400.00","$121,408.01","$115,682.00","Hidden","$25,991.99","01 2024 CA 000218","10624-027-000","1403 NE 22ND AVE","GAINESVILLE","FL","32609"
"FORECLOSURE","10/22/2024","11:02 AM ET","3rd Party Bidder","$121,100.00","$257,598.06","$81,616.00","Hidden","$-136,498.06","01 2023 CA 003363","08203-020-000","3015 NE 13TH DR","GAINESVILLE","FL","32609"
"FORECLOSURE","10/24/2024","11:19 AM ET","3rd Party Bidder","$117,600.00","$56,918.76","$74,367.00","$58,103.92","$60,681.24","01 2023 CC 005034","00914-000-000","18573 NW 246TH ST","HIGH SPRINGS","FL","32643"
"FORECLOSURE","08/13/2024","11:08 AM CT","3rd Party Bidder","$200,000.00","$74,234.01","$134,364.00","Hidden","$125,765.99","23001071CA","32138-000-000","6001 PINETREE AVE","PANAMA CITY BEACH","FL","32408"
"FORECLOSURE","08/15/2024","11:04 AM CT","3rd Party Bidder","$128,100.00","$208,151.96","$130,310.00","Hidden","$-80,051.96","21001296CA","12498-000-000","2911 AVON RD","PANAMA CITY","FL","32405"
"FORECLOSURE","08/15/2024","11:06 AM CT","3rd Party Bidder","$93,700.00","$111,995.59","$76,669.00","$93,600.00","$-18,295.59","22000599CA","06947-106-000","6508 PRIDGEN ST","PANAMA CITY","FL","32404"
"FORECLOSURE","08/30/2024","11:02 AM CT","3rd Party Bidder","$70,300.00","$65,081.33","$92,644.00","Hidden","$5,218.67","23001457CA","05470-786-000","6928 SMITH RD","PANAMA CITY","FL","32404"
"FORECLOSURE","09/05/2024","11:10 AM CT","3rd Party Bidder","$112,600.00","$122,361.05","$93,933.00","Hidden","$-9,761.05","22001257CA","31429-004-000","5408 LAGOON WAY 5","PANAMA CITY BEACH","FL","32408"
"FORECLOSURE","09/10/2024","11:05 AM CT","3rd Party Bidder","$220,100.00","$189,177.38","$158,819.00","Hidden","$30,922.62","23001166CA","11004-040-000","1312 RHODE ISLAND AVE","LYNN HAVEN","FL","32444"
"FORECLOSURE","09/11/2024","11:03 AM CT","3rd Party Bidder","$112,800.00","$155,744.08","$83,183.00","Hidden","$-42,944.08","22000888CA","29315-000-000","1705 DRAKE AVE","PANAMA CITY","FL","32405"
"FORECLOSURE","09/24/2024","11:02 AM CT","3rd Party Bidder","$217,900.00","$213,525.21","$251,154.00","$217,895.86","$4,374.79","22001155CA","27848-101-000","1741 ANNABELLA'S DR","PANAMA CITY BEACH","FL","32407"
"FORECLOSURE","10/02/2024","11:12 AM CT","3rd Party Bidder","$138,000.00","$87,744.66","$94,988.00","$87,744.66","$50,255.34","23001472CA","13323-000-000","109 CONCORD CIR","PANAMA CITY","FL","32405"
"FORECLOSURE","10/15/2024","11:24 AM CT","3rd Party Bidder","$80,000.00","$181,183.55","Not Found","Hidden","$-101,183.55","23001444CA","Property Appraiser","5120 E HIGHWAY 22","PANAMA CITY","FL","32404"
"FORECLOSURE","10/25/2024","11:02 AM CT","3rd Party Bidder","$9,500.00","$9,402.16","$8,313.00","$9,402.16","$97.84","21001987CC","17955-000-000","803 HAMILTON AVE","PANAMA CITY","FL","32401"
"FORECLOSURE","08/01/2024","10:13 AM ET","3rd Party Bidder","$598,600.00","$432,442.65","Not Found","$439,820.41","$166,157.35","CACE-22-009080","504231241750","5215 SW 38 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","08/01/2024","10:13 AM ET","3rd Party Bidder","$598,600.00","$432,442.65","Not Found","$439,820.41","$166,157.35","CACE-22-009080","504231241750","5215 SW 38 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","08/02/2024","10:42 AM ET","3rd Party Bidder","$122,100.00","$15,910.61","Not Found","$15,910.61","$106,189.39","CONO-23-006618","484201120090","417 SW NATURA AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","08/02/2024","10:46 AM ET","3rd Party Bidder","$150,100.00","$10,270.39","Not Found","$10,513.66","$139,829.61","COWE-23-002918","Property Appraiser","2201 BUTTONWOOD AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","08/06/2024","10:05 AM ET","3rd Party Bidder","$950,100.00","$362,414.48","Not Found","Hidden","$587,685.52","CACE-11-018533","514228040051","800-840 SW 10 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","08/06/2024","10:17 AM ET","3rd Party Bidder","$345,600.00","$452,597.03","Not Found","$317,221.20","$-106,997.03","CACE-15-011832","504012382280","1316 SW 118 TER","Not Found","Not Found","Not Found"
"FORECLOSURE","08/06/2024","10:19 AM ET","3rd Party Bidder","$700,100.00","$990,694.26","Not Found","Hidden","$-290,594.26","CACE-15-020941","504018AL0530","2835 KINSINGTON CIR","Not Found","Not Found","Not Found"
"FORECLOSURE","08/06/2024","10:05 AM ET","3rd Party Bidder","$950,100.00","$362,414.48","Not Found","Hidden","$587,685.52","CACE-11-018533","514228040051","800-840 SW 10 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","08/06/2024","10:17 AM ET","3rd Party Bidder","$345,600.00","$452,597.03","Not Found","$317,221.20","$-106,997.03","CACE-15-011832","504012382280","1316 SW 118 TER","Not Found","Not Found","Not Found"
"FORECLOSURE","08/06/2024","10:19 AM ET","3rd Party Bidder","$700,100.00","$990,694.26","Not Found","Hidden","$-290,594.26","CACE-15-020941","504018AL0530","2835 KINSINGTON CIR","Not Found","Not Found","Not Found"
"FORECLOSURE","08/07/2024","10:11 AM ET","3rd Party Bidder","$202,100.00","$105,940.22","Not Found","Hidden","$96,159.78","CACE-22-017507","494120CE2270","9985 NOB HILL CT","Not Found","Not Found","Not Found"
"FORECLOSURE","08/07/2024","10:15 AM ET","3rd Party Bidder","$350,600.00","$269,585.33","Not Found","Hidden","$81,014.67","CACE-23-023020","514107081430","1391 E GOLFVIEW DR","Not Found","Not Found","Not Found"
"FORECLOSURE","08/07/2024","10:16 AM ET","3rd Party Bidder","$180,900.00","$172,851.33","Not Found","$180,851.33","$8,048.67","CACE-24-001826","514124100790","5814 PLUNKETT ST","Not Found","Not Found","Not Found"
"FORECLOSURE","08/08/2024","10:03 AM ET","3rd Party Bidder","$50,000.00","$17,615.82","Not Found","$18,500.00","$32,384.18","CACE-23-016374","494125DG0140","4750 NW 22 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","08/13/2024","10:02 AM ET","3rd Party Bidder","$150,100.00","$161,642.17","Not Found","Hidden","$-11,542.17","CACE-22-004329","494134BM0250","1751 NW 75 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","08/13/2024","10:02 AM ET","3rd Party Bidder","$150,100.00","$161,642.17","Not Found","Hidden","$-11,542.17","CACE-22-004329","494134BM0250","1751 NW 75 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","08/13/2024","10:41 AM ET","3rd Party Bidder","$242,900.00","$270,959.08","Not Found","$187,800.00","$-28,059.08","CACE-23-021124","484214121500","355 NW 46 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","08/14/2024","10:30 AM ET","3rd Party Bidder","$197,700.00","$76,397.05","Not Found","Hidden","$121,302.95","CACE-19-012211","514024AA0020","11200 SW 13 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","08/14/2024","10:38 AM ET","3rd Party Bidder","$346,600.00","$184,402.76","Not Found","Hidden","$162,197.24","CACE-22-009323","504208171940","2832 SW 4 PL","Not Found","Not Found","Not Found"
"FORECLOSURE","08/14/2024","10:30 AM ET","3rd Party Bidder","$197,700.00","$76,397.05","Not Found","Hidden","$121,302.95","CACE-19-012211","514024AA0020","11200 SW 13 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","08/14/2024","10:38 AM ET","3rd Party Bidder","$346,600.00","$184,402.76","Not Found","Hidden","$162,197.24","CACE-22-009323","504208171940","2832 SW 4 PL","Not Found","Not Found","Not Found"
"FORECLOSURE","08/23/2024","10:06 AM ET","3rd Party Bidder","$151,600.00","$23,869.36","Not Found","$24,857.71","$127,730.64","COWE-23-002085","494104BJ0150","7735 NW 79 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","08/28/2024","10:09 AM ET","3rd Party Bidder","$244,200.00","$242,158.89","Not Found","$243,728.59","$2,041.11","CACE-23-016378","514230AB0100","3932 SW 52 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","08/28/2024","10:09 AM ET","3rd Party Bidder","$244,200.00","$242,158.89","Not Found","$243,728.59","$2,041.11","CACE-23-016378","514230AB0100","3932 SW 52 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","08/30/2024","10:21 AM ET","3rd Party Bidder","$140,100.00","$20,613.09","Not Found","$20,613.09","$119,486.91","COWE-23-004282","494109AM0670","8320 SANDS POINT BLVD","Not Found","Not Found","Not Found"
"FORECLOSURE","09/04/2024","10:28 AM ET","3rd Party Bidder","$230,100.00","$96,262.28","Not Found","Hidden","$133,837.72","CACE-23-020621","494217050820","2709 NW 54 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","09/04/2024","10:28 AM ET","3rd Party Bidder","$230,100.00","$96,262.28","Not Found","Hidden","$133,837.72","CACE-23-020621","494217050820","2709 NW 54 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","09/05/2024","10:03 AM ET","3rd Party Bidder","$390,100.00","$434,290.79","Not Found","$390,000.00","$-44,190.79","CACE-18-012823","514129111310","9984 NANDINA ST","Not Found","Not Found","Not Found"
"FORECLOSURE","09/05/2024","10:03 AM ET","3rd Party Bidder","$390,100.00","$434,290.79","Not Found","$390,000.00","$-44,190.79","CACE-18-012823","514129111310","9984 NANDINA ST","Not Found","Not Found","Not Found"
"FORECLOSURE","09/06/2024","10:06 AM ET","3rd Party Bidder","$65,100.00","$9,811.03","Not Found","$9,811.03","$55,288.97","COCE-24-021024","484202CB0180","138 FARNHAM F","Not Found","Not Found","Not Found"
"FORECLOSURE","09/06/2024","10:09 AM ET","3rd Party Bidder","$43,000.00","$6,996.10","Not Found","$7,806.17","$36,003.90","COCE-24-023902","494230AG0370","2811 SOMERSET DR","Not Found","Not Found","Not Found"
"FORECLOSURE","09/11/2024","10:05 AM ET","3rd Party Bidder","$238,600.00","$273,344.71","Not Found","Hidden","$-34,744.71","CACE-22-003511","484126030610","7005 NW 11 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","09/11/2024","10:07 AM ET","3rd Party Bidder","$142,300.00","$140,569.23","Not Found","Hidden","$1,730.77","CACE-24-005483","494102201310","1387 SUSSEX DR","Not Found","Not Found","Not Found"
"FORECLOSURE","09/12/2024","10:05 AM ET","3rd Party Bidder","$530,100.00","$320,264.72","Not Found","Hidden","$209,835.28","CACE-14-023765","504105272490","9525 NW 9 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","09/17/2024","10:03 AM ET","3rd Party Bidder","$427,600.00","$259,620.36","Not Found","Hidden","$167,979.64","CACE-09-047946","504101150090","4330 NW 7 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","09/17/2024","10:37 AM ET","3rd Party Bidder","$189,400.00","$86,215.56","Not Found","Hidden","$103,184.44","CACE-18-015052","484223180180","2920 NW 2 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","09/17/2024","10:03 AM ET","3rd Party Bidder","$427,600.00","$259,620.36","Not Found","Hidden","$167,979.64","CACE-09-047946","504101150090","4330 NW 7 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","09/17/2024","10:37 AM ET","3rd Party Bidder","$189,400.00","$86,215.56","Not Found","Hidden","$103,184.44","CACE-18-015052","484223180180","2920 NW 2 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","09/24/2024","10:13 AM ET","3rd Party Bidder","$125,500.00","$134,767.80","Not Found","Hidden","$-9,267.80","CACE-22-017312","514222CA0510","320 NE 12 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","09/25/2024","10:08 AM ET","3rd Party Bidder","$376,100.00","$305,631.63","Not Found","Hidden","$70,468.37","CACE-20-000585","494115061590","7151 NW 45 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","09/25/2024","10:15 AM ET","3rd Party Bidder","$560,200.00","$525,236.52","Not Found","Hidden","$34,963.48","CACE-21-019651","484110040500","8710 NW 56 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","09/25/2024","10:16 AM ET","3rd Party Bidder","$43,000.00","$36,961.54","Not Found","Hidden","$6,038.46","CACE-22-018766","494136BB0140","4411 NW 16 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","09/25/2024","10:08 AM ET","3rd Party Bidder","$376,100.00","$305,631.63","Not Found","Hidden","$70,468.37","CACE-20-000585","494115061590","7151 NW 45 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","09/25/2024","10:15 AM ET","3rd Party Bidder","$560,200.00","$525,236.52","Not Found","Hidden","$34,963.48","CACE-21-019651","484110040500","8710 NW 56 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","09/25/2024","10:16 AM ET","3rd Party Bidder","$43,000.00","$36,961.54","Not Found","Hidden","$6,038.46","CACE-22-018766","494136BB0140","4411 NW 16 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","09/26/2024","10:09 AM ET","3rd Party Bidder","$625,200.00","$580,674.08","Not Found","Hidden","$44,525.92","CACE-23-014698","484110014110","9033 NW 47 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","09/26/2024","10:49 AM ET","3rd Party Bidder","$112,100.00","$24,640.16","Not Found","$26,538.65","$87,459.84","CACE-23-018055","484201AB0250","3500 SW NATURA BLVD","Not Found","Not Found","Not Found"
"FORECLOSURE","09/26/2024","10:09 AM ET","3rd Party Bidder","$625,200.00","$580,674.08","Not Found","Hidden","$44,525.92","CACE-23-014698","484110014110","9033 NW 47 CT","Not Found","Not Found","Not Found"
"FORECLOSURE","09/26/2024","10:49 AM ET","3rd Party Bidder","$112,100.00","$24,640.16","Not Found","$26,538.65","$87,459.84","CACE-23-018055","484201AB0250","3500 SW NATURA BLVD","Not Found","Not Found","Not Found"
"FORECLOSURE","09/27/2024","10:33 AM ET","3rd Party Bidder","$87,100.00","$11,360.59","Not Found","$11,360.59","$75,739.41","COCE-24-015831","514113AA1000","5779 WASHINGTON ST","Not Found","Not Found","Not Found"
"FORECLOSURE","10/11/2024","10:12 AM ET","3rd Party Bidder","$108,700.00","$30,635.20","Not Found","$30,635.20","$78,064.80","COCE-23-072985","514222CK0130","901 NE 14 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","10/11/2024","10:33 AM ET","3rd Party Bidder","$47,100.00","$7,196.12","Not Found","$7,476.32","$39,903.88","COWE-23-004667","494125GA0600","2998 NW 48 TER","Not Found","Not Found","Not Found"
"FORECLOSURE","10/15/2024","10:10 AM ET","3rd Party Bidder","$351,900.00","$325,600.78","Not Found","Hidden","$26,299.22","CACE-18-024478","514128021300","8436 SOUTHAMPTON DR","Not Found","Not Found","Not Found"
"FORECLOSURE","10/15/2024","10:12 AM ET","3rd Party Bidder","$271,800.00","$341,227.96","Not Found","$271,100.00","$-69,427.96","CACE-23-012015","504105CA0220","940 NW 92 TER","Not Found","Not Found","Not Found"
"FORECLOSURE","10/15/2024","10:21 AM ET","3rd Party Bidder","$62,100.00","$28,387.76","Not Found","$28,387.76","$33,712.24","CACE-23-017788","494124GB0390","4800 NW 35 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","10/17/2024","10:30 AM ET","3rd Party Bidder","$460,300.00","$192,789.28","Not Found","$195,783.45","$267,510.72","CACE-24-001161","514035132810","13333 SW 44 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","10/18/2024","10:33 AM ET","3rd Party Bidder","$177,000.00","$24,324.06","Not Found","$24,324.06","$152,675.94","COCE-23-087700","514032AA1520","4600 SW 160 AVE","Not Found","Not Found","Not Found"
"FORECLOSURE","10/22/2024","10:19 AM ET","3rd Party Bidder","$136,600.00","$5,376.61","Not Found","$5,376.61","$131,223.39","CACE-22-013425","484306CB0160","721 SE 1 WAY","Not Found","Not Found","Not Found"
"FORECLOSURE","10/22/2024","11:15 AM ET","3rd Party Bidder","$55,500.00","$36,883.84","Not Found","$37,743.76","$18,616.16","CACE-23-002633","494108AG0070","9091 LIME BAY BLVD","Not Found","Not Found","Not Found"
"FORECLOSURE","10/22/2024","10:19 AM ET","3rd Party Bidder","$136,600.00","$5,376.61","Not Found","$5,376.61","$131,223.39","CACE-22-013425","484306CB0160","721 SE 1 WAY","Not Found","Not Found","Not Found"
"FORECLOSURE","10/22/2024","11:15 AM ET","3rd Party Bidder","$55,500.00","$36,883.84","Not Found","$37,743.76","$18,616.16","CACE-23-002633","494108AG0070","9091 LIME BAY BLVD","Not Found","Not Found","Not Found"
"FORECLOSURE","10/23/2024","10:13 AM ET","3rd Party Bidder","$87,100.00","$66,239.69","Not Found","$67,308.01","$20,860.31","CACE-23-021306","484231AK1510","424 N LAUREL DR","Not Found","Not Found","Not Found"
"FORECLOSURE","10/23/2024","10:13 AM ET","3rd Party Bidder","$87,100.00","$66,239.69","Not Found","$67,308.01","$20,860.31","CACE-23-021306","484231AK1510","424 N LAUREL DR","Not Found","Not Found","Not Found"
"FORECLOSURE","10/24/2024","10:03 AM ET","3rd Party Bidder","$40,000.00","$16,714.26","Not Found","$16,714.26","$23,285.74","CACE-24-004722","494106HB0120","7245 S DEVON DR","Not Found","Not Found","Not Found"
"FORECLOSURE","10/25/2024","10:01 AM ET","3rd Party Bidder","$38,400.00","$33,399.15","Not Found","$38,335.63","$5,000.85","COSO-24-004966","494123HJ2180","5530 NW 44 ST","Not Found","Not Found","Not Found"
"FORECLOSURE","10/30/2024","10:11 AM ET","3rd Party Bidder","$300,600.00","$277,925.52","Not Found","Hidden","$22,674.48","CACE-21-021678","514123030950","6509 PLUNKETT ST","Not Found","Not Found","Not Found"
"FORECLOSURE","10/30/2024","10:28 AM ET","3rd Party Bidder","$147,300.00","$33,828.65","Not Found","$33,828.65","$113,471.35","CACE-23-021385","514223AC0960","501 THREE ISLANDS BLVD","Not Found","Not Found","Not Found"
"FORECLOSURE","10/30/2024","10:11 AM ET","3rd Party Bidder","$300,600.00","$277,925.52","Not Found","Hidden","$22,674.48","CACE-21-021678","514123030950","6509 PLUNKETT ST","Not Found","Not Found","Not Found"
"FORECLOSURE","10/30/2024","10:28 AM ET","3rd Party Bidder","$147,300.00","$33,828.65","Not Found","$33,828.65","$113,471.35","CACE-23-021385","514223AC0960","501 THREE ISLANDS BLVD","Not Found","Not Found","Not Found"
"FORECLOSURE","08/05/2024","11:02 AM ET","3rd Party Bidder","$188,800.00","$216,298.46","$172,149.00","Not Found","$-27,498.46","22000329CA","402210276013","1237 HARBOR BLVD","PORT CHARLOTTE","FL","33952"
"FORECLOSURE","08/26/2024","11:07 AM ET","3rd Party Bidder","$145,100.00","$93,563.61","$142,825.00","Not Found","$51,536.39","22000916CA","422310409005","13320 MENORAH DR","PUNTA GORDA","FL","33955"
"FORECLOSURE","08/26/2024","11:12 AM ET","3rd Party Bidder","$7,900.00","$7,879.73","$8,537.00","Not Found","$20.27","23001556CC","412130209009","26 BRIG CIR N","PLACIDA","FL","33946"
"FORECLOSURE","08/26/2024","11:19 AM ET","3rd Party Bidder","$6,700.00","$6,619.52","Not Found","Not Found","$80.48","23001603CC","Property Appraiser","14251 PERMIT CT","PLACIDA","FL","33946"
"FORECLOSURE","09/12/2024","11:09 AM ET","3rd Party Bidder","$160,000.00","$96,612.43","Not Found","Not Found","$63,387.57","23001687CA","Property Appraiser","488 N SPRING LAKE BLVD NW","PORT CHARLOTTE","FL","33953"
"FORECLOSURE","10/24/2024","11:04 AM ET","3rd Party Bidder","$63,200.00","$63,160.17","$34,551.00","Not Found","$39.83","23003021CA","402208878159","19505 QUESADA AVE -BLDG OO-UNI","PORT CHARLOTTE","FL","33948"
"FORECLOSURE","08/15/2024","10:07 AM ET","3rd Party Bidder","$123,100.00","$80,664.95","$131,877.00","Hidden","$42,435.05","2023 CA 000791 A","1933676","6805 E BLUE HERON LN","INVERNESS","FL","34452"
"FORECLOSURE","08/22/2024","10:05 AM ET","3rd Party Bidder","$152,300.00","$146,903.30","$199,951.00","Hidden","$5,396.70","2022 CA 000578 A","1806241","6521 E GRAYSON ST","INVERNESS","FL","34452"
"FORECLOSURE","08/22/2024","10:08 AM ET","3rd Party Bidder","$90,100.00","$113,114.84","$75,930.00","Hidden","$-23,014.84","2023 CA 000782 A","2308923","3426 N HOLIDAY DR","CRYSTAL RIVER","FL","34428"
"FORECLOSURE","08/22/2024","10:11 AM ET","3rd Party Bidder","$122,500.00","$74,991.11","$60,391.00","Hidden","$47,508.89","2024 CA 000010 A","1475473","62 S DESOTO ST","BEVERLY HILLS","FL","34465"
"FORECLOSURE","08/22/2024","10:17 AM ET","3rd Party Bidder","$121,100.00","$98,028.32","$141,419.00","$81,900.00","$23,071.68","2024 CA 000035 A","1486122","208 S HARRISON ST","BEVERLY HILLS","FL","34465"
"FORECLOSURE","08/29/2024","10:04 AM ET","3rd Party Bidder","$230,100.00","$177,713.80","$230,443.00","$110,105.50","$52,386.20","2022 CA 000299 A","2249277","4719 N SADDLE DR","BEVERLY HILLS","FL","34465"
"FORECLOSURE","08/29/2024","10:58 AM ET","3rd Party Bidder","$151,100.00","$132,265.84","Not Found","Hidden","$18,834.16","2023 CA 000118 A","Property Appraiser","8916 E ISLAND DR","INVERNESS","FL","34450"
"FORECLOSURE","08/29/2024","11:05 AM ET","3rd Party Bidder","$97,500.00","$77,669.90","$132,168.00","Hidden","$19,830.10","2023 CA 000744 A","1862752","8781 S LAKESHORE DR","FLORAL CITY","FL","34436"
"FORECLOSURE","08/29/2024","11:14 AM ET","3rd Party Bidder","$61,100.00","$42,803.61","$66,783.00","Hidden","$18,296.39","2024 CA 000133 A","2390921","8261 S BEDFORD RD","FLORAL CITY","FL","34436"
"FORECLOSURE","08/29/2024","11:17 AM ET","3rd Party Bidder","$170,800.00","$86,905.64","$103,603.00","$88,009.32","$83,894.36","2024 CA 000134 A","1387531","7854 N SARAZEN DR","CITRUS SPRINGS","FL","34434"
"FORECLOSURE","09/05/2024","10:02 AM ET","3rd Party Bidder","$171,500.00","$173,170.49","$184,103.00","Hidden","$-1,670.49","2021 CA 000618 A","1565081","1 WILD OLIVE CT","HOMOSASSA","FL","34446"
"FORECLOSURE","09/19/2024","10:02 AM ET","3rd Party Bidder","$378,600.00","$369,413.21","$374,480.00","Hidden","$9,186.79","2022 CA 000372 A","3221587","13347 S OLD JONES RD","FLORAL CITY","FL","34436"
"FORECLOSURE","09/19/2024","10:05 AM ET","3rd Party Bidder","$152,300.00","$149,822.06","$110,738.00","Hidden","$2,477.94","2022 CA 000467 A","2415126","3800 S KINDNESS TER","HOMOSASSA","FL","34448"
"FORECLOSURE","10/17/2024","10:02 AM ET","3rd Party Bidder","$129,100.00","$129,046.00","$88,072.00","$129,046.00","$54.00","2022 CA 000637 A","1470242","16 E MURRAY ST","BEVERLY HILLS","FL","34465"
"FORECLOSURE","10/24/2024","10:04 AM ET","3rd Party Bidder","$165,000.00","$59,631.76","$81,759.00","Hidden","$105,368.24","2023 CA 000710 A","1625050","439 N BRIGHTON RD","LECANTO","FL","34461"
"FORECLOSURE","10/24/2024","10:10 AM ET","3rd Party Bidder","$96,100.00","$124,656.18","$74,152.00","Hidden","$-28,556.18","2023 CA 001218 A","1488257","310 S ADAMS ST","BEVERLY HILLS","FL","34465"
"FORECLOSURE","08/07/2024","10:10 AM ET","3rd Party Bidder","$212,300.00","$191,934.74","$142,065.00","Hidden","$20,365.26","2022CA000378","02-05-25-008827-071-00","1744 MORNINGSIDE DR","MIDDLEBURG","FL","32068"
"FORECLOSURE","08/09/2024","10:08 AM ET","3rd Party Bidder","$135,000.00","$170,436.04","$121,983.00","Hidden","$-35,436.04","2023CA001287","16-05-24-005954-751-00","4938 BASIL ST","MIDDLEBURG","FL","32068"
"FORECLOSURE","08/21/2024","10:19 AM ET","3rd Party Bidder","$113,600.00","$64,699.09","Not Found","Hidden","$48,900.91","2023CA001362","Property Appraiser","1642 WESTWOOD CT","MAXVILLE","FL","32234"
"FORECLOSURE","08/26/2024","10:03 AM ET","3rd Party Bidder","$245,100.00","$306,534.57","$274,706.00","Hidden","$-61,434.57","2024CA000321","05-04-26-020177-122-00","1674 PECAN CT","ORANGE PARK","FL","32073"
"FORECLOSURE","08/28/2024","10:07 AM ET","3rd Party Bidder","$100,600.00","$41,592.76","$52,138.00","Hidden","$59,007.24","2023CA001345","23-08-23-007800-046-00","5590 COUNTY ROAD 214","KEYSTONE HEIGHTS","FL","32656"
