auction_date,opening_bid,address,city,state,zip,date_added
09/29/2022,"$5,283.61",MANSFIELD CIR,NORTH PORT,FL,34288,08/20/2022
09/29/2022,"$5,301.65",NEWMAN DR,NORTH PORT,FL,34288,08/20/2022
09/29/2022,"$5,312.31",NOME AVE,NORTH PORT,FL,34288,08/20/2022
09/29/2022,"$5,381.13",IRONSIDE ST,NORTH PORT,FL,34288,08/20/2022
09/29/2022,"$5,320.06",MANSFIELD CIR,NORTH PORT,FL,34288,08/20/2022
09/29/2022,"$5,250.64",MENZLER ST,NORTH PORT,FL,34288,08/20/2022
09/29/2022,"$5,217.69",HAMER TER,NORTH PORT,FL,34291,08/20/2022
09/29/2022,"$5,291.31",BANGAR LN,NORTH PORT,FL,34291,08/20/2022
09/29/2022,"$5,236.84",TILHAL TER,NORTH PORT,FL,34291,08/20/2022
09/29/2022,"$3,200.58",2808 ROBINSON RD,PLANT CITY,FL,33565,07/28/2022
09/29/2022,"$14,506.05",5400 MATTHEW CT,SARASOTA,FL,34231,08/20/2022
09/29/2022,"$9,065.17",2750 STICKNEY POINT RD #109,SARASOTA,FL,34231,08/20/2022
09/29/2022,"$1,267.37",0 ASHTON CT,SARASOTA,FL,34233,08/20/2022
09/29/2022,"$10,795.50",1725 W CHERRY ST,TAMPA,FL,33607,07/14/2022
09/29/2022,"$5,166.97",3022 SPILLERS AVE,TAMPA,FL,33619,07/28/2022
10/03/2022,"$8,215.80",3264 WINDMILL CIR 32533,CANTONMENT,FL,32533,07/05/2022
10/03/2022,"$5,569.60",4200 RIGBY RD 32535,CENTURY,FL,32535,07/05/2022
10/03/2022,"$4,596.78",4850 POWER RD,MILTON,FL,32570,08/25/2022
10/03/2022,"$3,561.48",5465 AIRPORT RD N,MILTON,FL,32583,08/25/2022
10/03/2022,"$2,151.77",LUTHER FOWLER RD,PACE,FL,32571,08/25/2022
10/03/2022,"$3,230.64",3494 ACY LOWERY RD,PACE,FL,32571,08/25/2022
10/03/2022,"$17,245.50",3241 N PALAFOX ST 32501,PENSACOLA,FL,32501,07/05/2022
10/03/2022,"$31,029.27",1824 W YONGE ST 32501,PENSACOLA,FL,32501,07/05/2022
10/03/2022,"$11,568.90",922 E DESOTO ST 32501,PENSACOLA,FL,32501,07/05/2022
10/03/2022,"$4,272.42",813 N D ST 32501,PENSACOLA,FL,32501,07/05/2022
10/03/2022,"$3,630.58",1806 W BRAINERD ST 32501,PENSACOLA,FL,32501,07/05/2022
10/03/2022,"$1,833.31",4002 KELLY AVE 32505,PENSACOLA,FL,32505,09/27/2022
10/03/2022,"$4,503.09",6650 HAMPTON RD 32505,PENSACOLA,FL,32505,07/05/2022
10/03/2022,"$46,109.73",2210 OAKWOOD DR 32505,PENSACOLA,FL,32505,07/05/2022
10/03/2022,"$4,012.05",1603 N Z ST 32505,PENSACOLA,FL,32505,07/05/2022
10/03/2022,"$2,283.51",3904 W BLOUNT ST 32505,PENSACOLA,FL,32505,07/05/2022
10/03/2022,"$3,196.58",3414 W CERVANTES ST 32505,PENSACOLA,FL,32505,07/05/2022
10/03/2022,"$1,691.38",OMAHA DR 32506,PENSACOLA,FL,32506,07/05/2022
10/03/2022,"$4,474.74",33 RANDOLPH DR 32506,PENSACOLA,FL,32506,07/05/2022
10/03/2022,"$6,051.00",950 E NINE MILE RD 32514,PENSACOLA,FL,32514,07/05/2022
10/03/2022,"$4,683.85",2829 DESERT ST 32514,PENSACOLA,FL,32514,07/05/2022
10/03/2022,"$1,756.25",8600 BLK LAUREL AVE 32534,PENSACOLA,FL,32534,07/05/2022
10/03/2022,"$2,952.99",8467 VANCE AVE 32534,PENSACOLA,FL,32534,07/05/2022
10/04/2022,"$3,795.23",2010 MOORE AVE,ALVA,FL,33920,08/04/2022
10/04/2022,"$6,677.99",1144 NE 3RD AVE,CAPE CORAL,FL,33909,08/04/2022
10/04/2022,"$10,984.53",1201 NE 12TH ST,CAPE CORAL,FL,33909,08/04/2022
10/04/2022,"$5,959.66",3113 NE JUANITA PL,CAPE CORAL,FL,33909,08/04/2022
10/04/2022,"$21,880.54",3532 SW 8TH PL,CAPE CORAL,FL,33914,08/04/2022
10/04/2022,"$3,161.42",6121 HERSHEY AVE,FORT MYERS,FL,33905,08/04/2022
10/04/2022,"$3,343.05",6105 HIGGINS AVE,FORT MYERS,FL,33905,08/04/2022
10/04/2022,"$2,678.99",6018 JONATHAN AVE,FORT MYERS,FL,33905,08/04/2022
10/04/2022,"$3,391.15",6150 STRATTON RD,FORT MYERS,FL,33905,08/04/2022
10/04/2022,"$9,326.57",925 SW 61ST ST,GAINESVILLE,FL,32607,07/28/2022
10/04/2022,"$2,024.33",SECOND AVE HILLIARD FL 32046,HILLIARD,FL,32046,08/18/2022
10/04/2022,"$4,374.23","MASON RD, HILLIARD",HILLIARD,FL,32046,08/18/2022
10/04/2022,"$3,206.98",320 JACKSON AVE,LEHIGH ACRES,FL,33936,08/04/2022
10/04/2022,"$3,678.08",3315 7TH ST W,LEHIGH ACRES,FL,33971,08/04/2022
10/04/2022,"$2,556.78",2802 62ND ST W,LEHIGH ACRES,FL,33971,08/04/2022
10/04/2022,"$2,530.55",2804 62ND ST W,LEHIGH ACRES,FL,33971,08/04/2022
10/04/2022,"$2,606.19",2808 62ND ST W,LEHIGH ACRES,FL,33971,08/04/2022
10/04/2022,"$3,180.77",3722 6TH ST W,LEHIGH ACRES,FL,33971,08/04/2022
10/04/2022,"$3,050.31",3705 14TH ST W,LEHIGH ACRES,FL,33971,08/04/2022
10/04/2022,"$3,173.29",207 GILBERT AVE N,LEHIGH ACRES,FL,33971,08/04/2022
10/04/2022,"$3,808.97",1620 MCKINLEY AVE,LEHIGH ACRES,FL,33972,08/04/2022
10/04/2022,"$3,794.99",1919 COLUMBUS AVE,LEHIGH ACRES,FL,33972,08/04/2022
10/04/2022,"$3,850.85",1917 GRANT AVE,LEHIGH ACRES,FL,33972,08/04/2022
10/04/2022,"$3,310.38",505 W 10TH ST,LEHIGH ACRES,FL,33972,08/04/2022
10/04/2022,"$3,382.75",1617 LEROY AVE,LEHIGH ACRES,FL,33972,08/04/2022
10/04/2022,"$3,172.88",1220 SHELDON AVE,LEHIGH ACRES,FL,33972,08/04/2022
10/04/2022,"$3,131.83",1521 LINCOLN AVE,LEHIGH ACRES,FL,33972,08/04/2022
10/04/2022,"$3,443.25",1210 CORTEZ AVE,LEHIGH ACRES,FL,33972,08/04/2022
10/04/2022,"$3,375.66",904 RICHMOND AVE N,LEHIGH ACRES,FL,33972,08/04/2022
10/04/2022,"$3,377.31",733 CAMILLA ST E,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$3,331.50",647 VASSER AVE S,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$3,281.16",835 TROY AVE S,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$2,273.36",1098 EDGERTON AVE,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$2,874.06",1014 BABE ST E,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$3,346.76",1037 BARCELONA ST E,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$4,729.53",767 GAYLORD AVE S,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$3,104.46",648 CLANCY ST E,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$2,855.21",754 CHEMSTRAND ST E,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$2,850.97",327 HERMOSA AVE,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$2,926.80",315 PANORAMA AVE,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$2,834.71",835 CADIS ST E,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$2,834.19",865 CHIPLEY ST E,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$3,078.37",443 HULL AVE S,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$3,109.99",322 LANFORD AVE S,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$2,875.36",838 ONTARIO AVE S,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$3,108.76",724 NINA AVE S,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$3,215.26",956 GENOA AVE S,LEHIGH ACRES,FL,33974,08/04/2022
10/04/2022,"$2,966.69",3124 36TH ST SW,LEHIGH ACRES,FL,33976,08/04/2022
10/04/2022,"$2,845.67",4208 34TH ST SW,LEHIGH ACRES,FL,33976,08/04/2022
10/04/2022,"$2,904.51",2905 34TH ST SW,LEHIGH ACRES,FL,33976,08/04/2022
10/04/2022,"$3,370.81",2808 49TH ST SW,LEHIGH ACRES,FL,33976,08/04/2022
10/04/2022,"$3,184.04",3602 38TH ST SW,LEHIGH ACRES,FL,33976,08/04/2022
10/04/2022,"$3,131.63",2908 46TH ST SW,LEHIGH ACRES,FL,33976,08/04/2022
10/04/2022,"$4,078.93",7885 BARTHOLOMEW DR,NORTH FORT MYERS,FL,33917,08/04/2022
10/04/2022,"$2,563.86",2327 CHURCHILL LN,NORTH FORT MYERS,FL,33917,08/04/2022
10/04/2022,"$2,594.30",2714 8TH STREET E,PANAMA CITY,FL,32401,08/02/2022
10/04/2022,"$2,147.74",3209 6TH PLAZA E,PANAMA CITY,FL,32401,08/02/2022
10/04/2022,"$3,777.81",7000 WINONA ST,PANAMA CITY,FL,32404,08/02/2022
10/04/2022,"$27,474.01",6102 STEPHANIE DR,PANAMA CITY,FL,32404,08/02/2022
10/04/2022,"$7,094.59",5411 LAGOON WAY,PANAMA CITY BEACH,FL,32408,08/02/2022
10/04/2022,"$1,851.81",9200 HWY 2301,YOUNGSTOWN,FL,32466,08/02/2022
10/05/2022,"$18,196.78",6452 SE 111TH ST,BELLEVIEW,FL,34420,08/18/2022
10/05/2022,"$7,909.58",8488 SE 126TH PL,BELLEVIEW,FL,34420,08/18/2022
10/05/2022,"$1,711.01",PALM LN,BROOKSVILLE,FL,34601,09/03/2022
10/05/2022,"$14,162.87",21247 CAMPBELL DR,BROOKSVILLE,FL,34601,09/03/2022
10/05/2022,"$21,397.71",18437 NE 24TH AVE,CITRA,FL,32113,08/18/2022
10/05/2022,"$3,540.11",4332 POCAHONTAS DR,DADE CITY,FL,33523,09/03/2022
10/05/2022,"$7,003.77",20795 THIRD AVE,DUNNELLON,FL,34431,09/01/2022
10/05/2022,"$32,161.37",2149 SALT MYRTLE LN,FLEMING ISLAND,FL,32003,08/30/2022
10/05/2022,"$182,993.68",1687 WILD FLOWER FIELDS TRACE,FLEMING ISLAND,FL,32003,08/30/2022
10/05/2022,"$5,126.87",6365 CASCADE DR,KEYSTONE HEIGHTS,FL,32656,08/30/2022
10/05/2022,"$10,310.80",5709 CAMPO DR,KEYSTONE HEIGHTS,FL,32656,08/30/2022
10/05/2022,"$7,325.89",IMMOKALEE RD,KEYSTONE HEIGHTS,FL,32656,08/30/2022
10/05/2022,"$2,647.37",5823 S CRATER LAKE CIR,KEYSTONE HEIGHTS,FL,32656,08/30/2022
10/05/2022,"$2,634.78",7662 CACTUS ST,KEYSTONE HEIGHTS,FL,32656,08/30/2022
10/05/2022,"$2,918.92",7480 LAKEVIEW STREET,KEYSTONE HEIGHTS,FL,32656,08/30/2022
10/05/2022,"$18,565.76",7192 COUNTY ROAD 315C,KEYSTONE HEIGHTS,FL,32656,08/30/2022
10/05/2022,"$4,061.02",16113 STUR ST,MASARYKTOWN,FL,34604,09/03/2022
10/05/2022,"$1,422.67",CREST AVE,MELROSE,FL,32666,09/03/2022
10/05/2022,"$13,913.33",1459 PRIMROSE LN,MIDDLEBURG,FL,32068,08/30/2022
10/05/2022,"$36,184.37",1904 HARVEST WAY,MIDDLEBURG,FL,32068,08/30/2022
10/05/2022,"$2,678.99",4166 DEER TRL,MIDDLEBURG,FL,32068,08/30/2022
10/05/2022,"$1,749.82",CATHERINE LN,MIDDLEBURG,FL,32068,08/30/2022
10/05/2022,"$11,987.16",4395 NW 160TH ST,REDDICK,FL,32686,08/18/2022
10/05/2022,"$8,486.35",3354 MORRISON WAY,SPRING HILL,FL,34606,09/03/2022
10/05/2022,"$11,225.59",12308 DECK ST,SPRING HILL,FL,34609-4030,09/03/2022
10/05/2022,"$5,075.22",9601 SE 163RD LN,SUMMERFIELD,FL,34491,08/18/2022
10/05/2022,"$11,095.60",26222 SE 159TH LN,UMATILLA,FL,32784,08/18/2022
10/05/2022,"$28,643.89",9236 MICHIGAN AVE,WEEKI WACHEE,FL,34613,09/03/2022
10/05/2022,"$5,130.23",742 OLD PANAMA HWY,WEWAHITHKA,FL,32465,09/20/2022
10/05/2022,"$2,454.71",241 S DUCK AVE,WEWAHITHKA,FL,32465,09/20/2022
10/06/2022,"$1,639.27",917 EMERALDA RD,ORLANDO,FL,32808,09/13/2022
10/06/2022,"$7,443.36",1607 QUEENSWAY RD,ORLANDO,FL,32808,09/13/2022
10/06/2022,"$3,627.76",7900 S ORANGE BLOSSOM TRL UNIT,ORLANDO,FL,32809,09/13/2022
10/06/2022,"$4,675.96",4409 SPARTAN DR,ORLANDO,FL,32822,09/13/2022
10/06/2022,"$117,115.22",14664 SAINT GEORGES HILL DR,ORLANDO,FL,32828,09/13/2022
10/06/2022,"$11,749.14",6129 OLD WINTER GARDEN RD,ORLANDO,FL,32835,09/13/2022
10/06/2022,"$2,250.59",603 WALLER ST,PLANT CITY,FL,33563,08/11/2022
10/06/2022,"$9,319.82",4021 BRAESGATE LN,TAMPA,FL,33624,08/11/2022
10/06/2022,"$21,856.63",0 GROVE RESORT AVE UNIT 1403,WINTER GARDEN,FL,34787,09/13/2022
10/11/2022,"$1,747.98",23021 AVENUE A,ALVA,FL,33920,08/18/2022
10/11/2022,"$19,379.34",545 NE 7TH TER,CAPE CORAL,FL,33909,08/11/2022
10/11/2022,"$15,552.03",2942 SW 4TH PL,CAPE CORAL,FL,33914,08/11/2022
10/11/2022,"$4,313.57",3322 TROPICANA PKWY W,CAPE CORAL,FL,33993,08/18/2022
10/11/2022,"$3,128.61",1813 EMBERS PKWY W,CAPE CORAL,FL,33993,08/18/2022
10/11/2022,"$3,077.49",1815 EMBERS PKWY W,CAPE CORAL,FL,33993,08/18/2022
10/11/2022,"$1,692.15",VALENCIA AVE,DAYTONA BEACH,FL,32114,09/22/2022
10/11/2022,"$2,659.23",5110 PENVAN AVE,DELEON SPRINGS,FL,32130,09/22/2022
10/11/2022,"$2,349.78",SOUTH AVE,DELTONA,FL,32725,09/22/2022
10/11/2022,"$8,416.12",1675 BRADY DR,DELTONA,FL,32725,09/22/2022
10/11/2022,"$2,431.09",1989 MONTEREY DR,DELTONA,FL,32738,09/22/2022
10/11/2022,"$2,693.04",491 KATHERWOOD CT,DELTONA,FL,32738,09/22/2022
10/11/2022,"$3,252.34",2362 CALIFORNIA ST,DELTONA,FL,32738,09/22/2022
10/11/2022,"$3,107.08",3288 PARTRIDGE ST,DELTONA,FL,32738,09/22/2022
10/11/2022,"$5,270.18",PERRY LN,ENTERPRISE,FL,32725,09/22/2022
10/11/2022,"$9,910.14",321 13TH S FERNANDINA BEACH 32,FERNANDINA BEACH,FL,32034,09/08/2022
10/11/2022,"$1,998.60",4217 WOODSIDE AVE,FORT MYERS,FL,33905,08/18/2022
10/11/2022,"$2,789.21",7241 CHURCH ST,FORT MYERS,FL,33908,08/11/2022
10/11/2022,"$1,874.66",2100 HALE ST,FORT MYERS,FL,33916,08/18/2022
10/11/2022,"$15,401.00",1521 SE 163RD ST,HAWTHORNE,FL,32640,08/18/2022
10/11/2022,"$2,340.74",2805 NEWCOMBE LN,KISSIMMEE,FL,34741,09/08/2022
10/11/2022,"$19,950.62",1118 GREENSKEEP DR,KISSIMMEE,FL,34741,09/08/2022
10/11/2022,"$4,442.60",5367 W IRLO BRONSON MEM HWY 4-,KISSIMMEE,FL,34746,08/18/2022
10/11/2022,"$4,145.38",5367 W IRLO BRONSON MEM HWY 4-,KISSIMMEE,FL,34746,08/18/2022
10/11/2022,"$9,009.48",4562 YELLOWGOLD RD E 104,KISSIMMEE,FL,34746,09/08/2022
10/11/2022,"$4,436.88",5367 W IRLO BRONSON MEM HWY 1-,KISSIMMEE,FL,34746,08/18/2022
10/11/2022,"$4,442.60",5367 W IRLO BRONSON MEM HWY 1-,KISSIMMEE,FL,34746,08/18/2022
10/11/2022,"$4,145.38",5367 W IRLO BRONSON MEM HWY 1-,KISSIMMEE,FL,34746,08/18/2022
10/11/2022,"$4,881.75",5367 W IRLO BRONSON MEM HWY 1-,KISSIMMEE,FL,34746,08/18/2022
10/11/2022,"$4,145.38",5367 W IRLO BRONSON MEM HWY 2-,KISSIMMEE,FL,34746,08/18/2022
10/11/2022,"$4,452.02",5367 W IRLO BRONSON MEM HWY 2-,KISSIMMEE,FL,34746,08/18/2022
10/11/2022,"$4,442.60",5367 W IRLO BRONSON MEM HWY 2-,KISSIMMEE,FL,34746,08/18/2022
10/11/2022,"$4,784.30",5367 W IRLO BRONSON MEM HWY 2-,KISSIMMEE,FL,34746,08/18/2022
10/11/2022,"$4,442.60",5367 W IRLO BRONSON MEM HWY 3-,KISSIMMEE,FL,34746,08/20/2022
10/11/2022,"$4,145.38",5367 W IRLO BRONSON MEM HWY 3-,KISSIMMEE,FL,34746,08/20/2022
10/11/2022,"$2,926.04",8536 W IRLO BRONSON MEM HWY 21,KISSIMMEE,FL,34747,09/08/2022
10/11/2022,"$16,003.15",7721 SIMON RIDGE CT,KISSIMMEE,FL,34747,09/08/2022
10/11/2022,"$3,392.29",1121 JAMES AVE,LEHIGH ACRES,FL,33936,08/11/2022
10/11/2022,"$3,100.89",3718 3RD ST W,LEHIGH ACRES,FL,33971,08/11/2022
10/11/2022,"$3,061.95",4313 11TH ST W,LEHIGH ACRES,FL,33971,08/11/2022
10/11/2022,"$3,129.31",3106 14TH ST W,LEHIGH ACRES,FL,33971,08/11/2022
10/11/2022,"$3,077.01",4312 10TH ST W,LEHIGH ACRES,FL,33971,08/11/2022
10/11/2022,"$3,203.00",5205 3RD ST W,LEHIGH ACRES,FL,33971,08/11/2022
10/11/2022,"$3,272.85",CORNER LOT,LEHIGH ACRES,FL,33971,08/11/2022
10/11/2022,"$4,106.39",3619 3RD ST W,LEHIGH ACRES,FL,33971,08/18/2022
10/11/2022,"$3,469.50",1317 DIXIE AVE,LEHIGH ACRES,FL,33972,08/11/2022
10/11/2022,"$3,422.54",1511 CONGRESS AVE,LEHIGH ACRES,FL,33972,08/11/2022
10/11/2022,"$3,428.72",1316 NORTH AVE,LEHIGH ACRES,FL,33972,08/11/2022
10/11/2022,"$3,584.38",1420 JAMES AVE,LEHIGH ACRES,FL,33972,08/11/2022
10/11/2022,"$3,480.71",1211 CALVIN AVE,LEHIGH ACRES,FL,33972,08/11/2022
10/11/2022,"$3,472.38",1225 EIGHTH AVE,LEHIGH ACRES,FL,33972,08/11/2022
10/11/2022,"$3,287.69",1206 PALMETTO AVE,LEHIGH ACRES,FL,33972,08/11/2022
10/11/2022,"$3,611.98",1205 CORTEZ AVE,LEHIGH ACRES,FL,33972,08/11/2022
10/11/2022,"$3,425.53",1315 DIXIE AVE,LEHIGH ACRES,FL,33972,08/11/2022
10/11/2022,"$3,417.63",817 EDISON AVE,LEHIGH ACRES,FL,33972,08/11/2022
10/11/2022,"$3,084.12",3807 E 7TH ST,LEHIGH ACRES,FL,33972,08/11/2022
10/11/2022,"$3,659.41",513 DESOTO AVE,LEHIGH ACRES,FL,33972,08/11/2022
10/11/2022,"$3,456.54",1002 EUCLID AVE,LEHIGH ACRES,FL,33972,08/11/2022
10/11/2022,"$3,159.50",124/126 ICHABOD AVE,LEHIGH ACRES,FL,33973,08/11/2022
10/11/2022,"$3,137.40",5233/5235 24TH ST SW,LEHIGH ACRES,FL,33973,08/11/2022
10/11/2022,"$3,093.37",2425/2427 JOE AVE S,LEHIGH ACRES,FL,33973,08/11/2022
10/11/2022,"$3,188.74",4826 LEONARD BLVD S,LEHIGH ACRES,FL,33973,08/11/2022
10/11/2022,"$3,193.19",729 GILBERT AVE S,LEHIGH ACRES,FL,33973,08/11/2022
10/11/2022,"$2,657.40",156 MEADOW RD,LEHIGH ACRES,FL,33973,08/18/2022
10/11/2022,"$2,998.35",373 CHAMONIX AVE S,LEHIGH ACRES,FL,33974,08/11/2022
10/11/2022,"$2,892.54",692/694 ALABAMA RD S,LEHIGH ACRES,FL,33974,08/11/2022
10/11/2022,"$5,770.07",1236 MILWAUKEE BLVD,LEHIGH ACRES,FL,33974,08/11/2022
10/11/2022,"$2,982.11",4313 SALLY AVE S,LEHIGH ACRES,FL,33976,08/11/2022
10/11/2022,"$3,135.82",3507 39TH ST SW,LEHIGH ACRES,FL,33976,08/11/2022
10/11/2022,"$3,146.67",2604 37TH ST SW,LEHIGH ACRES,FL,33976,08/11/2022
10/11/2022,"$3,304.81",2501 41ST ST SW,LEHIGH ACRES,FL,33976,08/11/2022
10/11/2022,"$3,218.95",2500 52ND ST SW,LEHIGH ACRES,FL,33976,08/11/2022
10/11/2022,"$2,977.51",3700 35TH ST SW,LEHIGH ACRES,FL,33976,08/11/2022
10/11/2022,"$3,216.63",2612 33RD ST SW,LEHIGH ACRES,FL,33976,08/11/2022
10/11/2022,"$3,050.54",4309 DOUGLAS LN,LEHIGH ACRES,FL,33976,08/11/2022
10/11/2022,"$3,092.11",3906 2ND ST SW,LEHIGH ACRES,FL,33976,08/11/2022
10/11/2022,"$3,097.24",3111 2ND ST SW,LEHIGH ACRES,FL,33976,08/11/2022
10/11/2022,"$3,088.97",3200 8TH ST SW,LEHIGH ACRES,FL,33976,08/11/2022
10/11/2022,"$6,049.07",105 NE WEAVER RUN,MICANOPY,FL,32667,08/11/2022
10/11/2022,"$1,346.16",CHISHOLM ST,NEW SMYRNA BEACH,FL,32168,09/22/2022
10/11/2022,"$1,951.39",1826 BEACHWOOD DR,NORTH FORT MYERS,FL,33903,08/11/2022
10/11/2022,"$2,655.95",2912 14TH CT E,PANAMA CITY,FL,32401,09/01/2022
10/11/2022,"$1,751.56",997 DETROIT AVE,PANAMA CITY,FL,32401,08/04/2022
10/11/2022,"$2,347.09",900 WILSON AVE,PANAMA CITY,FL,32401,08/04/2022
10/11/2022,"$2,138.25",804 PREMIER DR,PANAMA CITY,FL,32401,08/04/2022
10/11/2022,"$2,235.40",11026 DARTMOUTH PL,PANAMA CITY,FL,32404,08/04/2022
10/11/2022,"$2,204.49",8338 ANGIE CIR,PANAMA CITY,FL,32404,08/04/2022
10/11/2022,"$16,331.96",16701 FRONT BEACH RD 904,PANAMA CITY BEACH,FL,32413,08/04/2022
10/11/2022,"$2,278.03",N CENTER ST,PIERSON,FL,32180,08/23/2022
10/11/2022,"$4,107.55",12476 E IRLO BRONSON MEM HWY,SAINT CLOUD,FL,34771,09/08/2022
10/11/2022,"$1,285.38",HOLOPAW GROVES RD,SAINT CLOUD,FL,34771,08/16/2022
10/11/2022,"$1,258.80",HOLOPAW GROVES RD,SAINT CLOUD,FL,34771,08/16/2022
10/11/2022,"$1,208.73",HOLOPAW GROVES RD,SAINT CLOUD,FL,34773,09/08/2022
10/11/2022,"$1,291.43",1516 1ST ST,SOUTHPORT,FL,32409,08/04/2022
10/11/2022,"$1,609.22",10841 HWY 231,YOUNGSTOWN,FL,32466,08/04/2022
10/12/2022,"$2,703.37",W 9TH ST,ATLANTIC BEACH,FL,32233,08/23/2022
10/12/2022,"$17,737.19",3118 N SHERIFF DR,BEVERLY HILLS,FL,34465,09/22/2022
10/12/2022,"$4,896.18",1 MELISSA DR,BEVERLY HILLS,FL,34465,09/22/2022
10/12/2022,"$4,653.04",11895 N MONICA DR,CITRUS SPRINGS,FL,34433,09/22/2022
10/12/2022,"$3,918.87",3884 W HAMPSHIRE BLVD,CITRUS SPRINGS,FL,34433,09/22/2022
10/12/2022,"$4,519.80",6846 N SANDBORN LOOP,CITRUS SPRINGS,FL,34433,09/22/2022
10/12/2022,"$4,641.90",3766 W LON LN,CITRUS SPRINGS,FL,34433,09/22/2022
10/12/2022,"$2,292.78",3485 W HAMPSHIRE BLVD,CITRUS SPRINGS,FL,34433,09/15/2022
10/12/2022,"$4,753.86",8358 N ELIDA AVE,CITRUS SPRINGS,FL,34434,09/22/2022
10/12/2022,"$1,016.18",8273 N GOLFVIEW DR,CITRUS SPRINGS,FL,34434,09/22/2022
10/12/2022,"$1,086.80",6657 N NANTUCKET WAY,CITRUS SPRINGS,FL,34434,09/22/2022
10/12/2022,"$1,355.79",2676 W GARDENIA DR,CITRUS SPRINGS,FL,34434,09/22/2022
10/12/2022,"$2,081.96",9932 N DENVER TER,CITRUS SPRINGS,FL,34434,09/22/2022
10/12/2022,"$1,319.30",8204 N HALE RD,CITRUS SPRINGS,FL,34434,09/22/2022
10/12/2022,"$6,528.15",6157 N WALTER TER,CITRUS SPRINGS,FL,34434,09/22/2022
