"auction_date","auction_time","sold_to","sold_amount","opening_bid","assessed_value","surplus_amount","case_number","certificate_number","parcel_id","address","city","state","zip"
"10/16/2024","01:05 PM ET","3rd Party Bidder","$85,100.00","$5,677.84","$65,663.00","$79,422.16","2024-1779TD","03735-2022","028766-0000","2611 N SUNNY ACRES DR","JACKSONVILLE","FL","32209"
"10/16/2024","01:13 PM ET","3rd Party Bidder","$48,200.00","$6,159.50","$74,555.00","$42,040.50","2024-1785TD","00637-2022","003677-0000","6449 BLUEBIRD RD","JACKSONVILLE","FL","32219"
"10/16/2024","01:24 PM ET","3rd Party Bidder","$62,400.00","$6,335.77","$65,654.00","$56,064.23","2024-1793TD","07006-2022","052764-0000","1307 GRUNTHAL ST","JACKSONVILLE","FL","32209"
"10/16/2024","02:45 PM ET","3rd Party Bidder","$60,200.00","$9,225.24","$122,096.00","$50,974.76","2024-1794TD","07163-2022","053675-0000","1102 W 13TH ST","JACKSONVILLE","FL","32209"
"10/16/2024","02:59 PM ET","3rd Party Bidder","$65,700.00","$8,577.69","$80,781.00","$57,122.31","2024-1796TD","16720-2022","030832-0000","3181 BRASQUE DR","JACKSONVILLE","FL","32209"
"10/16/2024","03:03 PM ET","3rd Party Bidder","$22,100.00","$1,678.85","$19,481.00","$20,421.15","2024-1801TD","04868-2022","038241-0000","5056 FREDERICKSBURG AVE","JACKSONVILLE","FL","32208"
"10/16/2024","03:28 PM ET","3rd Party Bidder","$80,000.00","$22,616.47","$39,575.00","$57,383.53","2024-1807TD","11176-2022","106832-0030","678 SPAULDING RD","JACKSONVILLE","FL","32218"
"10/16/2024","03:29 PM ET","3rd Party Bidder","$5,000.00","$1,471.42","$6,282.00","$3,528.58","2024-1814TD","11358-2022","108039-0000","0 ORANGEDALE AVE","JACKSONVILLE","FL","32218"
"10/16/2024","03:37 PM ET","3rd Party Bidder","$60,400.00","$3,566.23","$28,449.00","$56,833.77","2024-1823TD","07438-2022","055679-0000","346 KING ST","JACKSONVILLE","FL","32204"
"10/16/2024","03:38 PM ET","3rd Party Bidder","$4,100.00","$1,145.15","$6,012.00","$2,954.85","2024-1825TD","11915-2022","114107-0000","0 WINTHROP ST","JACKSONVILLE","FL","32206"
"10/16/2024","03:43 PM ET","3rd Party Bidder","$5,100.00","$1,291.70","$4,885.00","$3,808.30","2024-1831TD","06165-2022","047342-0000","0 W 9TH ST","JACKSONVILLE","FL","32209"
"10/16/2024","04:03 PM ET","3rd Party Bidder","$36,000.00","$2,617.42","$9,542.00","$33,382.58","2024-1842TD","14766-2022","156712-0000","11252 PINE ST","JACKSONVILLE","FL","32258"
"10/16/2024","04:07 PM ET","3rd Party Bidder","$6,400.00","$1,475.34","$7,832.00","$4,924.66","2024-1845TD","13251-2022","133046-0000","0 E 28TH ST","JACKSONVILLE","FL","32206"
"10/16/2024","04:42 PM ET","3rd Party Bidder","$19,900.00","$2,516.85","$23,443.00","$17,383.15","2024-1853TD","03338-2022","025869-0000","0 MERIVALE ROAD","JACKSONVILLE","FL","32208"
"10/16/2024","04:46 PM ET","3rd Party Bidder","$10,400.00","$1,988.12","$7,190.00","$8,411.88","2024-1855TD","07647-2022","057053-0000","3347 NOLAN ST","JACKSONVILLE","FL","32254"
"10/16/2024","04:53 PM ET","3rd Party Bidder","$16,000.00","$2,272.36","$11,306.00","$13,727.64","2024-1856TD","02970-2022","022349-0000","6014 W MONCRIEF RD","JACKSONVILLE","FL","32209"
"10/16/2024","05:08 PM ET","3rd Party Bidder","$14,300.00","$2,193.05","$18,885.00","$12,106.95","2024-1858TD","05940-2022","046091-0010","0 W 18TH ST","JACKSONVILLE","FL","32209"
"10/16/2024","05:13 PM ET","3rd Party Bidder","$6,100.00","$1,744.33","$13,404.00","$4,355.67","2024-1860TD","02900-2022","021833-0000","0 DEKLE AVE","JACKSONVILLE","FL","32219"
"10/16/2024","05:19 PM ET","3rd Party Bidder","$11,900.00","$2,258.00","$22,048.00","$9,642.00","2024-1866TD","03930-2022","030002-0000","0 HAMILTON CIR","JACKSONVILLE","FL","32209"
"10/16/2024","05:21 PM ET","3rd Party Bidder","$5,300.00","$2,046.75","$7,500.00","$3,253.25","2024-1875TD","11834-2022","113517-0000","0 E 15TH ST","JACKSONVILLE","FL","32206"
"10/16/2024","05:28 PM ET","3rd Party Bidder","$9,100.00","$2,070.10","$2,305.00","$7,029.90","2024-1892TD","05377-2022","041470-0000","4526 W MONCRIEF RD","JACKSONVILLE","FL","32209"
"10/16/2024","05:54 PM ET","3rd Party Bidder","$5,600.00","$3,761.54","$20,134.00","$1,838.46","2024-1900TD","09770-2022","086182-0000","0 BENEDICT RD","JACKSONVILLE","FL","32209"
"10/16/2024","05:58 PM ET","3rd Party Bidder","$10,600.00","$3,257.16","$23,042.00","$7,342.84","2024-1908TD","00825-2022","004687-0110","9581 MINOR LN","JACKSONVILLE","FL","32220"
"10/16/2024","05:59 PM ET","3rd Party Bidder","$3,100.00","$1,499.11","$18.00","$1,600.89","2024-1912TD","13726-2022","143687-0200","0 JASPER AVE","JACKSONVILLE","FL","32211"
"10/16/2024","06:03 PM ET","3rd Party Bidder","$8,100.00","$3,358.18","$33,759.00","$4,741.82","2024-1914TD","05007-2022","039498-0000","0 CLYDE DR","JACKSONVILLE","FL","32208"
"10/16/2024","06:06 PM ET","3rd Party Bidder","$16,300.00","$2,981.02","$22,966.00","$13,318.98","2024-1919TD","06921-2022","052205-0000","1754 W 10TH ST","JACKSONVILLE","FL","32209"
"10/16/2024","06:07 PM ET","3rd Party Bidder","$12,900.00","$3,711.93","$12,411.00","$9,188.07","2024-1921TD","04186-2022","031804-0000","704 LYNTON ST","JACKSONVILLE","FL","32208"
"10/16/2024","06:12 PM ET","3rd Party Bidder","$32,100.00","$3,920.87","$10,227.00","$28,179.13","2024-1922TD","08116-2022","063309-0000","2902 LENOX AVE","JACKSONVILLE","FL","32254"
"10/16/2024","06:13 PM ET","3rd Party Bidder","$11,100.00","$2,554.34","$9,596.00","$8,545.66","2024-1929TD","02861-2022","021649-0000","0 REDPOLL AVE","JACKSONVILLE","FL","32219"
"10/16/2024","06:22 PM ET","3rd Party Bidder","$8,500.00","$3,700.20","$19,033.00","$4,799.80","2024-1935TD","01505-2022","012481-0000","7642 PLANTS LN","JACKSONVILLE","FL","32210"
"10/16/2024","06:25 PM ET","3rd Party Bidder","$8,100.00","$2,424.53","$13,396.00","$5,675.47","2024-1945TD","04789-2022","037543-0050","9735 VALERIE ST","JACKSONVILLE","FL","32208"
"10/16/2024","06:39 PM ET","3rd Party Bidder","$21,500.00","$5,602.47","$23,940.00","$15,897.53","2024-1955TD","01777-2022","013669-0010","8478 METTO RD","JACKSONVILLE","FL","32244"
"10/16/2024","06:40 PM ET","3rd Party Bidder","$11,700.00","$2,950.09","$13,029.00","$8,749.91","2024-1956TD","05918-2022","045925-0000","0 W 20TH ST","JACKSONVILLE","FL","32209"
"10/16/2024","06:51 PM ET","3rd Party Bidder","$14,300.00","$6,398.24","$28,897.00","$7,901.76","2024-1957TD","13323-2022","133726-0000","0 N PEARL ST","JACKSONVILLE","FL","32206"
"10/16/2024","07:04 PM ET","3rd Party Bidder","$15,600.00","$1,853.89","$13,612.00","$13,746.11","2024-1959TD","00532-2022","002979-0000","0 UTSEY RD","JACKSONVILLE","FL","32219"
"10/16/2024","07:09 PM ET","3rd Party Bidder","$17,300.00","$4,155.39","$32,180.00","$13,144.61","2024-1961TD","00626-2022","003550-0010","6615 ZORA ST","JACKSONVILLE","FL","32219"
"10/16/2024","07:14 PM ET","3rd Party Bidder","$15,100.00","$4,067.54","$40,477.00","$11,032.46","2024-1972TD","01690-2022","013222-0055","8408 NUSSBAUM DR","JACKSONVILLE","FL","32210"
"10/16/2024","07:33 PM ET","3rd Party Bidder","$34,100.00","$6,910.63","$100,240.00","$27,189.37","2024-1974TD","303590-2022","027842-0000","5506 AVENUE B","JACKSONVILLE","FL","32209"
"10/16/2024","07:40 PM ET","3rd Party Bidder","$49,900.00","$4,729.02","$24,132.00","$45,170.98","2024-1979TD","07214-2022","053894-0000","1254 HART ST","JACKSONVILLE","FL","32209"
"10/16/2024","07:52 PM ET","3rd Party Bidder","$27,100.00","$4,166.70","$28,356.00","$22,933.30","2024-1980TD","00834-2022","004714-0000","1439 JONES RD","JACKSONVILLE","FL","32220"
"10/30/2024","09:01 AM ET","3rd Party Bidder","$600.00","$594.27","$1,000.00","$5.73","2024-1609TD","14456-2022","154166-2252","8539 W GATE PKWY 721","JACKSONVILLE","FL","32216"
"10/30/2024","09:30 AM ET","3rd Party Bidder","$56,300.00","$18,776.97","$32,503.00","$37,523.03","2024-1816TD","09050-2022","077318-0020","1865 HARTRIDGE ST","JACKSONVILLE","FL","32209"
"10/30/2024","09:32 AM ET","3rd Party Bidder","$8,100.00","$934.13","$5,626.00","$7,165.87","2024-1849TD","09580-2022","085028-0010","0 W 34TH ST","JACKSONVILLE","FL","32209"
"10/30/2024","09:36 AM ET","3rd Party Bidder","$23,200.00","$2,450.74","$28,791.00","$20,749.26","2024-1851TD","09056-2022","077350-0000","2151 MCQUADE ST","JACKSONVILLE","FL","32209"
"10/30/2024","09:39 AM ET","3rd Party Bidder","$7,300.00","$1,258.53","$7,672.00","$6,041.47","2024-1869TD","00546-2022","003100-0000","0 ARMCO ST","JACKSONVILLE","FL","32219"
"10/30/2024","09:41 AM ET","3rd Party Bidder","$20,800.00","$4,618.37","$37,499.00","$16,181.63","2024-1893TD","01648-2022","013194-1800","8417 VINING ST","JACKSONVILLE","FL","32210"
"10/30/2024","09:49 AM ET","3rd Party Bidder","$28,100.00","$5,109.75","$25,235.00","$22,990.25","2024-1946TD","08300-2022","066989-0000","1335 ORTON ST","JACKSONVILLE","FL","32205"
"10/30/2024","09:51 AM ET","3rd Party Bidder","$20,100.00","$3,988.11","$22,391.00","$16,111.89","2024-1967TD","16860-2022","111493-7008","7520 COLONY COVE LN","JACKSONVILLE","FL","32277"
"01/15/2025","09:09 AM ET","3rd Party Bidder","$39,500.00","$5,389.00","$13,602.00","$34,111.00","2024-1266TD","09237-2022","081900-0000","2426 MARK AVE","JACKSONVILLE","FL","32207"
"01/15/2025","09:17 AM ET","3rd Party Bidder","$17,100.00","$1,843.54","$3,163.00","$15,256.46","2024-2005TD","13069-2022","131782-0000","1721 E 22ND ST","JACKSONVILLE","FL","32206"
"01/15/2025","09:24 AM ET","3rd Party Bidder","$26,100.00","$5,593.25","$16,530.00","$20,506.75","2024-2015TD","12155-2022","115667-0005","1842 E 9TH ST","JACKSONVILLE","FL","32206"
"01/15/2025","09:47 AM ET","3rd Party Bidder","$7,300.00","$1,571.25","$1,155.00","$5,728.75","2024-2024TD","17852-2018","146255-0000","0 PACKARD DR","JACKSONVILLE","FL","32246"
"01/15/2025","09:09 AM ET","3rd Party Bidder","$39,500.00","$5,389.00","$13,602.00","$34,111.00","2024-1266TD","09237-2022","081900-0000","2426 MARK AVE","JACKSONVILLE","FL","32207"
"01/15/2025","09:17 AM ET","3rd Party Bidder","$17,100.00","$1,843.54","$3,163.00","$15,256.46","2024-2005TD","13069-2022","131782-0000","1721 E 22ND ST","JACKSONVILLE","FL","32206"
"01/15/2025","09:24 AM ET","3rd Party Bidder","$26,100.00","$5,593.25","$16,530.00","$20,506.75","2024-2015TD","12155-2022","115667-0005","1842 E 9TH ST","JACKSONVILLE","FL","32206"
"01/15/2025","09:47 AM ET","3rd Party Bidder","$7,300.00","$1,571.25","$1,155.00","$5,728.75","2024-2024TD","17852-2018","146255-0000","0 PACKARD DR","JACKSONVILLE","FL","32246"
"01/15/2025","10:16 AM ET","3rd Party Bidder","$3,900.00","$3,622.54","$1,365.00","$277.46","2024-2072TD","14608-2018","108329-0000","0 WADE RD","JACKSONVILLE","FL","32218"
"01/15/2025","10:22 AM ET","3rd Party Bidder","$8,500.00","$1,876.09","$4,591.00","$6,623.91","2024-2076TD","11988-2019","084314-0210","0 N CANAL ST","JACKSONVILLE","FL","32209"
"01/15/2025","10:27 AM ET","3rd Party Bidder","$3,500.00","$2,088.87","$7,440.00","$1,411.13","2024-2077TD","08931-2019","052387-0000","0 WILSON ST","JACKSONVILLE","FL","32209"
"10/01/2024","10:02 AM ET","3rd Party Bidder","$8,010.00","$1,941.84","$10,469.00","$6,068.16","TD 2024-051","2022-2850","11130-008-001","UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"10/01/2024","10:08 AM ET","3rd Party Bidder","$17,010.00","$5,543.94","$50,000.00","$11,466.06","TD 2024-052","2022-2564","09005-005-001","UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"10/01/2024","10:11 AM ET","3rd Party Bidder","$9,010.00","$2,337.97","$3,993.00","$6,672.03","TD 2024-054","2022-3312","15889-000-000","UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"10/01/2024","10:17 AM ET","3rd Party Bidder","$75,940.00","$28,248.51","$64,356.00","$47,691.49","TD 2024-055","2022-2404","08017-000-000","3919 NW 12TH DR","GAINESVILLE","FL","32609"
"10/01/2024","10:19 AM ET","3rd Party Bidder","$66,600.00","$12,953.59","$179,729.00","$53,646.41","TD 2024-056","2022-4275","20098-000-000","20805 SE 162ND AVE","HAWTHORNE","FL","32640"
"10/08/2024","10:02 AM ET","3rd Party Bidder","$8,010.00","$5,692.32","$49,076.00","$2,317.68","TD 2024-058","2022-3917","18354-043-008","14012 SE 174TH PL","HAWTHORNE","FL","32640"
"10/08/2024","10:07 AM ET","3rd Party Bidder","$20,010.00","$3,729.24","$8,000.00","$16,280.76","TD 2024-059","2022-2870","11246-000-000","118 SE 24TH ST","GAINESVILLE","FL","32641"
"10/08/2024","10:09 AM ET","3rd Party Bidder","$13,110.00","$4,513.58","$29,736.00","$8,596.42","TD 2024-060","2022-70","00420-000-000","17939 DOUGLASS ST","HIGH SPRINGS","FL","32643"
"10/15/2024","10:10 AM ET","3rd Party Bidder","$93,030.00","$9,598.17","$111,935.00","$83,431.83","TD 2024-062","2022-3566","16720-022-000","108 SW 8TH ST","MICANOPY","FL","32667"
"10/15/2024","10:17 AM ET","3rd Party Bidder","$4,910.00","$1,460.27","$800.00","$3,449.73","TD 2024-064","2022-605","03192-002-006","UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"12/03/2024","10:05 AM ET","3rd Party Bidder","$9,510.00","$4,303.01","$2,143.00","$5,206.99","TD 2024-039","2022-3341","16014-006-000","UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"12/03/2024","10:06 AM ET","3rd Party Bidder","$101,010.00","$15,393.48","$148,442.00","$85,616.52","TD 2024-065","2022-1761","06680-020-007","927 SW 55TH TER","GAINESVILLE","FL","32607"
"12/03/2024","10:09 AM ET","3rd Party Bidder","$57,010.00","$4,714.50","$78,529.00","$52,295.50","TD 2024-066","2022-1809","06770-154-000","2811 SW ARCHER RD UNIT S154","GAINESVILLE","FL","32608"
"12/17/2024","10:27 AM ET","3rd Party Bidder","$119,260.00","$11,586.93","$101,207.00","$107,673.07","TD 2024-075","2022-2406","08035-039-000","4120 NW 10TH ST","GAINESVILLE","FL","32609"
"12/17/2024","10:31 AM ET","3rd Party Bidder","$26,010.00","$1,890.69","$8,785.00","$24,119.31","TD 2024-077","2022-59","00371-000-000","UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"01/07/2025","10:01 AM ET","3rd Party Bidder","$7,390.00","$7,383.99","$4,499.00","$6.01","TD 2024-079","2017-4824","17220-002-000","UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"01/07/2025","10:14 AM ET","3rd Party Bidder","$110,000.00","$10,010.84","$150,961.00","$99,989.16","TD 2024-081","2022-3384","16107-503-005","1615 SE 15TH AVE","GAINESVILLE","FL","32641"
"01/14/2025","10:09 AM ET","3rd Party Bidder","$33,210.00","$4,787.17","$39,629.00","$28,422.83","TD 2024-083","2022-3712","17257-025-000","14522 NE 138TH PL","WALDO","FL","32694"
"01/14/2025","10:14 AM ET","3rd Party Bidder","$11,010.00","$3,209.66","$20,038.00","$7,800.34","TD 2024-084","2022-401","02401-012-000","UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"01/14/2025","10:19 AM ET","3rd Party Bidder","$8,360.00","$2,239.19","$9,389.00","$6,120.81","TD 2024-086","2022-2829","11018-000-000","UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"01/14/2025","10:23 AM ET","3rd Party Bidder","$6,010.00","$2,439.05","$11,011.00","$3,570.95","TD 2024-087","2022-3272","15740-000-000","UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"10/01/2024","10:10 AM CT","3rd Party Bidder","$27,500.00","$1,770.85","$22,880.00","$25,729.15","2024-2447TD","2447","12129-000-000","2917 BRADENTON AVE","PANAMA CITY","FL","32405"
"10/01/2024","10:13 AM CT","3rd Party Bidder","$9,900.00","$2,316.06","$15,123.00","$7,583.94","2024-2689TD","2689","14489-000-000","33 3S 14W AVE","PANAMA CITY","FL","32405"
"10/01/2024","10:14 AM CT","3rd Party Bidder","$9,100.00","$2,521.87","$16,005.00","$6,578.13","2024-2892TD","2892","15912-020-000","3 4S 14W -99.1A-","PANAMA CITY","FL","32401"
"10/01/2024","10:22 AM CT","3rd Party Bidder","$7,800.00","$2,182.61","$9,448.00","$5,617.39","2024-2968TD","2968","16321-000-000","812 MAPLE AVE","PANAMA CITY","FL","32401"
"10/01/2024","10:10 AM CT","3rd Party Bidder","$27,500.00","$1,770.85","$22,880.00","$25,729.15","2024-2447TD","2447","12129-000-000","2917 BRADENTON AVE","PANAMA CITY","FL","32405"
"10/01/2024","10:13 AM CT","3rd Party Bidder","$9,900.00","$2,316.06","$15,123.00","$7,583.94","2024-2689TD","2689","14489-000-000","33 3S 14W AVE","PANAMA CITY","FL","32405"
"10/01/2024","10:14 AM CT","3rd Party Bidder","$9,100.00","$2,521.87","$16,005.00","$6,578.13","2024-2892TD","2892","15912-020-000","3 4S 14W -99.1A-","PANAMA CITY","FL","32401"
"10/01/2024","10:22 AM CT","3rd Party Bidder","$7,800.00","$2,182.61","$9,448.00","$5,617.39","2024-2968TD","2968","16321-000-000","812 MAPLE AVE","PANAMA CITY","FL","32401"
"10/08/2024","10:03 AM CT","3rd Party Bidder","$28,600.00","$28,549.19","$43,600.00","$50.81","2024-2812TD","2812","15233-010-000","1117 EVERITT AVE","PANAMA CITY","FL","32401"
"10/08/2024","10:04 AM CT","3rd Party Bidder","$35,300.00","$2,934.87","$34,687.00","$32,365.13","2024-2877TD","2877","15779-000-000","2709 7TH CT E","PANAMA CITY","FL","32401"
"10/08/2024","10:06 AM CT","3rd Party Bidder","$3,800.00","$1,873.01","$6,547.00","$1,926.99","2024-3020TD","3020","16724-000-000","MCKENZIE AVE","PANAMA CITY","FL","32401"
"10/08/2024","10:03 AM CT","3rd Party Bidder","$28,600.00","$28,549.19","$43,600.00","$50.81","2024-2812TD","2812","15233-010-000","1117 EVERITT AVE","PANAMA CITY","FL","32401"
"10/08/2024","10:04 AM CT","3rd Party Bidder","$35,300.00","$2,934.87","$34,687.00","$32,365.13","2024-2877TD","2877","15779-000-000","2709 7TH CT E","PANAMA CITY","FL","32401"
"10/08/2024","10:06 AM CT","3rd Party Bidder","$3,800.00","$1,873.01","$6,547.00","$1,926.99","2024-3020TD","3020","16724-000-000","MCKENZIE AVE","PANAMA CITY","FL","32401"
"10/22/2024","10:05 AM CT","3rd Party Bidder","$5,600.00","$1,429.36","$6,235.00","$4,170.64","2024-3216TD","3216","17915-000-000","630 8TH PL E","PANAMA CITY","FL","32401"
"10/22/2024","10:05 AM CT","3rd Party Bidder","$5,600.00","$1,429.36","$6,235.00","$4,170.64","2024-3216TD","3216","17915-000-000","630 8TH PL E","PANAMA CITY","FL","32401"
"10/29/2024","10:02 AM CT","3rd Party Bidder","$17,100.00","$16,462.26","$25,241.00","$637.74","2024-3545TD","3545","22471-000-000","346 SPRING AVE","PANAMA CITY","FL","32401"
"10/29/2024","10:02 AM CT","3rd Party Bidder","$17,100.00","$16,462.26","$25,241.00","$637.74","2024-3545TD","3545","22471-000-000","346 SPRING AVE","PANAMA CITY","FL","32401"
"10/29/2024","10:03 AM CT","3rd Party Bidder","$2,700.00","$2,129.34","$14,986.00","$570.66","2024-3610TD","3610","23194-010-000","613 POWELL AVE","PANAMA CITY","FL","32401"
"10/29/2024","10:09 AM CT","3rd Party Bidder","$12,900.00","$2,202.62","$11,858.00","$10,697.38","2024-3771TD","3771","24059-000-000","237 JAMES N","PANAMA CITY","FL","32401"
"10/29/2024","10:12 AM CT","3rd Party Bidder","$31,500.00","$1,425.91","$23,839.00","$30,074.09","2024-4252TD","4252","28203-000-000","1816 MOUND AVE","PANAMA CITY","FL","32405"
"11/05/2024","10:10 AM CT","3rd Party Bidder","$14,700.00","$3,106.93","$10,200.00","$11,593.07","2024-0312TD","312","01984-000-000","NANDINA","FOUNTAIN","FL","32438"
"11/05/2024","10:14 AM CT","3rd Party Bidder","$25,800.00","$5,950.33","$78,093.00","$19,849.67","2024-2954TD","2954","16222-000-000","706 CACTUS AVE","PANAMA CITY","FL","32401"
"11/05/2024","10:16 AM CT","3rd Party Bidder","$20,300.00","$2,175.73","$16,163.00","$18,124.27","2024-4805TD","4805","32748-001-004","17199 FRONT BEACH RD","PANAMA CITY BEACH","FL","32413"
"11/19/2024","10:04 AM CT","3rd Party Bidder","$30,100.00","$3,031.68","$53,954.00","$27,068.32","2024-1121TD","1121","05470-801-000","6844 SMITH RD","PANAMA CITY","FL","32404"
"11/19/2024","10:10 AM CT","3rd Party Bidder","$33,900.00","$1,609.79","$33,778.00","$32,290.21","2024-1843TD","1843","07645-085-000","8804 DOROTHY FARRIS RD","SOUTHPORT","FL","32409"
"11/19/2024","10:14 AM CT","3rd Party Bidder","$32,000.00","$2,263.89","$38,804.00","$29,736.11","2024-2253TD","2253","11568-000-000","2510 CANAL ST","LYNN HAVEN","FL","32444"
"11/19/2024","10:15 AM CT","3rd Party Bidder","$35,100.00","$12,765.28","$35,312.00","$22,334.72","2024-2523TD","2523","12718-000-000","2528 WAKULLA AVE","PANAMA CITY","FL","32405"
"11/19/2024","10:04 AM CT","3rd Party Bidder","$30,100.00","$3,031.68","$53,954.00","$27,068.32","2024-1121TD","1121","05470-801-000","6844 SMITH RD","PANAMA CITY","FL","32404"
"11/19/2024","10:10 AM CT","3rd Party Bidder","$33,900.00","$1,609.79","$33,778.00","$32,290.21","2024-1843TD","1843","07645-085-000","8804 DOROTHY FARRIS RD","SOUTHPORT","FL","32409"
"11/19/2024","10:14 AM CT","3rd Party Bidder","$32,000.00","$2,263.89","$38,804.00","$29,736.11","2024-2253TD","2253","11568-000-000","2510 CANAL ST","LYNN HAVEN","FL","32444"
"11/19/2024","10:15 AM CT","3rd Party Bidder","$35,100.00","$12,765.28","$35,312.00","$22,334.72","2024-2523TD","2523","12718-000-000","2528 WAKULLA AVE","PANAMA CITY","FL","32405"
"11/19/2024","10:18 AM CT","3rd Party Bidder","$22,100.00","$2,433.57","$22,050.00","$19,666.43","2024-3918TD","3918","25338-000-000","739 N 9TH PLZ","PANAMA CITY","FL","32404"
"11/19/2024","10:19 AM CT","3rd Party Bidder","$31,000.00","$17,711.05","$31,856.00","$13,288.95","2024-4329TD","4329","29338-000-000","1709 FOSTER AVE","PANAMA CITY","FL","32405"
"11/26/2024","10:07 AM CT","3rd Party Bidder","$17,300.00","$1,056.53","$7,368.00","$16,243.47","2024-0222TD","222","01311-000-000","IVYDELL ST","FOUNTAIN","FL","32438"
"11/26/2024","10:09 AM CT","3rd Party Bidder","$5,300.00","$997.90","$5,100.00","$4,302.10","2024-0319TD","319","01978-000-000","NANDINA ST","FOUNTAIN","FL","32438"
"11/26/2024","10:13 AM CT","3rd Party Bidder","$5,800.00","$1,003.83","$5,100.00","$4,796.17","2024-0335TD","335","02082-000-000","CAMELLA ST","FOUNTAIN","FL","32438"
"11/26/2024","10:15 AM CT","3rd Party Bidder","$9,900.00","$5,142.07","$9,945.00","$4,757.93","2024-0484TD","484","02847-015-000","12129 MONTCLAIR RD","FOUNTAIN","FL","32438"
"11/26/2024","10:20 AM CT","3rd Party Bidder","$27,900.00","$1,630.68","$19,194.00","$26,269.32","2024-0489TD","489","02893-000-000","SANDSTONE RD","FOUNTAIN","FL","32438"
