auction_date,judgment_amount,address,city,state,zip,date_added
05/24/2022,"$54,036.47",565 E 32 ST,HIALEAH,FL,33013,05/18/2022
05/24/2022,"$381,100.53",5584 PLUNKETT ST,HOLLYWOOD,FL,33021,05/18/2022
05/24/2022,"$14,340.42",120 REVERE AVE,INTERLACHEN,FL,32148,05/18/2022
05/24/2022,"$69,174.57",601 JEAN ST,INTERLACHEN,FL,32148,05/18/2022
05/24/2022,"$134,205.00",6339 PINE SUMMIT DR,JACKSONVILLE,FL,32211,05/18/2022
05/24/2022,"$236,002.63",4901 SIDNEY LN,JAY,FL,32565,05/18/2022
05/24/2022,"$114,266.57",33 HARVARD DR,LAKE WORTH,FL,33460,05/18/2022
05/24/2022,"$273,533.93",141 DOMMERICH DR,MAITLAND,FL,32751,05/18/2022
05/24/2022,"$219,920.82",11750 SW 18 ST 314-1,MIAMI,FL,33175,05/18/2022
05/24/2022,"$161,315.07",10511 SW 108 AVE 186,MIAMI,FL,33176,05/18/2022
05/24/2022,"$374,890.31",10275 SW 139 PL,MIAMI,FL,33186,05/18/2022
05/24/2022,"$733,045.56",14948 SW 132 AVE,MIAMI,FL,33186,05/18/2022
05/24/2022,"$30,180.98",1000 WEST AVE 432,MIAMI BEACH,FL,33139,05/18/2022
05/24/2022,"$199,873.25",15130 NW 29 AVE,MIAMI GARDENS,FL,33054,05/18/2022
05/24/2022,"$142,767.52",7282 BIRDIE LN,MILTON,FL,32570,05/18/2022
05/24/2022,"$342,252.93",3989 SW 153 AVE,MIRAMAR,FL,33027,05/18/2022
05/24/2022,"$119,746.83",1840 SE 57TH AVE,OCALA,FL,34480,05/18/2022
05/24/2022,"$297,174.74",142 PARKER COVE CT,OCOEE,FL,34761,05/18/2022
05/24/2022,"$203,273.52",2950 LAKESIDE VILLA,ORANGE PARK,FL,32073,05/18/2022
05/24/2022,"$111,514.60",1814 KINGSLAND AVE,ORLANDO,FL,32808,05/18/2022
05/24/2022,"$168,288.16",4357 CASSIUS ST,ORLANDO,FL,32811,05/18/2022
05/24/2022,"$46,494.55",4723 KING COLE BLVD,ORLANDO,FL,32811,05/18/2022
05/24/2022,"$282,002.13",2347 BLUE SAPPHIRE CIR,ORLANDO,FL,32837,05/18/2022
05/24/2022,"$172,081.12",3162 CEDARWOOD VILLAGE LN,PENSACOLA,FL,32514,05/18/2022
05/24/2022,"$228,631.78",4645 DEERFIELD DR,PENSACOLA,FL,32526,05/18/2022
05/24/2022,"$135,729.88",5822 ROBLE LOMA,PENSACOLA,FL,32526,05/18/2022
05/24/2022,"$664,521.29",750 SW 55 AVE,PLANTATION,FL,33317,05/18/2022
05/24/2022,"$352,968.43",1311 NE 25 AVE,POMPANO BEACH,FL,33062,05/18/2022
05/24/2022,"$784,781.68",1081 NE 27 WAY,POMPANO BEACH,FL,33062,05/18/2022
05/24/2022,"$293,215.61",189 SW DALTON CIR,PORT SAINT LUCIE,FL,34953,05/18/2022
05/24/2022,"$290,113.61",11144 RODEO LN,RIVERVIEW,FL,33579,05/18/2022
05/24/2022,"$150,440.69",658 OLD SAN MATEO RD,SAN MATEO,FL,32187,05/18/2022
05/24/2022,"$139,132.17",1110 VILLAGIO CIR 106 BLD 14,SARASOTA,FL,34237,05/18/2022
05/24/2022,"$220,212.60",916 SHANGRI LA DR,SEFFNER,FL,33584,05/18/2022
05/24/2022,"$377,710.70",500 80TH AVE,ST PETE BEACH,FL,33706,05/18/2022
05/24/2022,"$105,908.26",4528 2ND AVE N,ST PETERSBURG,FL,33713-8110,05/18/2022
05/24/2022,"$53,399.02",15125 SE 105TH AVE,SUMMERFIELD,FL,34491,05/18/2022
05/24/2022,$0.00,11806 WILLIAMS RD,THONOTOSASSA,FL,33592,05/18/2022
05/24/2022,"$866,614.28",7051 ALISO AVE,WEST PALM BEACH,FL,33413,05/18/2022
05/24/2022,"$70,368.32",2731 EMORY DR W F,WEST PALM BEACH,FL,33415,05/18/2022
05/24/2022,"$11,478.05",30 ANDOVER B,WEST PALM BEACH,FL,33417,05/18/2022
05/24/2022,"$467,381.23",222 LA COSTA WAY,WESTON,FL,33326,05/18/2022
05/24/2022,"$642,046.10",12507 OVERSTREET RD,WINDERMERE,FL,34786,05/18/2022
05/24/2022,"$1,168,497.77",2608 CARTER GROVE CIR,WINDERMERE,FL,34786,05/18/2022
05/24/2022,"$158,332.29",13 WILSON RD,WINTER HAVEN,FL,33880,05/18/2022
05/25/2022,"$160,846.90",635 DISNEY DR,APOPKA,FL,32712,05/18/2022
05/25/2022,"$342,366.76",516 SW 8TH ST,CAPE CORAL,FL,33991,05/18/2022
05/25/2022,"$145,128.20",2630 PEARCE DR # 310,CLEARWATER,FL,33764,05/18/2022
05/25/2022,"$461,748.84",4320 NW 107 AVE,CORAL SPRINGS,FL,33065,05/18/2022
05/25/2022,"$159,998.75",11584 ROYAL PALM BLVD,CORAL SPRINGS,FL,33065,05/18/2022
05/25/2022,"$485,566.63",8955 WILES RD 108,CORAL SPRINGS,FL,33067,05/18/2022
05/25/2022,"$411,267.92",11814 HIGHLAND PL,CORAL SPRINGS,FL,33071,05/18/2022
05/25/2022,"$704,042.03",5606 NW 122 TER,CORAL SPRINGS,FL,33076,05/18/2022
05/25/2022,"$78,506.90",1304 MOORE ST,DAYTONA BEACH,FL,32114,05/18/2022
05/25/2022,"$1,159,832.34",2425 E LAS OLAS BLVD,FORT LAUDERDALE,FL,33301,05/18/2022
05/25/2022,"$218,742.55",3498 NW 2 ST,FORT LAUDERDALE,FL,33311,05/18/2022
05/25/2022,"$82,066.27",13651 GANNET DR,FORT MYERS,FL,33908,05/18/2022
05/25/2022,"$171,259.36",3340/3342 STELLA ST,FORT MYERS,FL,33916,05/18/2022
05/25/2022,"$185,635.60",15020 BRIDGEWAY LN 401,FORT MYERS,FL,33919,05/18/2022
05/25/2022,"$15,996.19",19490 DEVONWOOD CIR,FORT MYERS,FL,33967,05/18/2022
05/25/2022,"$157,478.75",5603 HICKORY DR,FORT PIERCE,FL,34982,05/18/2022
05/25/2022,"$15,978.58",1732 W SANDERLING LN 1,FORT PIERCE,FL,34982,05/18/2022
05/25/2022,"$199,923.95",6395 W 27 AVE 103-1,HIALEAH,FL,33016,05/18/2022
05/25/2022,"$178,183.59",2919 ARTHUR ST,HOLLYWOOD,FL,33020,05/18/2022
05/25/2022,"$105,296.13",5907-09 LEE ST,HOLLYWOOD,FL,33021,05/18/2022
05/25/2022,"$233,445.86",829 S 63 AVE,HOLLYWOOD,FL,33023,05/18/2022
05/25/2022,"$106,008.15",4926 DONCASTER AVE,JACKSONVILLE,FL,32208,05/18/2022
05/25/2022,"$167,094.06",3033 YANLEE LN,JACKSONVILLE,FL,32223,05/18/2022
05/25/2022,"$332,250.49",13891 SUNRISE LAKE CT,JACKSONVILLE,FL,32224,05/18/2022
05/25/2022,"$123,177.00",8039 W BRIDGECREEK DR,JACKSONVILLE,FL,32244,05/18/2022
05/25/2022,"$5,605.84",6212 JAMISON CT,JACKSONVILLE,FL,32258,05/18/2022
05/25/2022,"$8,217.07",196 MAGNOLIA RUN LOT 196,LAKE ALFRED,FL,33850,05/18/2022
05/25/2022,"$374,961.47",5064 CORNELL WALK,LAKE WORTH,FL,33463,05/18/2022
05/25/2022,"$255,086.53",670 NW 39 AVE,LAUDERHILL,FL,33311,05/18/2022
05/25/2022,"$525,347.69",1251 NW 51 AVE,LAUDERHILL,FL,33313,05/18/2022
05/25/2022,"$885,124.10",4110 NE 26 AVE,LIGHTHOUSE POINT,FL,33064,05/18/2022
05/25/2022,"$209,478.75",3140 FESTIVAL DR 251,MARGATE,FL,33063,05/18/2022
05/25/2022,"$490,475.91",3920 NW 9 ST,MIAMI,FL,33126,05/18/2022
05/25/2022,"$155,499.64",186 NW 57 ST,MIAMI,FL,33127,05/18/2022
05/25/2022,"$602,542.30",6134 SW 25 ST,MIAMI,FL,33155,05/18/2022
05/25/2022,"$369,865.86",22962 SW 113 PL,MIAMI,FL,33170,05/18/2022
05/25/2022,"$812,875.25",17820 SW 200 ST,MIAMI,FL,33187,05/18/2022
05/25/2022,"$98,024.31",9670 GLACIER DR,MIRAMAR,FL,33025,05/18/2022
05/25/2022,"$221,172.01",4700 SW 160 AVE 414,MIRAMAR,FL,33027,05/18/2022
05/25/2022,"$209,973.11",2212 BELMONT LN,NORTH LAUDERDALE,FL,33068,05/18/2022
05/25/2022,"$180,330.44",750 NW 129 ST,NORTH MIAMI,FL,33168,05/18/2022
05/25/2022,"$228,269.36",2793 NW 26 ST,OAKLAND PARK,FL,33311,05/18/2022
05/25/2022,"$60,662.29",19455 SE 92ND PL,OCKLAWAHA,FL,32179,05/18/2022
05/25/2022,"$111,489.44",13071 LEXINGTON SUMMIT ST,ORLANDO,FL,32828,05/18/2022
05/25/2022,"$215,518.66",9615 NW 1 CT 10-105,PEMBROKE PINES,FL,33024,05/18/2022
05/25/2022,"$104,064.05",730 SW 122 AVE,PEMBROKE PINES,FL,33025,05/18/2022
05/25/2022,"$55,822.65",13455 SW 9 CT 203,PEMBROKE PINES,FL,33027,05/18/2022
05/25/2022,"$212,421.29",2332 VILLAGE GREEN BLVD,PLANT CITY,FL,33566,05/18/2022
05/25/2022,"$15,705.59",1608 SAIL DR,POINCIANA,FL,34759,05/18/2022
05/25/2022,"$223,383.85",712 NW 8 AVE,POMPANO BEACH,FL,33060,05/18/2022
05/25/2022,"$103,753.44",2210 SE GRAND DR,PORT SAINT LUCIE,FL,34952,05/18/2022
05/25/2022,"$479,002.36",1662 SW CARILLO AVE,PORT SAINT LUCIE,FL,34953,05/18/2022
05/25/2022,"$69,906.38",237 SW CHERRY HILL RD,PORT SAINT LUCIE,FL,34953,05/18/2022
05/25/2022,"$38,866.93",1833 MIRA LAGO CIR,RUSKIN,FL,33570,05/18/2022
05/25/2022,$0.00,4009 PINE ST,SEFFNER,FL,33584,05/18/2022
05/25/2022,"$179,771.35",13610 SE 47TH TER,SUMMERFIELD,FL,34491,05/18/2022
05/25/2022,"$65,707.81",844 BURNTLEAF LN,TALLAHASSEE,FL,32310,05/18/2022
05/25/2022,"$232,106.72",13913 CHERRY CREEK DR,TAMPA,FL,33618,05/18/2022
05/25/2022,"$10,219.53",4129 ROLLING SPRINGS DR,TAMPA,FL,33624,05/18/2022
05/25/2022,"$616,554.20",8866 CAMERON CREST DR,TAMPA,FL,33626,05/18/2022
05/25/2022,"$408,505.31",19222 PEPPER GRASS DR,TAMPA,FL,33647,05/18/2022
05/25/2022,"$269,577.79",2856 NW 13 ST,UNINCORPORATED,FL,33311,05/18/2022
05/25/2022,"$262,157.20",718 EXECUTIVE CENTER DR UNIT 7,WEST PALM BEACH,FL,33401,05/18/2022
05/25/2022,"$711,954.20",2459 GREENBRIER CT,WESTON,FL,33327,05/18/2022
05/26/2022,"$137,450.55",13010 NW 150TH RD,ALACHUA,FL,32615,05/18/2022
05/26/2022,"$14,568.17",6139 NW 112TH PL,ALACHUA,FL,32615,05/18/2022
05/26/2022,"$12,780.55",1923 BEACON BAY CT,APOPKA,FL,32712,05/18/2022
05/26/2022,"$14,103.95",2630 PEARCE DR,CLEARWATER,FL,33764,05/18/2022
05/26/2022,"$72,779.59",9670 W POMEGRANATE ST,CRYSTAL RIVER,FL,34428,05/18/2022
05/26/2022,"$274,378.86",4413 NW 5 AVE,DEERFIELD BEACH,FL,33064,05/18/2022
05/26/2022,"$29,074.77",1428 SE 4 AVE,DEERFIELD BEACH,FL,33441,05/18/2022
05/26/2022,"$285,649.90",13280103RD ST,FELLSMERE,FL,32948,05/18/2022
05/26/2022,"$137,393.48",8195 E HAINES CT,FLORAL CITY,FL,34436,05/18/2022
05/26/2022,"$95,232.56",2202 NW 10TH ST,GAINESVILLE,FL,32609,05/18/2022
05/26/2022,"$121,633.26",5005 N WESTERN DR,HERNANDO,FL,34442,05/18/2022
05/26/2022,"$1,535,000.00",17602 NW 253RD DR,HIGH SPRINGS,FL,32643,05/18/2022
05/26/2022,"$12,652.68",5300 WASHINGTON ST,HOLLYWOOD,FL,33021,05/18/2022
05/26/2022,"$158,028.64",5260 S SWALLOW AVE,INVERNESS,FL,34452,05/18/2022
05/26/2022,"$93,209.91",9043 8TH AVE,JACKSONVILLE,FL,32208,05/18/2022
05/26/2022,"$149,335.40",1547 KEATS RD,JACKSONVILLE,FL,32208,05/18/2022
05/26/2022,"$147,474.06",4108 MACGREGOR DR,JACKSONVILLE,FL,32210,05/18/2022
05/26/2022,"$336,966.67",10672 WINGATE RD,JACKSONVILLE,FL,32218,05/18/2022
05/26/2022,"$215,503.67",6892 WALL SPRINGS DR,JACKSONVILLE,FL,32222,05/18/2022
05/26/2022,"$282,763.10",6909 RAMOTH DR,JACKSONVILLE,FL,32226,05/18/2022
05/26/2022,"$121,221.05",7573 SCARLET IBIS LN,JACKSONVILLE,FL,32256,05/18/2022
05/26/2022,"$176,127.76",307 REDBIRD ST,LYNN HAVEN,FL,32444,05/18/2022
05/26/2022,"$16,200.40",1455 NW 80 AVE F,MARGATE,FL,33063,05/18/2022
05/26/2022,"$244,859.29",2771 RIDGEWOOD DR,NORTH PORT,FL,34287,05/18/2022
05/26/2022,"$24,579.00",419 DOLPHIN DR S,OLDSMAR,FL,34677,05/18/2022
05/26/2022,"$353,949.40",6741 NIGHTWIND CIR,ORLANDO,FL,32818,05/18/2022
05/26/2022,"$468,301.00",2600 DEANSGATE CT,ORLANDO,FL,32824,05/18/2022
05/26/2022,"$39,422.44",9834 PALMETTO DUNES CT,ORLANDO,FL,32832,05/18/2022
05/26/2022,"$1,432,480.32",7775 CONROY WINDERMERE RD,ORLANDO,FL,32835,05/18/2022
05/26/2022,"$11,016.41",1224 S HIAWASSEE RD UNIT 623,ORLANDO,FL,32835,05/18/2022
05/26/2022,"$393,840.75",3644 DEVEREAUX CT,ORLANDO,FL,32837,05/18/2022
05/26/2022,"$355,025.92",195 COMFORT RD,PALATKA,FL,32177,05/18/2022
05/26/2022,"$78,011.80",2305 LOUELLA AVE,PANAMA CITY,FL,32405,05/18/2022
05/26/2022,"$27,145.65",6803 NW 116 AVE,PARKLAND,FL,33076,05/18/2022
05/26/2022,"$209,201.34",1001 SW 85 TER,PEMBROKE PINES,FL,33025,05/18/2022
05/26/2022,"$11,398.25",701 SW 128 AVE 204-F,PEMBROKE PINES,FL,33027,05/18/2022
05/26/2022,"$11,001.52",5045 70TH PL N,PINELLAS PARK,FL,33781,05/18/2022
05/26/2022,"$187,304.18",8209 NW 8 ST,PLANTATION,FL,33324,05/18/2022
05/26/2022,"$12,434.69",9103 MOUNTAIN MAGNOLIA DR,RIVERVIEW,FL,33578,05/18/2022
05/26/2022,"$203,397.46",108 NONAMI CT,SAINT AUGUSTINE,FL,32092-3420,05/18/2022
05/26/2022,"$148,368.06",203 E CORNELIUS CIR,SARASOTA,FL,34232,05/18/2022
05/26/2022,"$447,483.26",809 59TH AVE,ST PETE BEACH,FL,33706,05/18/2022
05/26/2022,"$14,602.20",6477 23RD ST N,ST PETERSBURG,FL,33702,05/18/2022
05/26/2022,"$11,457.62",885 N VILLAGE DR # 201,ST PETERSBURG,FL,33716,05/18/2022
05/26/2022,"$288,049.61",206 S OBRIEN ST,TAMPA,FL,33609,05/18/2022
05/26/2022,"$282,505.45",10716 EDGEWATER LN,TAMPA,FL,33612,05/18/2022
05/26/2022,"$175,716.59",302 GRANADA DR,WINTER PARK,FL,32789,05/18/2022
05/27/2022,"$32,990.18",9779/9781 MONTANA CT,BONITA SPRINGS,FL,34135,05/18/2022
05/27/2022,"$218,985.57",104 SW 16TH TER,CAPE CORAL,FL,33991,05/18/2022
05/27/2022,"$203,793.98",1328 N PARADISE LN,DAYTONA BEACH,FL,32119,05/18/2022
05/27/2022,"$178,594.65",10251 OCEANSPRAY BLVD,ENGLEWOOD,FL,34224,05/18/2022
05/27/2022,"$18,785.58",20641 LARINO LOOP,ESTERO,FL,33928,05/18/2022
05/27/2022,"$128,276.63",369 JAMES CIR,LAKE ALFRED,FL,33850,05/18/2022
05/27/2022,"$205,642.17",207 JEFFERSON ST,LAKE WALES,FL,33859,05/18/2022
05/27/2022,"$17,744.54",3301 NW 47 TER,LAUDERDALE LAKES,FL,33319,05/18/2022
05/27/2022,"$25,001.64",15821 SW 10 ST,PEMBROKE PINES,FL,33027,05/18/2022
05/27/2022,"$200,521.27",4214 COCKRELL ST,PORT CHARLOTTE,FL,33948,05/18/2022
05/27/2022,"$21,759.45",270 BISCAYNE DR,PORT CHARLOTTE,FL,33953,05/18/2022
05/27/2022,"$32,911.04",457 JUPER ST,PORT CHARLOTTE,FL,33953,05/18/2022
05/27/2022,"$4,473.46",10606 GREAT CORMORANT DR,RIVERVIEW,FL,33579,05/18/2022
05/27/2022,"$205,622.85",11124 BLAINE TOP PL,TAMPA,FL,33626,05/18/2022
05/27/2022,"$17,562.77",11678 DECLARATION DR,TAMPA,FL,33635,05/18/2022
05/27/2022,"$2,929.54",8713 BOYSENBERRY DR,TAMPA,FL,33635,05/18/2022
05/27/2022,"$6,516.71",1814 FLOWER BRANCH WAY,VALRICO,FL,33594,05/18/2022
05/27/2022,"$11,430.59",6054 FOREST RIDGE LN,WINTER HAVEN,FL,33881,05/18/2022
05/31/2022,"$405,002.10",15947 SW 147 AVE,30-5927-018-0340,FL,33187,05/18/2022
05/31/2022,"$17,270.00",428 PALASTRO AVE,AUBURNDALE,FL,33823,05/18/2022
05/31/2022,"$236,838.20",1120 99 ST 504,BAY HARBOR ISLANDS,FL,33154,05/18/2022
05/31/2022,"$50,747.90",21765 TOWN PLACE DR,BOCA RATON,FL,33433,05/18/2022
05/31/2022,"$26,571.34",20 LAKE EDEN DR,BOYNTON BEACH,FL,33435,05/18/2022
05/31/2022,"$1,086,722.84",4165 BANYAN TRAILS DR,COCONUT CREEK,FL,33073,05/18/2022
05/31/2022,"$573,668.90",10901 NW 33 ST,CORAL SPRINGS,FL,33065,05/18/2022
05/31/2022,"$6,642.85",22226 SW 98 PL,CUTLER BAY,FL,33190,05/18/2022
05/31/2022,"$6,350.35",150 GRANADA BLVD,DAVENPORT,FL,33837,05/18/2022
05/31/2022,"$12,993.13",118 FLATWOODS LOOP,DAVENPORT,FL,33837,05/18/2022
